CTY_CD,CTY_NM,TIME_CD,FORN_GB,M_10_CNT,M_15_CNT,M_20_CNT,M_25_CNT,M_30_CNT,M_35_CNT,M_40_CNT,M_45_CNT,M_50_CNT,M_55_CNT,M_60_CNT,M_65_CNT,M_70_CNT,F_10_CNT,F_15_CNT,F_20_CNT,F_25_CNT,F_30_CNT,F_35_CNT,F_40_CNT,F_45_CNT,F_50_CNT,F_55_CNT,F_60_CNT,F_65_CNT,F_70_CNT,ETL_YMD
41271,안산시 상록구,23,내국인,605.11,1625.85,2055.41,2075.68,1605.54,1116.68,1345.97,1635.3,1853.25,2061.59,1665.02,1032.41,362.05,663.26,1299.05,1719.6,1476.23,1134.99,880.03,1187.4,1346.75,2114.82,1717.56,1379.21,840.65,370.83,20240312
41271,안산시 상록구,04,외국인,3.53,15.53,166.5,131.01,199.08,202.24,157.79,75.64,84.16,61.97,51.32,58.23,11.99,1.69,15.5,157.99,90.63,82.47,107.39,99.05,70.07,71.88,61.64,75.19,71.91,17.26,20240310
41273,안산시 단원구,02,내국인,567.31,995.61,1582.06,1917.35,1791.51,1312.28,1500.61,1532.75,1917.34,1798.16,1494.38,1071.5,489.07,582.18,917.01,1272.73,1444.62,1318.76,871.18,1113.86,1332.07,1557.19,1681.99,1392.32,917.6,425.12,20240321
41273,안산시 단원구,02,외국인,15.42,8.48,187.01,373.08,459.03,500.75,361.56,257.44,264.68,183.78,147.68,66.13,14.19,11.9,30.63,121.39,194.21,280.79,281.5,260.79,216.57,194.55,122.2,126.35,73.58,40.57,20240319
41271,안산시 상록구,05,내국인,513.72,643.02,972.56,1421.76,1254.34,948.29,1236.64,1308.43,1768.13,1830.92,1597.33,1078.81,452.52,579.32,601.61,959.94,971.94,882.75,766.97,1007.67,1130.64,1740.88,1621.55,1399.05,869.78,404.2,20240306
41273,안산시 단원구,21,내국인,1477.36,3490.05,3262.45,4165.16,3676.85,2678.02,3210.48,3054.88,3811.61,3693.8,3046.09,1718.41,756.45,1402.17,2966.67,3090.48,3527.17,2764.41,1826.61,2329.06,2564.02,3394.84,3082.0,2499.69,1481.99,702.44,20240327
41271,안산시 상록구,00,내국인,437.11,633.66,1152.02,1445.84,1192.47,816.04,927.74,1114.96,1383.43,1503.71,1244.21,741.2,341.37,363.5,481.33,942.84,1043.68,775.11,574.89,759.16,980.93,1326.89,1267.1,1021.52,645.26,243.47,20240311
41273,안산시 단원구,19,내국인,1571.71,2999.58,3125.81,4254.82,3420.42,2440.83,2553.06,2696.94,3433.44,3696.85,3087.49,1718.0,851.91,1451.8,2280.52,3074.61,3779.83,2817.21,1881.46,2168.24,2568.01,3266.58,3107.59,2608.65,1408.85,645.68,20240303
41271,안산시 상록구,17,내국인,1524.69,1849.48,2291.38,2901.14,2488.03,1681.65,2195.12,2685.0,3585.18,3874.33,3340.64,2051.69,784.71,1195.25,1623.78,1910.53,2158.99,2099.63,1561.42,1896.36,2184.62,3279.96,3072.89,2568.9,1537.17,710.25,20240302
41271,안산시 상록구,03,외국인,1.7,20.77,149.38,112.04,144.3,135.28,108.36,68.42,78.51,56.26,32.79,39.27,20.63,1.69,20.62,153.0,73.63,121.92,154.0,96.06,63.18,58.03,39.48,76.93,52.97,17.08,20240325
41273,안산시 단원구,00,외국인,6.83,21.44,192.96,328.14,431.82,468.22,304.05,199.14,181.32,152.82,94.79,62.41,16.17,1.73,16.2,112.29,125.19,199.21,315.59,173.49,181.02,166.27,88.25,116.05,60.76,16.12,20240315
41271,안산시 상록구,02,내국인,627.36,778.08,1333.24,1754.35,1442.25,1024.9,1322.12,1610.88,1896.79,1987.74,1603.71,1061.51,474.32,608.95,743.02,1158.96,1304.09,1145.43,942.86,1182.27,1247.4,1993.08,1718.51,1521.68,793.93,399.13,20240325
41273,안산시 단원구,09,외국인,32.8,34.06,383.67,815.07,935.78,1099.04,844.68,580.41,597.79,385.98,369.24,179.76,65.72,35.61,49.36,246.74,367.46,537.99,802.15,713.46,445.0,468.87,338.55,289.97,174.04,98.28,20240304
41273,안산시 단원구,05,내국인,576.3,807.63,1149.43,1777.32,1613.11,1322.95,1511.87,1530.53,2150.74,2091.79,1914.93,1323.98,677.8,497.38,693.0,1009.46,1287.57,1217.29,857.88,1029.98,1195.47,1772.0,1780.26,1617.74,979.13,510.12,20240305
41273,안산시 단원구,15,외국인,25.92,41.77,601.06,984.35,1179.12,1250.48,1005.54,723.04,752.06,422.16,416.8,155.02,93.76,39.1,63.5,357.07,506.69,675.66,936.78,725.99,581.9,509.0,403.97,344.93,192.05,92.85,20240328
41273,안산시 단원구,17,내국인,2097.1,2808.39,3035.07,4203.14,3554.82,2615.18,2898.28,3018.44,4192.84,4353.41,4086.54,2244.3,1006.0,1938.56,2378.6,3217.65,3825.09,3104.39,2081.75,2727.12,2867.3,3819.92,3760.75,3217.28,1889.33,870.51,20240303
41271,안산시 상록구,10,외국인,12.05,67.34,459.37,181.01,217.84,286.98,230.38,110.03,172.97,105.28,75.81,70.49,18.84,25.59,103.02,666.18,200.07,173.36,261.67,220.6,158.49,131.04,101.1,88.89,108.29,39.62,20240326
41271,안산시 상록구,08,외국인,5.27,31.11,246.48,168.57,195.47,200.94,165.19,80.68,142.66,116.47,71.79,55.08,17.16,1.69,29.11,220.0,111.49,113.74,123.85,131.53,80.29,92.48,90.71,92.39,75.53,26.05,20240310
41273,안산시 단원구,14,외국인,34.46,58.72,540.48,896.52,1109.72,1140.13,938.44,605.47,637.0,473.3,421.17,198.13,89.38,44.13,49.64,358.38,431.94,629.15,963.64,759.0,584.59,505.69,350.62,330.71,206.49,73.96,20240311
41273,안산시 단원구,18,외국인,25.52,46.52,559.47,974.55,1094.59,1079.16,905.01,704.37,632.96,418.6,366.24,177.92,66.63,32.44,83.05,397.12,430.88,631.18,790.13,640.54,522.07,458.34,369.39,312.54,175.45,99.84,20240321
41273,안산시 단원구,10,외국인,31.1,47.63,414.75,863.52,1098.14,1121.25,892.07,616.69,666.53,400.76,437.85,204.53,75.08,35.77,57.9,300.0,418.43,686.2,932.34,765.8,520.37,499.22,369.45,332.12,215.37,108.27,20240304
41273,안산시 단원구,15,외국인,41.35,60.31,598.82,977.34,1210.5,1185.04,1021.24,692.01,640.59,471.53,405.32,218.63,86.62,42.07,59.22,366.58,436.62,696.5,959.12,756.46,606.95,517.0,408.8,362.14,218.83,95.31,20240318
41271,안산시 상록구,19,외국인,17.05,70.77,649.47,280.52,269.9,285.44,238.83,132.37,120.41,101.33,82.12,52.98,17.13,15.23,103.29,730.55,264.82,206.34,221.1,183.97,133.25,102.49,116.59,108.03,82.02,28.95,20240314
41273,안산시 단원구,21,내국인,1514.63,3301.81,3239.39,3848.15,3704.66,2572.06,2946.83,2957.01,3646.32,3682.62,2927.5,1571.65,665.23,1264.15,2852.18,2870.53,3488.3,2628.67,1679.8,2053.58,2465.96,3275.88,3022.29,2372.41,1302.35,683.51,20240320
41271,안산시 상록구,23,외국인,1.71,43.12,472.44,241.77,261.0,285.08,205.57,100.83,119.75,107.86,68.2,53.06,12.0,3.37,63.55,483.3,203.78,185.07,162.56,148.7,95.73,105.95,92.49,101.17,78.53,29.46,20240309
41271,안산시 상록구,13,내국인,1689.22,1800.32,2479.07,3057.78,2927.94,2017.71,2516.1,2935.88,3938.29,3864.79,3572.63,2328.09,1065.13,1435.04,1565.27,2043.46,2108.0,2066.08,1617.22,2302.09,2707.21,3750.47,3787.79,3423.28,2263.2,1124.19,20240330
41273,안산시 단원구,02,외국인,11.84,21.72,251.89,416.07,491.19,587.47,407.34,295.51,270.03,222.03,171.33,88.46,17.85,6.83,20.9,138.41,232.27,264.88,344.85,283.42,224.2,223.22,144.21,132.65,73.61,37.01,20240326
41271,안산시 상록구,02,내국인,532.72,802.65,1335.58,1590.67,1400.95,874.01,1199.49,1487.24,1741.15,1760.43,1530.77,947.32,446.39,663.64,676.0,1097.3,1157.75,1040.17,939.98,1185.98,1207.28,1837.76,1737.1,1363.49,763.57,396.25,20240319
41271,안산시 상록구,03,외국인,3.37,15.47,141.2,84.54,115.32,110.14,89.33,56.61,61.5,44.46,46.27,56.66,20.5,1.68,15.48,139.36,77.47,90.69,104.65,107.74,51.34,49.5,72.13,56.47,41.29,12.03,20240308
41271,안산시 상록구,00,내국인,539.74,838.35,1532.68,2039.57,1682.4,1106.7,1330.23,1470.32,1833.32,1933.41,1596.12,903.03,350.89,559.32,704.45,1236.15,1622.29,1296.32,825.1,1077.44,1283.7,1526.13,1538.85,1067.42,711.22,285.24,20240310
41273,안산시 단원구,23,외국인,8.53,36.03,378.72,617.7,736.36,728.98,496.35,368.52,378.56,291.52,196.19,113.47,44.78,13.57,50.73,290.13,247.84,343.48,467.61,352.57,290.22,308.23,195.04,168.0,103.26,67.54,20240319
41273,안산시 단원구,15,내국인,2794.86,3187.24,3408.29,4391.49,4173.42,3059.16,3758.6,3732.55,4878.84,5093.08,4854.95,2962.84,1374.15,2531.17,2759.74,3301.95,4521.82,3748.18,2821.9,3620.0,3609.91,4868.83,4837.15,4125.77,2541.72,1544.3,20240324
41271,안산시 상록구,02,외국인,3.37,17.17,183.83,111.87,118.61,149.08,123.77,56.75,78.46,49.34,39.5,53.16,8.64,6.91,18.95,207.98,84.13,104.63,124.72,107.97,63.4,63.28,51.84,56.46,42.79,17.05,20240329
41271,안산시 상록구,16,내국인,1336.73,1556.58,2046.82,2792.55,2230.03,1597.63,2128.57,2587.45,3281.85,3568.13,3149.55,1954.17,799.69,1220.51,1398.41,1854.66,2016.65,1886.21,1472.86,1924.33,2156.79,3220.63,3071.82,2648.03,1534.48,815.51,20240301
41273,안산시 단원구,06,외국인,1.69,38.25,491.89,910.36,813.37,732.61,430.8,330.88,381.86,304.79,250.12,84.98,44.04,5.22,31.57,121.23,177.09,241.09,326.21,243.71,167.64,197.7,186.05,178.77,95.15,26.44,20240302
41273,안산시 단원구,13,내국인,2831.37,3074.81,3072.16,4575.58,4391.62,3229.53,3910.7,4424.2,5263.28,5548.7,5458.76,3212.0,1610.59,2625.56,2702.44,3107.3,4369.75,3866.61,3039.96,3725.63,3992.81,5428.59,5315.91,4874.25,2985.48,1479.49,20240316
41273,안산시 단원구,20,내국인,1486.14,2878.51,3328.54,3954.29,3625.19,2360.54,2555.03,2600.82,3127.54,3196.77,2807.42,1631.95,772.21,1158.58,2170.69,2989.68,3521.4,2763.81,1709.79,2122.54,2264.04,2980.31,2886.64,2311.81,1404.25,687.84,20240317
41273,안산시 단원구,20,외국인,18.84,64.82,684.14,1069.55,1264.79,1113.61,788.14,528.3,548.02,439.81,269.37,120.09,46.99,17.02,94.27,378.06,406.92,515.44,620.48,511.62,421.13,414.73,298.63,256.7,158.58,66.26,20240310
41271,안산시 상록구,13,외국인,17.22,101.62,662.16,240.04,250.05,268.0,229.69,122.64,138.33,105.5,94.51,68.55,25.69,30.74,134.43,832.31,263.74,185.27,232.41,236.7,153.52,132.77,96.85,104.4,92.67,34.55,20240312
41273,안산시 단원구,18,내국인,2644.23,4031.48,3235.61,4075.19,3671.53,2812.13,3770.21,3794.11,4711.63,4695.46,3960.8,2318.25,948.22,2427.57,3153.09,3081.04,3706.93,2998.15,2069.0,2985.05,3220.47,4216.97,4222.14,3305.49,1803.68,914.12,20240312
41273,안산시 단원구,08,내국인,2058.01,2457.07,1911.27,2835.36,3082.1,2442.24,3312.39,3343.8,4431.16,4146.53,3750.04,2203.07,1052.09,2043.58,1958.05,1679.15,2500.57,2030.35,1592.34,2107.11,2350.8,3190.4,3443.41,2787.65,1909.93,887.11,20240326
41273,안산시 단원구,16,외국인,32.93,63.27,595.85,981.96,1111.82,1066.28,979.88,642.68,653.35,478.07,336.22,180.32,77.02,25.84,70.41,386.52,374.93,722.18,922.02,778.46,545.75,490.66,372.05,274.48,201.53,95.51,20240319
41273,안산시 단원구,12,내국인,2164.11,2199.08,2741.05,3872.86,3662.14,2898.44,3357.86,3585.01,4702.87,5196.62,4874.8,3153.17,1461.28,1954.69,1863.86,2847.99,3843.66,3321.46,2425.98,3007.93,3226.12,4848.1,4888.77,4374.3,2620.09,1452.05,20240303
41271,안산시 상록구,06,외국인,1.73,13.77,194.67,99.95,93.08,165.5,126.48,79.16,66.25,76.51,53.77,24.28,13.76,5.08,37.76,147.75,99.65,94.26,128.77,103.33,73.8,47.74,60.17,73.88,60.15,19.12,20240314
41271,안산시 상록구,13,내국인,2379.86,5057.47,3059.95,2728.86,2063.56,1639.93,2120.77,2635.38,3285.25,3177.57,3112.72,2000.74,1075.27,2356.36,4893.57,2749.35,1905.62,1810.2,1632.63,2333.28,2805.59,4019.33,3851.38,3456.71,2351.28,1206.38,20240306
41273,안산시 단원구,12,외국인,19.6,30.25,640.0,1133.57,1216.22,1078.22,758.92,565.91,627.15,460.38,365.75,177.91,61.23,27.61,47.34,215.64,349.25,464.61,645.99,575.66,451.87,417.86,339.68,306.13,196.36,68.28,20240301
41273,안산시 단원구,07,내국인,664.7,1590.72,1561.01,2313.49,2371.37,1992.96,2766.28,2956.54,3672.4,3658.08,3319.46,1990.55,981.5,633.83,1177.58,1240.19,1772.44,1552.55,1172.17,1509.28,1717.45,2403.22,2439.69,2264.96,1453.56,693.06,20240307
41271,안산시 상록구,20,외국인,10.19,60.37,590.04,344.3,342.06,447.63,285.56,192.02,192.15,131.63,90.86,68.2,15.44,5.12,62.09,554.02,266.31,227.86,294.48,222.33,186.77,138.79,135.48,118.08,85.76,32.43,20240323
41271,안산시 상록구,19,외국인,8.57,72.55,650.54,316.87,321.26,311.94,195.42,126.84,164.69,97.91,94.08,51.31,22.17,20.38,85.9,745.65,290.63,214.18,185.88,188.51,126.65,94.27,92.5,94.05,68.41,22.28,20240312
41273,안산시 단원구,01,내국인,452.21,899.25,1642.11,2030.68,1800.84,1287.06,1482.4,1353.49,1642.45,1802.91,1511.06,985.55,538.45,579.8,765.19,1414.8,1600.18,1382.67,872.92,1095.05,1172.9,1599.94,1577.21,1390.14,897.98,407.08,20240318
41273,안산시 단원구,03,내국인,571.65,970.13,1437.88,1908.46,1770.03,1335.44,1516.41,1521.59,1871.59,1837.95,1597.47,1035.94,514.25,597.31,891.21,1236.82,1413.16,1303.03,836.43,1070.81,1313.87,1554.7,1704.86,1408.11,948.01,456.42,20240321
41271,안산시 상록구,17,외국인,8.48,63.89,677.35,251.5,258.38,233.47,210.09,138.9,153.23,124.86,85.45,63.29,10.23,34.05,98.07,686.42,273.75,205.86,226.24,214.79,128.59,112.95,92.41,108.18,82.53,24.09,20240306
41271,안산시 상록구,04,외국인,1.68,8.65,182.34,105.13,121.69,136.95,94.41,51.57,54.91,47.84,46.26,35.88,8.57,3.39,22.33,161.24,65.38,83.97,107.54,97.84,54.71,56.34,51.43,54.71,41.2,18.85,20240306
41273,안산시 단원구,12,내국인,2200.12,2976.09,3069.22,4201.79,4398.31,3602.09,4948.29,5255.67,6549.31,6336.99,5848.65,3446.54,1639.87,2314.3,2622.16,2837.05,3910.72,3557.72,3001.99,4066.8,4387.03,5868.24,5821.03,4703.38,3063.66,1594.89,20240328
41271,안산시 상록구,06,외국인,0.0,18.92,198.22,103.48,106.81,137.97,112.43,70.59,89.81,66.37,39.69,48.08,11.95,5.11,22.34,195.88,91.08,85.75,123.57,94.59,96.07,56.7,70.45,52.87,60.25,15.51,20240304
41273,안산시 단원구,14,내국인,2384.38,3378.48,3106.1,3995.63,3815.17,3250.59,4475.59,4656.96,5913.44,5727.19,5438.59,3565.48,1872.11,2525.18,2743.11,2915.52,3447.35,3195.88,2502.57,3416.81,3945.75,5366.4,5576.06,4828.41,3213.44,1611.58,20240313
41273,안산시 단원구,02,내국인,562.47,1051.75,1487.33,1847.29,1734.33,1372.49,1577.51,1539.69,1988.22,1832.99,1554.69,1155.94,515.05,614.23,827.15,1276.83,1444.44,1243.08,900.96,1070.18,1380.81,1679.67,1545.04,1410.87,911.6,415.09,20240320
41271,안산시 상록구,07,내국인,694.35,1324.22,1161.93,1500.96,1444.12,1054.56,1357.87,1532.1,2083.5,2253.98,1828.06,1153.4,507.47,570.0,1259.31,1044.05,1263.01,1123.51,871.67,1273.1,1399.9,2073.46,2117.05,1814.17,1149.18,442.55,20240308
41273,안산시 단원구,14,내국인,2828.73,3415.89,3269.63,4716.77,4574.46,3240.24,4026.12,4089.24,5077.5,5710.71,5368.49,3122.83,1500.69,2792.21,2787.4,3341.76,4530.85,4068.16,3112.86,3693.43,3743.03,5422.83,5247.51,4560.67,2884.18,1656.4,20240330
41271,안산시 상록구,12,내국인,1563.57,1768.98,2308.59,3183.49,2837.12,2043.82,2768.92,3021.32,4004.72,4429.0,4156.02,2765.37,1154.86,1369.99,1522.12,2055.63,2569.81,2486.01,2061.36,2548.53,2867.47,4065.37,4229.82,3609.74,2401.16,1262.43,20240317
41273,안산시 단원구,19,내국인,2015.09,2793.7,3831.01,5278.01,4622.57,3108.71,3562.5,3566.34,4157.88,4405.66,3574.52,2101.01,909.91,1744.48,2632.26,3630.98,4633.02,3720.85,2514.22,3127.98,3128.06,4044.86,3627.06,2842.36,1710.0,812.72,20240301
41271,안산시 상록구,23,내국인,586.14,1374.76,1932.49,1969.57,1495.51,988.53,1305.57,1561.93,1826.61,2003.43,1558.02,1017.91,388.64,586.55,1071.27,1454.7,1435.24,1208.07,888.64,1145.92,1326.68,1880.98,1634.82,1427.4,806.55,342.08,20240303
41273,안산시 단원구,05,외국인,5.12,16.32,245.53,380.35,557.46,553.45,402.75,257.31,337.54,281.9,183.84,95.8,25.16,1.8,10.63,92.73,172.38,260.72,291.36,203.82,198.19,196.84,172.65,189.93,86.79,38.78,20240313
41273,안산시 단원구,01,내국인,555.54,992.11,1633.75,2020.51,1943.89,1410.84,1661.71,1618.5,1920.11,1897.14,1547.21,1082.44,428.73,596.18,890.13,1326.04,1481.8,1315.2,943.72,1101.09,1223.05,1699.88,1626.47,1389.67,940.79,457.27,20240319
41273,안산시 단원구,00,내국인,525.81,800.75,1474.69,1716.69,1656.06,1033.64,1167.83,1116.51,1455.22,1397.61,1263.44,761.94,381.34,380.13,626.6,1105.72,1298.2,1119.18,789.38,878.64,1072.68,1301.4,1347.18,1104.55,648.61,338.45,20240311
41273,안산시 단원구,15,외국인,35.81,40.07,531.92,998.69,1106.92,1132.27,843.2,628.09,594.95,450.33,417.71,183.39,79.11,32.45,39.7,337.49,415.22,681.23,902.51,733.44,566.38,509.02,398.83,330.97,200.86,101.92,20240304
41273,안산시 단원구,14,외국인,44.69,48.54,540.53,871.65,1173.36,1094.18,965.54,603.86,604.49,509.71,454.08,174.35,91.68,51.38,65.48,335.58,439.83,669.22,926.56,786.91,581.54,546.17,413.04,347.12,199.66,78.6,20240314
41271,안산시 상록구,02,내국인,571.95,692.13,1206.88,1570.86,1478.92,1064.45,1291.16,1406.55,1704.34,1823.58,1450.11,956.87,440.52,644.23,651.2,1081.53,1117.74,1166.43,884.05,1215.48,1282.16,1830.6,1732.45,1399.99,857.52,391.05,20240307
41271,안산시 상록구,07,외국인,0.0,24.16,244.89,105.12,139.88,137.8,113.16,58.59,90.61,52.37,37.93,41.54,10.23,6.82,30.94,245.96,101.25,84.08,126.79,112.02,106.75,53.23,68.78,56.36,55.08,23.98,20240304
41273,안산시 단원구,13,외국인,32.44,40.41,510.86,788.66,1091.58,1114.19,826.78,535.84,658.86,440.99,465.69,200.18,70.92,42.42,60.91,390.51,451.96,640.8,907.48,798.81,566.11,497.25,391.68,366.03,213.35,88.7,20240306
41273,안산시 단원구,01,외국인,6.77,34.05,218.85,448.6,513.18,474.19,360.04,269.56,252.93,254.03,165.75,80.61,18.27,3.44,20.5,150.16,176.89,235.2,350.0,247.13,215.47,199.4,143.19,154.64,77.05,33.82,20240325
41273,안산시 단원구,09,내국인,2106.21,2882.67,2230.0,3081.82,3305.62,2711.64,3800.63,4116.07,5193.69,4982.04,4766.75,2888.09,1432.45,2157.79,2595.05,2000.31,2720.7,2379.57,2065.82,2730.68,3080.31,4171.99,4305.84,3746.62,2544.63,1232.18,20240321
41273,안산시 단원구,05,내국인,492.91,950.71,1275.48,1801.27,1894.07,1445.17,1621.38,1673.51,2115.85,2188.85,1965.14,1266.37,610.13,470.3,892.88,1113.29,1423.43,1217.53,817.22,1020.14,1239.34,1797.17,1894.07,1650.01,1039.63,497.25,20240322
41273,안산시 단원구,20,내국인,1533.42,2964.31,3402.55,4311.39,3727.06,2456.73,2717.15,2597.19,3216.03,3422.51,2950.45,1715.86,752.15,1303.21,2525.48,3081.96,3695.46,2843.72,1909.23,2253.85,2579.64,3143.48,3045.21,2512.53,1512.52,768.86,20240324
41273,안산시 단원구,02,외국인,6.85,13.6,207.17,389.1,511.65,455.77,365.72,221.41,238.6,227.0,149.33,103.58,15.85,8.5,13.59,112.47,159.7,196.77,298.3,236.3,210.56,188.64,125.95,134.0,58.96,20.39,20240318
41271,안산시 상록구,13,외국인,17.15,86.11,617.37,224.21,212.05,266.86,213.99,118.72,117.1,94.02,82.79,79.2,27.52,30.81,99.86,806.3,253.28,222.92,247.35,229.37,148.2,135.69,136.0,100.73,99.2,32.84,20240319
41271,안산시 상록구,01,내국인,556.52,777.02,1342.32,1723.89,1473.58,1028.99,1287.45,1385.75,1721.93,1848.95,1537.04,965.14,408.69,622.43,695.52,1099.9,1213.53,1125.8,800.61,1291.0,1277.96,1787.26,1728.76,1335.89,844.63,367.93,20240307
41271,안산시 상록구,12,내국인,2398.83,3998.76,3083.76,2930.37,2412.28,1900.3,2400.25,2909.16,3500.77,3687.3,3352.82,2156.31,1055.19,2302.79,3887.14,2774.45,2224.88,1927.69,1636.53,2460.2,3016.76,4204.06,4086.57,3595.83,2148.46,1068.83,20240328
41273,안산시 단원구,20,외국인,17.01,54.65,524.67,897.34,1053.75,1055.49,821.8,590.61,522.49,366.18,278.12,153.62,46.55,22.17,75.69,369.62,444.97,551.13,637.22,594.12,459.35,433.86,333.2,258.62,150.23,70.87,20240312
41273,안산시 단원구,02,내국인,732.71,1289.9,2105.46,2732.66,2371.58,1582.55,1703.27,1566.46,2034.53,1894.6,1612.09,1039.14,476.09,686.14,1131.46,1722.12,1950.66,1672.42,1063.34,1239.37,1401.43,1689.92,1622.7,1403.59,926.57,421.38,20240323
41273,안산시 단원구,23,외국인,6.79,42.67,479.47,733.58,812.22,771.26,581.08,430.21,366.38,296.15,238.6,128.21,41.51,10.16,69.45,309.41,286.02,387.11,453.11,339.12,330.03,328.02,200.23,214.49,127.56,50.17,20240315
41273,안산시 단원구,04,외국인,5.13,13.59,212.0,406.07,519.74,501.41,393.1,268.37,298.14,220.6,170.94,119.8,14.58,1.69,13.63,104.34,159.62,202.55,310.41,266.71,198.66,200.65,129.24,149.97,88.31,25.9,20240318
41271,안산시 상록구,15,외국인,13.74,63.86,580.55,236.22,227.68,243.1,237.01,103.22,138.39,81.52,84.25,82.51,20.57,32.45,105.3,718.04,268.75,181.69,207.43,249.87,151.19,114.91,99.53,129.82,83.75,29.05,20240305
41271,안산시 상록구,17,내국인,1331.35,1950.12,2487.65,2995.84,2538.34,1826.02,2286.73,2702.43,3193.59,3772.2,3076.23,2014.07,735.25,1413.81,1589.18,2161.29,2377.26,2178.71,1568.5,2012.1,2226.71,3141.57,3122.08,2533.98,1581.63,719.19,20240303
41273,안산시 단원구,06,외국인,5.13,27.7,578.14,1178.19,994.23,807.14,525.99,355.88,369.83,319.17,250.05,151.29,49.91,14.19,38.24,193.24,246.3,356.71,378.07,295.77,237.18,271.93,216.9,188.49,121.83,42.85,20240331
41273,안산시 단원구,04,내국인,674.77,927.6,1253.35,1755.12,1644.53,1158.03,1374.19,1348.46,1740.27,1780.36,1760.03,1126.99,536.67,576.71,732.75,1160.55,1406.34,1253.09,842.77,989.21,1146.98,1643.94,1689.99,1427.5,931.32,513.36,20240311
41273,안산시 단원구,14,내국인,2814.28,2997.11,2961.12,4172.05,4024.55,3052.84,3572.88,3727.8,4777.94,5057.52,4851.81,3052.9,1524.9,2586.63,2722.93,2987.09,4144.78,3824.49,2768.43,3367.42,3557.74,5103.67,4971.26,4372.28,2936.93,1461.15,20240323
41271,안산시 상록구,23,내국인,681.91,1366.2,1810.89,1969.17,1589.73,1038.81,1231.87,1521.48,1856.96,2044.16,1610.97,954.53,432.25,606.44,1192.73,1514.98,1521.73,1214.65,836.51,1091.79,1381.87,1956.04,1782.84,1426.81,865.99,419.23,20240310
41271,안산시 상록구,19,내국인,1561.04,2665.53,2800.59,3129.78,2352.35,1707.56,2259.69,2546.42,3176.25,3584.1,3026.24,1769.86,698.33,1639.93,2386.59,2437.6,2222.16,1883.18,1546.93,1910.68,2360.57,3374.32,3234.0,2527.6,1354.55,658.91,20240314
41273,안산시 단원구,06,내국인,827.49,1038.0,1544.47,2567.37,2581.2,1694.94,2017.44,1945.73,2272.36,2496.93,2364.9,1449.48,571.84,805.03,842.81,1514.57,2082.28,1858.1,1302.31,1517.97,1494.36,2058.25,1974.96,1764.96,1231.76,632.91,20240324
41273,안산시 단원구,16,내국인,2782.09,3031.61,3398.66,4466.18,4158.91,2950.34,3656.01,3535.94,4666.39,4988.55,4712.33,2834.72,1317.34,2511.17,2752.02,3319.14,4529.87,3732.8,2676.41,3498.83,3430.99,4677.15,4622.69,3981.91,2442.29,1367.07,20240324
41273,안산시 단원구,20,내국인,1977.96,3549.67,3918.58,5098.51,4851.42,3256.39,3773.43,3875.02,4636.6,4863.95,4128.93,2206.94,1052.25,1877.49,3514.21,3769.38,4413.57,3741.51,2339.75,2839.65,3221.62,4358.51,4144.59,3166.78,1846.6,986.43,20240329
41273,안산시 단원구,09,외국인,6.83,23.45,422.87,850.88,949.38,839.48,636.6,515.28,590.45,435.22,295.04,201.42,74.65,22.88,52.74,184.5,338.27,455.38,560.63,460.2,371.69,393.18,336.82,289.35,149.43,86.09,20240330
41271,안산시 상록구,02,외국인,3.37,15.47,147.94,87.88,112.06,111.8,102.87,54.8,70.01,44.53,37.61,51.55,15.41,0.0,20.59,141.03,75.76,87.33,111.14,104.66,47.92,56.36,68.63,54.96,39.58,5.1,20240308
41271,안산시 상록구,12,내국인,1148.7,1408.04,2008.02,2662.15,2424.48,1738.0,2124.75,2681.11,3443.7,3578.53,3290.25,2080.07,1001.78,1129.43,1190.47,1871.08,2009.92,1930.15,1423.92,1827.97,2264.64,3323.19,3129.83,2748.27,1931.19,879.18,20240302
41273,안산시 단원구,17,외국인,29.76,47.44,610.97,994.51,1309.85,1182.03,984.75,658.4,611.84,458.28,369.21,227.43,72.57,31.57,69.0,420.04,434.47,666.01,843.1,708.85,577.26,471.91,435.98,335.97,190.13,90.98,20240318
41273,안산시 단원구,19,외국인,18.73,54.05,657.06,1218.73,1248.02,1190.54,794.04,550.43,550.61,445.74,344.46,130.18,47.89,27.29,78.59,419.87,418.3,561.77,739.02,555.85,445.53,386.71,350.46,231.81,162.41,59.47,20240303
41273,안산시 단원구,21,내국인,1472.31,3462.7,3356.45,4133.03,3717.3,2719.25,3016.25,3047.03,3634.82,3538.19,2965.86,1655.18,653.0,1228.44,3014.13,3067.97,3511.86,2646.2,1639.01,2119.14,2543.29,3262.15,3066.32,2411.09,1417.89,726.06,20240314
41271,안산시 상록구,17,내국인,1642.7,1669.95,2447.27,3006.12,2582.33,1787.59,2414.49,2846.13,3770.05,4135.14,3480.0,2239.34,895.05,1334.9,1557.02,2078.33,2207.46,2130.36,1739.7,2222.34,2411.72,3429.38,3543.8,2842.19,1835.86,829.89,20240316
41273,안산시 단원구,06,내국인,656.24,1109.58,1432.73,2205.83,2120.52,1566.81,1892.05,1893.88,2503.35,2549.52,2267.02,1541.2,589.8,683.2,974.0,1303.73,1764.86,1372.6,942.0,1206.31,1437.15,1817.61,1968.9,1667.36,1210.74,563.99,20240316
