CTY_CD,CTY_NM,TIME_CD,FORN_GB,M_10_CNT,M_15_CNT,M_20_CNT,M_25_CNT,M_30_CNT,M_35_CNT,M_40_CNT,M_45_CNT,M_50_CNT,M_55_CNT,M_60_CNT,M_65_CNT,M_70_CNT,F_10_CNT,F_15_CNT,F_20_CNT,F_25_CNT,F_30_CNT,F_35_CNT,F_40_CNT,F_45_CNT,F_50_CNT,F_55_CNT,F_60_CNT,F_65_CNT,F_70_CNT,ETL_YMD
41273,안산시 단원구,6,내국인,574.82,934.73,1503.76,2088.76,1911.61,1599.28,2001.63,2454.11,2647.53,2798.56,2470.54,1432.77,748.01,462.29,854.7,1117.42,1672.63,1241.92,1003.5,1222.81,1604.21,2050.56,2076.14,1829.02,1193.57,563.51,20230313
41273,안산시 단원구,6,외국인,3.46,32.87,287.86,501.07,743.54,648.28,495.73,377.8,405.95,370.09,298.62,123.51,20.9,5.07,27.63,173.51,220.28,282.55,413.2,300.51,222.49,241.17,170.0,157.35,83.2,23.09,20230311
41271,안산시 상록구,2,외국인,1.69,29.08,230.27,161.79,195.22,185.29,128.1,102.63,87.22,61.41,49.52,51.25,10.41,1.7,27.41,269.11,137.06,110.97,133.1,93.92,89.13,85.62,70.04,57.95,53.39,17.11,20230305
41271,안산시 상록구,14,내국인,2361.44,5033.28,3736.37,3458.62,2228.51,1954.76,2502.0,3022.54,3664.56,3704.26,3447.25,1984.29,1088.87,2428.0,4528.38,2967.0,2208.26,1854.49,1734.13,2749.69,3216.85,4251.49,3963.42,3633.47,2123.52,1111.43,20230322
41271,안산시 상록구,1,외국인,1.69,30.97,199.63,116.92,150.72,138.49,121.82,68.45,78.45,54.74,39.36,30.82,6.87,1.69,44.59,245.38,119.67,121.79,114.99,107.72,85.73,67.03,42.77,61.65,44.51,15.4,20230328
41271,안산시 상록구,22,내국인,1081.3,2197.94,3163.69,3755.35,2802.45,2068.76,2454.55,2676.25,3464.3,3320.45,2625.92,1196.25,644.26,992.98,1683.97,2431.5,2642.64,2090.53,1582.98,2298.03,2535.35,3034.21,2665.15,2051.4,1116.69,564.87,20230310
41273,안산시 단원구,22,외국인,8.57,36.67,391.43,618.4,787.1,707.61,556.67,357.22,405.51,299.84,203.99,94.19,22.08,10.13,41.08,285.26,291.49,389.91,471.67,418.42,340.75,295.46,219.31,215.92,117.43,29.86,20230305
41273,안산시 단원구,5,내국인,462.48,903.87,1350.22,1852.66,1702.66,1307.69,1668.53,1886.05,2306.74,2160.43,1967.8,1168.12,571.63,582.71,689.54,996.13,1351.82,1163.36,858.72,967.54,1333.9,1677.78,1662.02,1529.68,839.42,553.33,20230323
41273,안산시 단원구,2,외국인,0.0,16.95,489.46,938.63,947.02,648.53,464.96,322.79,352.74,248.48,189.9,63.53,16.09,3.38,29.35,184.71,282.46,323.18,387.79,301.87,275.93,246.47,209.45,149.54,102.24,26.0,20230305
41273,안산시 단원구,17,외국인,20.77,55.41,558.57,913.76,1248.73,1228.54,985.69,623.58,675.65,462.32,350.6,179.95,46.79,17.35,36.28,374.67,454.53,707.23,998.55,777.22,582.31,564.09,446.13,312.96,157.53,70.85,20230330
41273,안산시 단원구,13,내국인,2102.09,3149.39,2882.38,4022.78,3830.56,3413.3,4572.3,5079.24,5957.72,5745.15,5475.33,2917.23,1573.12,2147.36,2597.22,2553.75,3429.07,3202.28,2740.53,3508.52,4297.38,5540.81,5307.96,4540.29,2587.41,1365.02,20230302
41273,안산시 단원구,6,내국인,662.79,1128.15,1801.76,2431.49,2057.38,1621.24,2080.34,2253.52,2708.33,2613.26,2462.62,1379.32,622.83,584.91,897.82,1425.13,1745.43,1525.72,1069.33,1280.23,1538.18,1906.57,1815.2,1818.14,972.9,495.32,20230318
41273,안산시 단원구,11,외국인,18.64,48.99,462.8,675.03,1004.3,1143.85,804.47,552.91,616.07,527.93,362.59,186.28,53.65,23.17,38.72,239.13,396.49,686.5,911.0,742.11,474.07,517.09,366.97,265.93,193.17,63.78,20230307
41273,안산시 단원구,11,내국인,2112.75,3235.52,3262.22,4362.73,4347.67,3834.29,4998.37,5776.91,6607.28,6518.41,5821.29,3355.68,1773.17,2212.21,2949.35,2907.31,3611.15,3448.1,2859.02,3880.96,4420.41,5659.81,5575.86,4646.05,2667.77,1480.32,20230324
41273,안산시 단원구,3,외국인,3.46,26.45,278.46,469.48,647.75,569.8,365.98,234.95,240.59,201.57,158.45,60.15,8.61,6.76,19.57,170.11,207.63,257.22,351.46,261.09,187.39,208.03,162.29,119.06,74.15,17.95,20230311
41273,안산시 단원구,6,내국인,599.1,1187.06,1629.73,2149.45,2082.32,1798.41,2286.8,2661.55,2991.94,3175.76,2826.55,1496.95,768.25,493.64,932.13,1376.38,1676.85,1380.04,1062.88,1303.34,1684.68,2070.9,2088.92,1954.46,1121.84,696.86,20230330
41271,안산시 상록구,21,외국인,0.0,53.32,582.63,244.22,243.28,192.16,153.64,104.28,136.81,87.16,75.38,56.4,24.0,13.61,62.03,651.67,195.66,198.68,184.47,171.05,123.35,104.34,106.1,90.81,62.11,36.1,20230305
41271,안산시 상록구,22,내국인,856.56,2074.07,2740.36,3095.04,2375.03,1682.53,2146.26,2385.14,2933.86,2913.47,2467.53,1051.73,571.53,826.85,1541.89,2121.06,2157.06,1674.72,1312.13,1935.97,2151.97,2600.49,2539.52,1930.54,1058.34,622.5,20230319
41273,안산시 단원구,2,외국인,0.0,11.9,320.21,545.56,515.35,565.24,385.11,246.68,275.61,191.14,148.99,51.08,19.03,6.76,23.51,171.72,213.49,263.62,345.47,258.66,213.21,225.75,167.89,132.01,74.23,13.58,20230304
41273,안산시 단원구,21,외국인,8.47,35.7,409.65,662.77,827.71,800.72,637.49,425.09,454.91,332.94,236.61,106.63,26.53,10.14,37.33,325.41,327.69,480.86,518.85,485.66,353.67,336.8,254.99,197.65,123.53,28.29,20230306
41271,안산시 상록구,1,내국인,557.2,993.45,1686.23,1952.67,1550.48,1143.68,1460.3,1613.42,1840.46,1903.8,1594.79,840.6,419.22,528.65,611.42,1342.08,1296.11,1037.92,929.49,1161.34,1442.18,1850.56,1791.56,1255.51,765.06,427.54,20230329
