지점,지점명,일시,시정(10m)
119,수원,2021-03-30 08:00,585
119,수원,2021-03-30 09:00,692
119,수원,2021-03-30 10:00,1392
119,수원,2021-03-30 11:00,1830
119,수원,2021-03-30 12:00,1969
119,수원,2021-03-30 13:00,1993
119,수원,2021-03-30 14:00,2000
119,수원,2021-03-30 15:00,2000
119,수원,2021-03-30 16:00,1925
119,수원,2021-03-30 17:00,2000
119,수원,2021-03-30 18:00,2000
119,수원,2021-03-30 19:00,2000
119,수원,2021-03-30 20:00,2000
119,수원,2021-03-30 21:00,1780
119,수원,2021-03-30 22:00,1907
119,수원,2021-03-30 23:00,1967
119,수원,2021-03-31 00:00,1989
119,수원,2021-03-31 01:00,1899
119,수원,2021-03-31 02:00,1942
119,수원,2021-03-31 03:00,1836
119,수원,2021-03-31 04:00,1870
119,수원,2021-03-31 05:00,1786
119,수원,2021-03-31 06:00,1618
119,수원,2021-03-31 07:00,1739
119,수원,2021-03-31 08:00,1695
119,수원,2021-03-31 09:00,1750
119,수원,2021-03-31 10:00,1889
119,수원,2021-03-31 11:00,1930
119,수원,2021-03-31 12:00,1999
119,수원,2021-03-31 13:00,1989
119,수원,2021-03-31 14:00,1997
119,수원,2021-03-31 15:00,1988
119,수원,2021-03-31 16:00,1491
119,수원,2021-03-31 17:00,974
119,수원,2021-03-31 18:00,1176
119,수원,2021-03-31 19:00,1492
119,수원,2021-03-31 20:00,1456
119,수원,2021-03-31 21:00,1233
119,수원,2021-03-31 22:00,1383
119,수원,2021-03-31 23:00,1384
119,수원,2021-04-01 00:00,1367
119,수원,2021-04-01 01:00,1518
119,수원,2021-04-01 02:00,1318
119,수원,2021-04-01 03:00,1282
119,수원,2021-04-01 04:00,1161
119,수원,2021-04-01 05:00,1447
119,수원,2021-04-01 06:00,1999
119,수원,2021-04-01 07:00,1989
119,수원,2021-04-01 08:00,1987
119,수원,2021-04-01 09:00,2000
119,수원,2021-04-01 10:00,1923
119,수원,2021-04-01 11:00,1978
119,수원,2021-04-01 12:00,1990
119,수원,2021-04-01 13:00,1995
119,수원,2021-04-01 14:00,1970
119,수원,2021-04-01 15:00,1958
119,수원,2021-04-01 16:00,2000
119,수원,2021-04-01 17:00,2000
119,수원,2021-04-01 18:00,2000
119,수원,2021-04-01 19:00,2000
119,수원,2021-04-01 20:00,1996
119,수원,2021-04-01 21:00,2000
119,수원,2021-04-01 22:00,2000
119,수원,2021-04-01 23:00,2000
119,수원,2021-04-02 00:00,2000
119,수원,2021-04-02 01:00,2000
119,수원,2021-04-02 02:00,2000
119,수원,2021-04-02 03:00,2000
119,수원,2021-04-02 04:00,2000
119,수원,2021-04-02 05:00,2000
119,수원,2021-04-02 06:00,2000
119,수원,2021-04-02 07:00,2000
119,수원,2021-04-02 08:00,2000
119,수원,2021-04-02 09:00,2000
119,수원,2021-04-02 10:00,1945
119,수원,2021-04-02 11:00,1984
119,수원,2021-04-02 12:00,2000
119,수원,2021-04-02 13:00,1999
119,수원,2021-04-02 14:00,1966
119,수원,2021-04-02 15:00,1983
119,수원,2021-04-02 16:00,2000
119,수원,2021-04-02 17:00,2000
119,수원,2021-04-02 18:00,1946
119,수원,2021-04-02 19:00,2000
119,수원,2021-04-02 20:00,1969
119,수원,2021-04-02 21:00,1941
119,수원,2021-04-02 22:00,1630
119,수원,2021-04-02 23:00,2043
119,수원,2021-04-03 00:00,1979
119,수원,2021-04-03 01:00,2009
119,수원,2021-04-03 02:00,1994
119,수원,2021-04-03 03:00,1999
119,수원,2021-04-03 04:00,1989
119,수원,2021-04-03 05:00,1995
119,수원,2021-04-03 06:00,1539
119,수원,2021-04-03 07:00,1957
119,수원,2021-04-03 08:00,1927
119,수원,2021-04-03 09:00,1875
119,수원,2021-04-03 10:00,967
119,수원,2021-04-03 11:00,1170
119,수원,2021-04-03 12:00,732
119,수원,2021-04-03 13:00,550
119,수원,2021-04-03 14:00,244
119,수원,2021-04-03 15:00,886
119,수원,2021-04-03 16:00,800
119,수원,2021-04-03 17:00,317
119,수원,2021-04-03 18:00,493
119,수원,2021-04-03 19:00,710
119,수원,2021-04-03 20:00,950
119,수원,2021-04-03 21:00,556
119,수원,2021-04-03 22:00,939
119,수원,2021-04-03 23:00,2000
119,수원,2021-04-04 00:00,2000
119,수원,2021-04-04 01:00,1650
119,수원,2021-04-04 02:00,2000
119,수원,2021-04-04 03:00,1547
119,수원,2021-04-04 04:00,1348
119,수원,2021-04-04 05:00,790
119,수원,2021-04-04 06:00,2000
119,수원,2021-04-04 07:00,2000
119,수원,2021-04-04 08:00,2000
119,수원,2021-04-04 09:00,2000
119,수원,2021-04-04 10:00,2000
119,수원,2021-04-04 11:00,2000
119,수원,2021-04-04 12:00,1995
119,수원,2021-04-04 13:00,1997
119,수원,2021-04-04 14:00,2000
119,수원,2021-04-04 15:00,2000
119,수원,2021-04-04 16:00,2000
119,수원,2021-04-04 17:00,2000
119,수원,2021-04-04 18:00,2000
119,수원,2021-04-04 19:00,2000
119,수원,2021-04-04 20:00,2000
119,수원,2021-04-04 21:00,2000
119,수원,2021-04-04 22:00,2000
119,수원,2021-04-04 23:00,2001
119,수원,2021-04-05 00:00,2000
119,수원,2021-04-05 01:00,2000
119,수원,2021-04-05 02:00,2000
119,수원,2021-04-05 03:00,2000
119,수원,2021-04-05 04:00,2000
119,수원,2021-04-05 05:00,2000
119,수원,2021-04-05 06:00,2000
119,수원,2021-04-05 07:00,1948
119,수원,2021-04-05 08:00,2000
119,수원,2021-04-05 09:00,1950
119,수원,2021-04-05 10:00,2000
119,수원,2021-04-05 11:00,2000
119,수원,2021-04-05 12:00,2000
119,수원,2021-04-05 13:00,2000
119,수원,2021-04-05 14:00,2000
119,수원,2021-04-05 15:00,2000
119,수원,2021-04-05 16:00,1958
119,수원,2021-04-05 17:00,1966
119,수원,2021-04-05 18:00,1999
119,수원,2021-04-05 19:00,2000
119,수원,2021-04-05 20:00,2000
119,수원,2021-04-05 21:00,2000
119,수원,2021-04-05 22:00,1997
119,수원,2021-04-05 23:00,1999
119,수원,2021-04-06 00:00,1891
119,수원,2021-04-06 01:00,1700
119,수원,2021-04-06 02:00,1829
119,수원,2021-04-06 03:00,1622
119,수원,2021-04-06 04:00,1847
119,수원,2021-04-06 05:00,1654
119,수원,2021-04-06 06:00,1573
119,수원,2021-04-06 07:00,1253
119,수원,2021-04-06 08:00,741
119,수원,2021-04-06 09:00,953
119,수원,2021-04-06 10:00,1374
119,수원,2021-04-06 11:00,1941
119,수원,2021-04-06 12:00,1845
119,수원,2021-04-06 13:00,1873
119,수원,2021-04-06 14:00,1865
119,수원,2021-04-06 15:00,1904
119,수원,2021-04-06 16:00,1029
119,수원,2021-04-06 17:00,1085
119,수원,2021-04-06 18:00,1159
119,수원,2021-04-06 19:00,1084
119,수원,2021-04-06 20:00,1201
119,수원,2021-04-06 21:00,1168
119,수원,2021-04-06 22:00,832
119,수원,2021-04-06 23:00,697
119,수원,2021-04-07 00:00,746
119,수원,2021-04-07 01:00,513
119,수원,2021-04-07 02:00,921
119,수원,2021-04-07 03:00,611
119,수원,2021-04-07 04:00,488
119,수원,2021-04-07 05:00,319
119,수원,2021-04-07 06:00,336
119,수원,2021-04-07 07:00,302
119,수원,2021-04-07 08:00,436
119,수원,2021-04-07 09:00,777
119,수원,2021-04-07 10:00,571
119,수원,2021-04-07 11:00,692
119,수원,2021-04-07 12:00,883
119,수원,2021-04-07 13:00,1275
119,수원,2021-04-07 14:00,1586
119,수원,2021-04-07 15:00,1926
119,수원,2021-04-07 16:00,1987
119,수원,2021-04-07 17:00,2000
119,수원,2021-04-07 18:00,2000
119,수원,2021-04-07 19:00,2000
119,수원,2021-04-07 20:00,2000
119,수원,2021-04-07 21:00,2000
119,수원,2021-04-07 22:00,1944
119,수원,2021-04-07 23:00,1829
119,수원,2021-04-08 00:00,1543
119,수원,2021-04-08 01:00,1429
119,수원,2021-04-08 02:00,1532
119,수원,2021-04-08 03:00,1861
119,수원,2021-04-08 04:00,1676
119,수원,2021-04-08 05:00,1952
119,수원,2021-04-08 06:00,915
119,수원,2021-04-08 07:00,867
119,수원,2021-04-08 08:00,858
119,수원,2021-04-08 09:00,1095
119,수원,2021-04-08 10:00,1832
119,수원,2021-04-08 11:00,1641
119,수원,2021-04-08 12:00,1990
119,수원,2021-04-08 13:00,2000
119,수원,2021-04-08 14:00,1971
119,수원,2021-04-08 15:00,2000
119,수원,2021-04-08 16:00,1986
119,수원,2021-04-08 17:00,1980
119,수원,2021-04-08 18:00,1996
119,수원,2021-04-08 19:00,2000
119,수원,2021-04-08 20:00,2000
119,수원,2021-04-08 21:00,2000
119,수원,2021-04-08 22:00,2000
119,수원,2021-04-08 23:00,2000
119,수원,2021-04-09 00:00,1952
119,수원,2021-04-09 01:00,2000
119,수원,2021-04-09 02:00,1950
119,수원,2021-04-09 03:00,2000
119,수원,2021-04-09 04:00,2000
119,수원,2021-04-09 05:00,1997
119,수원,2021-04-09 06:00,1876
119,수원,2021-04-09 07:00,1458
119,수원,2021-04-09 08:00,2000
119,수원,2021-04-09 09:00,2000
119,수원,2021-04-09 10:00,1990
119,수원,2021-04-09 11:00,1991
119,수원,2021-04-09 12:00,1999
119,수원,2021-04-09 13:00,2000
119,수원,2021-04-09 14:00,1949
119,수원,2021-04-09 15:00,1999
119,수원,2021-04-09 16:00,2000
119,수원,2021-04-09 17:00,1942
119,수원,2021-04-09 18:00,1993
119,수원,2021-04-09 19:00,1999
119,수원,2021-04-09 20:00,1983
119,수원,2021-04-09 21:00,2000
119,수원,2021-04-09 22:00,2000
119,수원,2021-04-09 23:00,2000
119,수원,2021-04-10 00:00,2000
119,수원,2021-04-10 01:00,2001
119,수원,2021-04-10 02:00,2000
119,수원,2021-04-10 03:00,2000
119,수원,2021-04-10 04:00,2000
119,수원,2021-04-10 05:00,2000
119,수원,2021-04-10 06:00,1987
119,수원,2021-04-10 07:00,2000
119,수원,2021-04-10 08:00,2000
119,수원,2021-04-10 09:00,2000
119,수원,2021-04-10 10:00,1996
119,수원,2021-04-10 11:00,2000
119,수원,2021-04-10 12:00,1870
119,수원,2021-04-10 13:00,2000
119,수원,2021-04-10 14:00,1927
119,수원,2021-04-10 15:00,1960
119,수원,2021-04-10 16:00,2000
119,수원,2021-04-10 17:00,2000
119,수원,2021-04-10 18:00,2000
119,수원,2021-04-10 19:00,2000
119,수원,2021-04-10 20:00,1979
119,수원,2021-04-10 21:00,1895
119,수원,2021-04-10 22:00,1893
119,수원,2021-04-10 23:00,1251
119,수원,2021-04-11 00:00,1257
119,수원,2021-04-11 01:00,1415
119,수원,2021-04-11 02:00,1025
119,수원,2021-04-11 03:00,666
119,수원,2021-04-11 04:00,927
119,수원,2021-04-11 05:00,1173
119,수원,2021-04-11 06:00,741
119,수원,2021-04-11 07:00,935
119,수원,2021-04-11 08:00,1168
119,수원,2021-04-11 09:00,1673
119,수원,2021-04-11 10:00,1880
119,수원,2021-04-11 11:00,1760
119,수원,2021-04-11 12:00,1657
119,수원,2021-04-11 13:00,1828
119,수원,2021-04-11 14:00,1775
119,수원,2021-04-11 15:00,1611
119,수원,2021-04-11 16:00,1807
119,수원,2021-04-11 17:00,1638
119,수원,2021-04-11 18:00,1797
119,수원,2021-04-11 19:00,1772
119,수원,2021-04-11 20:00,1832
119,수원,2021-04-11 21:00,1662
119,수원,2021-04-11 22:00,1470
119,수원,2021-04-11 23:00,1713
119,수원,2021-04-12 00:00,1591
119,수원,2021-04-12 01:00,2002
119,수원,2021-04-12 02:00,1259
119,수원,2021-04-12 03:00,1174
119,수원,2021-04-12 04:00,1127
119,수원,2021-04-12 05:00,1020
119,수원,2021-04-12 06:00,1168
119,수원,2021-04-12 07:00,1403
119,수원,2021-04-12 08:00,1161
119,수원,2021-04-12 09:00,1604
119,수원,2021-04-12 10:00,1918
119,수원,2021-04-12 11:00,1985
119,수원,2021-04-12 12:00,1986
119,수원,2021-04-12 13:00,1999
119,수원,2021-04-12 14:00,1659
119,수원,2021-04-12 15:00,1111
119,수원,2021-04-12 16:00,1019
119,수원,2021-04-12 17:00,873
119,수원,2021-04-12 18:00,1146
119,수원,2021-04-12 19:00,792
119,수원,2021-04-12 20:00,582
119,수원,2021-04-12 21:00,521
119,수원,2021-04-12 22:00,545
119,수원,2021-04-12 23:00,340
119,수원,2021-04-13 00:00,824
119,수원,2021-04-13 01:00,274
119,수원,2021-04-13 02:00,215
119,수원,2021-04-13 03:00,499
119,수원,2021-04-13 04:00,621
119,수원,2021-04-13 05:00,908
119,수원,2021-04-13 06:00,805
119,수원,2021-04-13 07:00,392
119,수원,2021-04-13 08:00,1999
119,수원,2021-04-13 09:00,1460
119,수원,2021-04-13 10:00,1691
119,수원,2021-04-13 11:00,1923
119,수원,2021-04-13 12:00,1971
119,수원,2021-04-13 13:00,1970
119,수원,2021-04-13 14:00,2000
119,수원,2021-04-13 15:00,1997
119,수원,2021-04-13 16:00,2000
119,수원,2021-04-13 17:00,1998
119,수원,2021-04-13 18:00,1994
119,수원,2021-04-13 19:00,2000
119,수원,2021-04-13 20:00,1996
119,수원,2021-04-13 21:00,2000
119,수원,2021-04-13 22:00,2000
119,수원,2021-04-13 23:00,2000
119,수원,2021-04-14 00:00,2000
119,수원,2021-04-14 01:00,2000
119,수원,2021-04-14 02:00,2000
119,수원,2021-04-14 03:00,2058
119,수원,2021-04-14 04:00,1995
119,수원,2021-04-14 05:00,1998
119,수원,2021-04-14 06:00,1751
119,수원,2021-04-14 07:00,1902
119,수원,2021-04-14 08:00,2000
119,수원,2021-04-14 09:00,1998
119,수원,2021-04-14 10:00,1987
119,수원,2021-04-14 11:00,1997
119,수원,2021-04-14 12:00,1944
119,수원,2021-04-14 13:00,1998
119,수원,2021-04-14 14:00,2000
119,수원,2021-04-14 15:00,2000
119,수원,2021-04-14 16:00,2000
119,수원,2021-04-14 17:00,2000
119,수원,2021-04-14 18:00,1988
119,수원,2021-04-14 19:00,2000
119,수원,2021-04-14 20:00,1993
119,수원,2021-04-14 21:00,1957
119,수원,2021-04-14 22:00,1779
119,수원,2021-04-14 23:00,1513
119,수원,2021-04-15 00:00,1079
119,수원,2021-04-15 01:00,1165
119,수원,2021-04-15 02:00,936
119,수원,2021-04-15 03:00,1117
119,수원,2021-04-15 04:00,871
119,수원,2021-04-15 05:00,863
119,수원,2021-04-15 06:00,775
119,수원,2021-04-15 07:00,784
119,수원,2021-04-15 08:00,1417
119,수원,2021-04-15 09:00,1432
119,수원,2021-04-15 10:00,1694
119,수원,2021-04-15 11:00,1582
119,수원,2021-04-15 12:00,1816
119,수원,2021-04-15 13:00,1762
119,수원,2021-04-15 14:00,1666
119,수원,2021-04-15 15:00,1859
119,수원,2021-04-15 16:00,1976
119,수원,2021-04-15 17:00,1984
119,수원,2021-04-15 18:00,1998
119,수원,2021-04-15 19:00,2000
119,수원,2021-04-15 20:00,1955
119,수원,2021-04-15 21:00,1588
119,수원,2021-04-15 22:00,1162
119,수원,2021-04-15 23:00,1641
119,수원,2021-04-16 00:00,1604
119,수원,2021-04-16 01:00,1062
119,수원,2021-04-16 02:00,802
119,수원,2021-04-16 03:00,1301
119,수원,2021-04-16 04:00,1100
119,수원,2021-04-16 05:00,1068
119,수원,2021-04-16 06:00,1302
119,수원,2021-04-16 07:00,1787
119,수원,2021-04-16 08:00,1923
119,수원,2021-04-16 09:00,2000
119,수원,2021-04-16 10:00,1991
119,수원,2021-04-16 11:00,1548
119,수원,2021-04-16 12:00,397
119,수원,2021-04-16 13:00,465
119,수원,2021-04-16 14:00,677
119,수원,2021-04-16 15:00,1332
119,수원,2021-04-16 16:00,1163
119,수원,2021-04-16 17:00,803
119,수원,2021-04-16 18:00,797
119,수원,2021-04-16 19:00,1262
119,수원,2021-04-16 20:00,1018
119,수원,2021-04-16 21:00,1122
119,수원,2021-04-16 22:00,1106
119,수원,2021-04-16 23:00,1029
119,수원,2021-04-17 00:00,1069
119,수원,2021-04-17 01:00,1082
119,수원,2021-04-17 02:00,1251
119,수원,2021-04-17 03:00,1141
119,수원,2021-04-17 04:00,1270
119,수원,2021-04-17 05:00,1093
119,수원,2021-04-17 06:00,1293
119,수원,2021-04-17 07:00,1491
119,수원,2021-04-17 08:00,1190
119,수원,2021-04-17 09:00,1509
119,수원,2021-04-17 10:00,1641
119,수원,2021-04-17 11:00,1260
119,수원,2021-04-17 12:00,1562
119,수원,2021-04-17 13:00,1244
119,수원,2021-04-17 14:00,1977
119,수원,2021-04-17 15:00,1804
119,수원,2021-04-17 16:00,1971
119,수원,2021-04-17 17:00,1962
119,수원,2021-04-17 18:00,2000
119,수원,2021-04-17 19:00,2000
119,수원,2021-04-17 20:00,2000
119,수원,2021-04-17 21:00,2000
119,수원,2021-04-17 22:00,2000
119,수원,2021-04-17 23:00,2000
119,수원,2021-04-18 00:00,2000
119,수원,2021-04-18 01:00,2000
119,수원,2021-04-18 02:00,2000
119,수원,2021-04-18 03:00,2000
119,수원,2021-04-18 04:00,2000
119,수원,2021-04-18 05:00,2000
119,수원,2021-04-18 06:00,2000
119,수원,2021-04-18 07:00,1838
119,수원,2021-04-18 08:00,2000
119,수원,2021-04-18 09:00,2000
119,수원,2021-04-18 10:00,1997
119,수원,2021-04-18 11:00,2000
119,수원,2021-04-18 12:00,1946
119,수원,2021-04-18 13:00,2000
119,수원,2021-04-18 14:00,2000
119,수원,2021-04-18 15:00,1889
119,수원,2021-04-18 16:00,1979
119,수원,2021-04-18 17:00,1992
119,수원,2021-04-18 18:00,2000
119,수원,2021-04-18 19:00,1996
119,수원,2021-04-18 20:00,1741
119,수원,2021-04-18 21:00,1674
119,수원,2021-04-18 22:00,1801
119,수원,2021-04-18 23:00,1785
119,수원,2021-04-19 00:00,1625
119,수원,2021-04-19 01:00,1279
119,수원,2021-04-19 02:00,1209
119,수원,2021-04-19 03:00,1024
119,수원,2021-04-19 04:00,1345
119,수원,2021-04-19 05:00,1102
119,수원,2021-04-19 06:00,1019
119,수원,2021-04-19 07:00,776
119,수원,2021-04-19 08:00,1149
119,수원,2021-04-19 09:00,1336
119,수원,2021-04-19 10:00,1784
119,수원,2021-04-19 11:00,1841
119,수원,2021-04-19 12:00,1908
119,수원,2021-04-19 13:00,1867
119,수원,2021-04-19 14:00,1899
119,수원,2021-04-19 15:00,1946
119,수원,2021-04-19 16:00,1928
119,수원,2021-04-19 17:00,1621
119,수원,2021-04-19 18:00,1804
119,수원,2021-04-19 19:00,1992
119,수원,2021-04-19 20:00,1760
119,수원,2021-04-19 21:00,1644
119,수원,2021-04-19 22:00,1870
119,수원,2021-04-19 23:00,1598
119,수원,2021-04-20 00:00,1229
119,수원,2021-04-20 01:00,957
119,수원,2021-04-20 02:00,745
119,수원,2021-04-20 03:00,556
119,수원,2021-04-20 04:00,569
119,수원,2021-04-20 05:00,546
119,수원,2021-04-20 06:00,566
119,수원,2021-04-20 07:00,722
119,수원,2021-04-20 08:00,1206
119,수원,2021-04-20 09:00,941
119,수원,2021-04-20 10:00,1168
119,수원,2021-04-20 11:00,1337
119,수원,2021-04-20 12:00,1316
119,수원,2021-04-20 13:00,1176
119,수원,2021-04-20 14:00,1182
119,수원,2021-04-20 15:00,1919
119,수원,2021-04-20 16:00,1952
119,수원,2021-04-20 17:00,2000
119,수원,2021-04-20 18:00,2000
119,수원,2021-04-20 19:00,2000
119,수원,2021-04-20 20:00,2000
119,수원,2021-04-20 21:00,2000
119,수원,2021-04-20 22:00,2000
119,수원,2021-04-20 23:00,1924
119,수원,2021-04-21 00:00,1985
119,수원,2021-04-21 01:00,2137
119,수원,2021-04-21 02:00,1671
119,수원,2021-04-21 03:00,1840
119,수원,2021-04-21 04:00,1436
119,수원,2021-04-21 05:00,1443
119,수원,2021-04-21 06:00,1275
119,수원,2021-04-21 07:00,1254
119,수원,2021-04-21 08:00,1915
119,수원,2021-04-21 09:00,1485
119,수원,2021-04-21 10:00,1025
119,수원,2021-04-21 11:00,936
119,수원,2021-04-21 12:00,1249
119,수원,2021-04-21 13:00,1878
119,수원,2021-04-21 14:00,1692
119,수원,2021-04-21 15:00,1784
119,수원,2021-04-21 16:00,1643
119,수원,2021-04-21 17:00,1757
119,수원,2021-04-21 18:00,1390
119,수원,2021-04-21 19:00,860
119,수원,2021-04-21 20:00,1162
119,수원,2021-04-21 21:00,1372
119,수원,2021-04-21 22:00,1407
119,수원,2021-04-21 23:00,1529
119,수원,2021-04-22 00:00,1605
119,수원,2021-04-22 01:00,1383
119,수원,2021-04-22 02:00,1583
119,수원,2021-04-22 03:00,1338
119,수원,2021-04-22 04:00,1311
119,수원,2021-04-22 05:00,1296
119,수원,2021-04-22 06:00,1199
119,수원,2021-04-22 07:00,1079
119,수원,2021-04-22 08:00,1249
119,수원,2021-04-22 09:00,1187
119,수원,2021-04-22 10:00,1014
119,수원,2021-04-22 11:00,1042
119,수원,2021-04-22 12:00,1152
119,수원,2021-04-22 13:00,1238
119,수원,2021-04-22 14:00,1652
119,수원,2021-04-22 15:00,1739
119,수원,2021-04-22 16:00,1724
119,수원,2021-04-22 17:00,1761
119,수원,2021-04-22 18:00,1215
119,수원,2021-04-22 19:00,1517
119,수원,2021-04-22 20:00,1767
119,수원,2021-04-22 21:00,1643
119,수원,2021-04-22 22:00,1596
119,수원,2021-04-22 23:00,1455
119,수원,2021-04-23 00:00,1633
119,수원,2021-04-23 01:00,1676
119,수원,2021-04-23 02:00,1731
119,수원,2021-04-23 03:00,1703
119,수원,2021-04-23 04:00,1431
119,수원,2021-04-23 05:00,2000
119,수원,2021-04-23 06:00,1903
119,수원,2021-04-23 07:00,2000
119,수원,2021-04-23 08:00,2000
119,수원,2021-04-23 09:00,2000
119,수원,2021-04-23 10:00,2000
119,수원,2021-04-23 11:00,2000
119,수원,2021-04-23 12:00,2000
119,수원,2021-04-23 13:00,2000
119,수원,2021-04-23 14:00,2000
119,수원,2021-04-23 15:00,2000
119,수원,2021-04-23 16:00,2000
119,수원,2021-04-23 17:00,2000
119,수원,2021-04-23 18:00,2000
119,수원,2021-04-23 19:00,1950
119,수원,2021-04-23 20:00,2000
119,수원,2021-04-23 21:00,2000
119,수원,2021-04-23 22:00,2000
119,수원,2021-04-23 23:00,2000
119,수원,2021-04-24 00:00,2000
119,수원,2021-04-24 01:00,2000
119,수원,2021-04-24 02:00,1992
119,수원,2021-04-24 03:00,2000
119,수원,2021-04-24 04:00,2000
119,수원,2021-04-24 05:00,2000
119,수원,2021-04-24 06:00,2000
119,수원,2021-04-24 07:00,1961
119,수원,2021-04-24 08:00,2000
119,수원,2021-04-24 09:00,2000
119,수원,2021-04-24 10:00,2000
119,수원,2021-04-24 11:00,2000
119,수원,2021-04-24 12:00,2000
119,수원,2021-04-24 13:00,2000
119,수원,2021-04-24 14:00,2000
119,수원,2021-04-24 15:00,2000
119,수원,2021-04-24 16:00,2000
119,수원,2021-04-24 17:00,1946
119,수원,2021-04-24 18:00,1984
119,수원,2021-04-24 19:00,1996
119,수원,2021-04-24 20:00,2000
119,수원,2021-04-24 21:00,2000
119,수원,2021-04-24 22:00,1976
119,수원,2021-04-24 23:00,1692
119,수원,2021-04-25 00:00,1100
119,수원,2021-04-25 01:00,1581
119,수원,2021-04-25 02:00,1040
119,수원,2021-04-25 03:00,1092
119,수원,2021-04-25 04:00,1650
119,수원,2021-04-25 05:00,599
119,수원,2021-04-25 06:00,737
119,수원,2021-04-25 07:00,866
119,수원,2021-04-25 08:00,1999
119,수원,2021-04-25 09:00,1991
119,수원,2021-04-25 10:00,1995
119,수원,2021-04-25 11:00,2000
119,수원,2021-04-25 12:00,1985
119,수원,2021-04-25 13:00,1794
119,수원,2021-04-25 14:00,2000
119,수원,2021-04-25 15:00,2000
119,수원,2021-04-25 16:00,1992
119,수원,2021-04-25 17:00,2000
119,수원,2021-04-25 18:00,2000
119,수원,2021-04-25 19:00,2000
119,수원,2021-04-25 20:00,2000
119,수원,2021-04-25 21:00,2000
119,수원,2021-04-25 22:00,2000
119,수원,2021-04-25 23:00,2000
119,수원,2021-04-26 00:00,2000
119,수원,2021-04-26 01:00,2000
119,수원,2021-04-26 02:00,2000
119,수원,2021-04-26 03:00,2000
119,수원,2021-04-26 04:00,2000
119,수원,2021-04-26 05:00,2000
119,수원,2021-04-26 06:00,2000
119,수원,2021-04-26 07:00,1982
119,수원,2021-04-26 08:00,2000
119,수원,2021-04-26 09:00,1996
119,수원,2021-04-26 10:00,2000
119,수원,2021-04-26 11:00,1891
119,수원,2021-04-26 12:00,1882
119,수원,2021-04-26 13:00,1896
119,수원,2021-04-26 14:00,1951
119,수원,2021-04-26 15:00,1821
119,수원,2021-04-26 16:00,1879
119,수원,2021-04-26 17:00,1964
119,수원,2021-04-26 18:00,2000
119,수원,2021-04-26 19:00,1985
119,수원,2021-04-26 20:00,1794
119,수원,2021-04-26 21:00,1422
119,수원,2021-04-26 22:00,1522
119,수원,2021-04-26 23:00,1578
119,수원,2021-04-27 00:00,1834
119,수원,2021-04-27 01:00,1584
119,수원,2021-04-27 02:00,1311
119,수원,2021-04-27 03:00,1716
119,수원,2021-04-27 04:00,1032
119,수원,2021-04-27 05:00,1130
119,수원,2021-04-27 06:00,1026
119,수원,2021-04-27 07:00,1149
119,수원,2021-04-27 08:00,828
119,수원,2021-04-27 09:00,1058
119,수원,2021-04-27 10:00,1650
119,수원,2021-04-27 11:00,1856
119,수원,2021-04-27 12:00,1810
119,수원,2021-04-27 13:00,1981
119,수원,2021-04-27 14:00,1801
119,수원,2021-04-27 15:00,1904
119,수원,2021-04-27 16:00,1920
119,수원,2021-04-27 17:00,2024
119,수원,2021-04-27 18:00,2000
119,수원,2021-04-27 19:00,2000
119,수원,2021-04-27 20:00,2000
119,수원,2021-04-27 21:00,2000
119,수원,2021-04-27 22:00,2000
119,수원,2021-04-27 23:00,2000
119,수원,2021-04-28 00:00,1952
119,수원,2021-04-28 01:00,573
119,수원,2021-04-28 02:00,587
119,수원,2021-04-28 03:00,701
119,수원,2021-04-28 04:00,530
119,수원,2021-04-28 05:00,654
119,수원,2021-04-28 06:00,705
119,수원,2021-04-28 07:00,458
119,수원,2021-04-28 08:00,598
119,수원,2021-04-28 09:00,809
119,수원,2021-04-28 10:00,606
119,수원,2021-04-28 11:00,712
119,수원,2021-04-28 12:00,800
119,수원,2021-04-28 13:00,1275
119,수원,2021-04-28 14:00,1735
119,수원,2021-04-28 15:00,1584
119,수원,2021-04-28 16:00,1536
119,수원,2021-04-28 17:00,1492
119,수원,2021-04-28 18:00,1726
119,수원,2021-04-28 19:00,1860
119,수원,2021-04-28 20:00,1869
119,수원,2021-04-28 21:00,2000
119,수원,2021-04-28 22:00,1763
119,수원,2021-04-28 23:00,1619
119,수원,2021-04-29 00:00,1945
119,수원,2021-04-29 01:00,1541
119,수원,2021-04-29 02:00,1705
119,수원,2021-04-29 03:00,1422
119,수원,2021-04-29 04:00,1664
119,수원,2021-04-29 05:00,1420
119,수원,2021-04-29 06:00,1502
119,수원,2021-04-29 07:00,1903
119,수원,2021-04-29 08:00,1764
119,수원,2021-04-29 09:00,1728
119,수원,2021-04-29 10:00,1874
119,수원,2021-04-29 11:00,1759
119,수원,2021-04-29 12:00,1977
119,수원,2021-04-29 13:00,1480
119,수원,2021-04-29 14:00,1853
119,수원,2021-04-29 15:00,1583
119,수원,2021-04-29 16:00,1874
119,수원,2021-04-29 17:00,1503
119,수원,2021-04-29 18:00,2039
119,수원,2021-04-29 19:00,1118
119,수원,2021-04-29 20:00,1227
119,수원,2021-04-29 21:00,1961
119,수원,2021-04-29 22:00,1098
119,수원,2021-04-29 23:00,832
119,수원,2021-04-30 00:00,787
119,수원,2021-04-30 01:00,788
119,수원,2021-04-30 02:00,994
119,수원,2021-04-30 03:00,1051
119,수원,2021-04-30 04:00,1287
