날짜,시간,요일,기온,강수량,적설,시정,시도,시군구,업종,주문건수
11-01,22,일요일,12.5,0.0,0.0,360,경기도,안산시 상록구,음식,60
11-01,23,일요일,12.4,0.0,0.0,372,경기도,안산시 상록구,음식,45
11-02,0,월요일,12.4,0.0,0.0,219,경기도,안산시 상록구,음식,36
11-02,1,월요일,11.3,0.0,0.0,89,경기도,안산시 상록구,음식,20
11-02,2,월요일,10.8,0.0,0.0,12,경기도,안산시 상록구,음식,16
11-02,3,월요일,9.7,0.0,0.0,18,경기도,안산시 상록구,음식,2
11-02,10,월요일,12.9,0.0,0.0,1945,경기도,안산시 상록구,음식,24
11-02,11,월요일,14.3,0.0,0.0,1996,경기도,안산시 상록구,음식,48
11-02,12,월요일,14.8,0.0,0.0,1997,경기도,안산시 상록구,음식,82
11-02,13,월요일,15.2,0.0,0.0,2000,경기도,안산시 상록구,음식,46
11-02,14,월요일,15.5,0.0,0.0,1985,경기도,안산시 상록구,음식,39
11-02,15,월요일,15.6,0.0,0.0,1999,경기도,안산시 상록구,음식,26
11-02,16,월요일,14.3,0.0,0.0,1903,경기도,안산시 상록구,음식,45
11-02,17,월요일,13.0,0.0,0.0,2000,경기도,안산시 상록구,음식,88
11-02,18,월요일,10.9,0.0,0.0,2000,경기도,안산시 상록구,음식,113
11-02,19,월요일,9.4,0.0,0.0,2000,경기도,안산시 상록구,음식,122
11-02,20,월요일,9.2,0.0,0.0,2000,경기도,안산시 상록구,음식,85
11-02,21,월요일,8.7,0.0,0.0,1949,경기도,안산시 상록구,음식,60
11-02,22,월요일,8.4,0.0,0.0,2000,경기도,안산시 상록구,음식,65
11-02,23,월요일,8.9,0.0,0.0,2000,경기도,안산시 상록구,음식,48
11-03,0,화요일,9.0,0.3,0.0,753,경기도,안산시 상록구,음식,21
11-03,1,화요일,8.0,0.0,0.0,1274,경기도,안산시 상록구,음식,18
11-03,2,화요일,7.3,0.0,0.0,1997,경기도,안산시 상록구,음식,5
11-03,10,화요일,7.3,0.0,0.0,2000,경기도,안산시 상록구,음식,15
11-03,11,화요일,7.4,0.0,0.0,2000,경기도,안산시 상록구,음식,39
11-03,12,화요일,7.7,0.0,0.0,1949,경기도,안산시 상록구,음식,88
11-03,13,화요일,8.1,0.0,0.0,2000,경기도,안산시 상록구,음식,45
11-03,14,화요일,7.7,0.0,0.0,1977,경기도,안산시 상록구,음식,43
11-03,15,화요일,7.8,0.0,0.0,1999,경기도,안산시 상록구,음식,35
11-03,16,화요일,7.5,0.0,0.0,1996,경기도,안산시 상록구,음식,48
11-03,17,화요일,6.5,0.0,0.0,2000,경기도,안산시 상록구,음식,74
11-03,18,화요일,5.5,0.0,0.0,2000,경기도,안산시 상록구,음식,145
11-03,19,화요일,4.8,0.0,0.0,2000,경기도,안산시 상록구,음식,130
11-03,20,화요일,4.4,0.0,0.0,2000,경기도,안산시 상록구,음식,109
11-03,21,화요일,3.7,0.0,0.0,2000,경기도,안산시 상록구,음식,89
11-03,22,화요일,3.3,0.0,0.0,2000,경기도,안산시 상록구,음식,55
11-03,23,화요일,2.8,0.0,0.0,2000,경기도,안산시 상록구,음식,31
11-04,0,수요일,2.6,0.0,0.0,2000,경기도,안산시 상록구,음식,21
11-04,1,수요일,1.7,0.0,0.0,2000,경기도,안산시 상록구,음식,23
11-04,2,수요일,1.9,0.0,0.0,2000,경기도,안산시 상록구,음식,10
11-04,3,수요일,1.5,0.0,0.0,2000,경기도,안산시 상록구,음식,1
11-04,10,수요일,5.1,0.0,0.0,1959,경기도,안산시 상록구,음식,11
11-04,11,수요일,7.3,0.0,0.0,2000,경기도,안산시 상록구,음식,59
11-04,12,수요일,7.9,0.0,0.0,1996,경기도,안산시 상록구,음식,73
11-04,13,수요일,8.8,0.0,0.0,1981,경기도,안산시 상록구,음식,41
11-04,14,수요일,10.1,0.0,0.0,2000,경기도,안산시 상록구,음식,38
11-04,15,수요일,10.3,0.0,0.0,2000,경기도,안산시 상록구,음식,31
11-04,16,수요일,10.3,0.0,0.0,1996,경기도,안산시 상록구,음식,41
11-04,17,수요일,8.8,0.0,0.0,2000,경기도,안산시 상록구,음식,89
11-04,18,수요일,7.3,0.0,0.0,2000,경기도,안산시 상록구,음식,141
11-04,19,수요일,5.7,0.0,0.0,2000,경기도,안산시 상록구,음식,129
11-04,20,수요일,5.5,0.0,0.0,2000,경기도,안산시 상록구,음식,105
11-04,21,수요일,4.3,0.0,0.0,2000,경기도,안산시 상록구,음식,65
11-04,22,수요일,3.1,0.0,0.0,2000,경기도,안산시 상록구,음식,72
11-04,23,수요일,3.3,0.0,0.0,1682,경기도,안산시 상록구,음식,31
11-05,0,목요일,2.9,0.0,0.0,1958,경기도,안산시 상록구,음식,23
11-05,1,목요일,2.0,0.0,0.0,1745,경기도,안산시 상록구,음식,19
11-05,2,목요일,2.1,0.0,0.0,1686,경기도,안산시 상록구,음식,7
11-05,10,목요일,9.4,0.0,0.0,1945,경기도,안산시 상록구,음식,14
11-05,11,목요일,11.2,0.0,0.0,1965,경기도,안산시 상록구,음식,57
11-05,12,목요일,12.3,0.0,0.0,1998,경기도,안산시 상록구,음식,91
11-05,13,목요일,13.9,0.0,0.0,1931,경기도,안산시 상록구,음식,60
11-05,14,목요일,14.2,0.0,0.0,1957,경기도,안산시 상록구,음식,51
11-05,15,목요일,14.2,0.0,0.0,1934,경기도,안산시 상록구,음식,36
11-05,16,목요일,14.2,0.0,0.0,2000,경기도,안산시 상록구,음식,33
11-05,17,목요일,13.7,0.0,0.0,1827,경기도,안산시 상록구,음식,78
11-05,18,목요일,12.0,0.0,0.0,1793,경기도,안산시 상록구,음식,144
11-05,19,목요일,11.7,0.0,0.0,1870,경기도,안산시 상록구,음식,148
11-05,20,목요일,11.3,0.0,0.0,1490,경기도,안산시 상록구,음식,102
11-05,21,목요일,10.4,0.0,0.0,1280,경기도,안산시 상록구,음식,92
11-05,22,목요일,10.3,0.0,0.0,1288,경기도,안산시 상록구,음식,73
11-05,23,목요일,10.1,0.0,0.0,1213,경기도,안산시 상록구,음식,42
11-06,0,금요일,10.6,0.0,0.0,1519,경기도,안산시 상록구,음식,24
11-06,1,금요일,9.9,0.0,0.0,1502,경기도,안산시 상록구,음식,13
11-06,2,금요일,10.1,0.0,0.0,1672,경기도,안산시 상록구,음식,3
11-06,10,금요일,13.2,0.0,0.0,1619,경기도,안산시 상록구,음식,15
11-06,11,금요일,13.2,0.0,0.0,1280,경기도,안산시 상록구,음식,51
11-06,12,금요일,14.3,0.0,0.0,1649,경기도,안산시 상록구,음식,65
11-06,13,금요일,15.1,0.0,0.0,1564,경기도,안산시 상록구,음식,60
11-06,14,금요일,16.0,0.0,0.0,1884,경기도,안산시 상록구,음식,38
11-06,15,금요일,16.5,0.0,0.0,1662,경기도,안산시 상록구,음식,40
11-06,16,금요일,16.3,0.0,0.0,1555,경기도,안산시 상록구,음식,39
11-06,17,금요일,16.0,0.0,0.0,1490,경기도,안산시 상록구,음식,84
11-06,18,금요일,15.4,0.0,0.0,1100,경기도,안산시 상록구,음식,139
11-06,19,금요일,15.0,0.0,0.0,962,경기도,안산시 상록구,음식,148
11-06,20,금요일,14.1,0.0,0.0,841,경기도,안산시 상록구,음식,129
11-06,21,금요일,13.6,0.0,0.0,778,경기도,안산시 상록구,음식,115
11-06,22,금요일,13.2,0.0,0.0,792,경기도,안산시 상록구,음식,98
11-06,23,금요일,13.1,0.0,0.0,843,경기도,안산시 상록구,음식,64
11-07,0,토요일,12.3,0.0,0.0,866,경기도,안산시 상록구,음식,32
11-07,1,토요일,12.0,0.0,0.0,788,경기도,안산시 상록구,음식,27
11-07,2,토요일,12.1,0.0,0.0,805,경기도,안산시 상록구,음식,12
11-07,10,토요일,14.7,0.0,0.0,497,경기도,안산시 상록구,음식,17
11-07,11,토요일,16.3,0.0,0.0,853,경기도,안산시 상록구,음식,67
11-07,12,토요일,17.0,0.0,0.0,947,경기도,안산시 상록구,음식,91
11-07,13,토요일,16.8,0.0,0.0,1063,경기도,안산시 상록구,음식,91
11-07,14,토요일,17.0,0.0,0.0,1167,경기도,안산시 상록구,음식,73
11-07,15,토요일,16.9,0.0,0.0,893,경기도,안산시 상록구,음식,59
11-07,16,토요일,16.2,0.0,0.0,941,경기도,안산시 상록구,음식,48
11-07,17,토요일,15.4,0.0,0.0,908,경기도,안산시 상록구,음식,141
11-07,18,토요일,14.3,0.0,0.0,1080,경기도,안산시 상록구,음식,177
11-07,19,토요일,12.7,0.0,0.0,1082,경기도,안산시 상록구,음식,193
11-07,20,토요일,12.0,0.0,0.0,1009,경기도,안산시 상록구,음식,118
11-07,21,토요일,10.9,0.0,0.0,690,경기도,안산시 상록구,음식,103
11-07,22,토요일,10.9,0.0,0.0,1463,경기도,안산시 상록구,음식,98
11-07,23,토요일,9.7,0.0,0.0,1100,경기도,안산시 상록구,음식,53
11-08,0,일요일,9.0,0.0,0.0,692,경기도,안산시 상록구,음식,42
11-08,1,일요일,8.4,0.0,0.0,568,경기도,안산시 상록구,음식,28
11-08,2,일요일,8.4,0.0,0.0,552,경기도,안산시 상록구,음식,19
11-08,10,일요일,10.9,0.0,0.0,1976,경기도,안산시 상록구,음식,28
11-08,11,일요일,11.4,0.0,0.0,2000,경기도,안산시 상록구,음식,67
11-08,12,일요일,11.6,0.0,0.0,2000,경기도,안산시 상록구,음식,117
11-08,13,일요일,11.8,0.0,0.0,2000,경기도,안산시 상록구,음식,91
11-08,14,일요일,11.9,0.0,0.0,2000,경기도,안산시 상록구,음식,80
11-08,15,일요일,11.6,0.0,0.0,2000,경기도,안산시 상록구,음식,67
11-08,16,일요일,10.8,0.0,0.0,1950,경기도,안산시 상록구,음식,70
11-08,17,일요일,9.8,0.0,0.0,2000,경기도,안산시 상록구,음식,156
11-08,18,일요일,8.7,0.0,0.0,2000,경기도,안산시 상록구,음식,199
11-08,19,일요일,7.4,0.0,0.0,2000,경기도,안산시 상록구,음식,150
11-08,20,일요일,6.8,0.0,0.0,2000,경기도,안산시 상록구,음식,115
11-08,21,일요일,5.8,0.0,0.0,2000,경기도,안산시 상록구,음식,90
11-08,22,일요일,4.9,0.0,0.0,2000,경기도,안산시 상록구,음식,61
11-08,23,일요일,4.2,0.0,0.0,2015,경기도,안산시 상록구,음식,30
11-09,0,월요일,3.8,0.0,0.0,2000,경기도,안산시 상록구,음식,21
11-09,1,월요일,3.7,0.0,0.0,2000,경기도,안산시 상록구,음식,12
11-09,2,월요일,2.8,0.0,0.0,2000,경기도,안산시 상록구,음식,19
11-09,10,월요일,6.3,0.0,0.0,1992,경기도,안산시 상록구,음식,13
11-09,11,월요일,7.3,0.0,0.0,1995,경기도,안산시 상록구,음식,59
11-09,12,월요일,8.7,0.0,0.0,2000,경기도,안산시 상록구,음식,72
11-09,13,월요일,9.5,0.0,0.0,2000,경기도,안산시 상록구,음식,45
11-09,14,월요일,9.5,0.0,0.0,2000,경기도,안산시 상록구,음식,57
11-09,15,월요일,9.1,0.0,0.0,2000,경기도,안산시 상록구,음식,38
11-09,16,월요일,8.8,0.0,0.0,2000,경기도,안산시 상록구,음식,52
11-09,17,월요일,8.5,0.0,0.0,2000,경기도,안산시 상록구,음식,86
11-09,18,월요일,8.2,0.0,0.0,2000,경기도,안산시 상록구,음식,146
11-09,19,월요일,7.8,0.0,0.0,1954,경기도,안산시 상록구,음식,138
11-09,20,월요일,7.2,0.0,0.0,1949,경기도,안산시 상록구,음식,86
11-09,21,월요일,7.3,0.0,0.0,2000,경기도,안산시 상록구,음식,78
11-09,22,월요일,4.8,0.0,0.0,1996,경기도,안산시 상록구,음식,74
11-09,23,월요일,4.6,0.0,0.0,2000,경기도,안산시 상록구,음식,43
11-10,0,화요일,4.6,0.0,0.0,1950,경기도,안산시 상록구,음식,15
11-10,1,화요일,4.1,0.0,0.0,2000,경기도,안산시 상록구,음식,11
11-10,2,화요일,2.4,0.0,0.0,2000,경기도,안산시 상록구,음식,11
11-10,10,화요일,8.5,0.0,0.0,1893,경기도,안산시 상록구,음식,14
11-10,11,화요일,10.1,0.0,0.0,1968,경기도,안산시 상록구,음식,61
11-10,12,화요일,11.6,0.0,0.0,1950,경기도,안산시 상록구,음식,95
11-10,13,화요일,12.3,0.0,0.0,2000,경기도,안산시 상록구,음식,61
11-10,14,화요일,13.2,0.0,0.0,2000,경기도,안산시 상록구,음식,39
11-10,15,화요일,12.6,0.0,0.0,2000,경기도,안산시 상록구,음식,28
11-10,16,화요일,12.0,0.0,0.0,1986,경기도,안산시 상록구,음식,55
11-10,17,화요일,10.8,0.0,0.0,2000,경기도,안산시 상록구,음식,68
11-10,18,화요일,9.4,0.0,0.0,2000,경기도,안산시 상록구,음식,149
11-10,19,화요일,8.5,0.0,0.0,2000,경기도,안산시 상록구,음식,148
11-10,20,화요일,7.2,0.0,0.0,2000,경기도,안산시 상록구,음식,119
11-10,21,화요일,6.7,0.0,0.0,1985,경기도,안산시 상록구,음식,91
11-10,22,화요일,6.1,0.0,0.0,2013,경기도,안산시 상록구,음식,61
11-10,23,화요일,4.4,0.0,0.0,1950,경기도,안산시 상록구,음식,44
11-11,0,수요일,4.1,0.0,0.0,1792,경기도,안산시 상록구,음식,21
11-11,1,수요일,3.6,0.0,0.0,1804,경기도,안산시 상록구,음식,17
11-11,2,수요일,3.2,0.0,0.0,1547,경기도,안산시 상록구,음식,14
11-11,10,수요일,9.5,0.0,0.0,1698,경기도,안산시 상록구,음식,23
11-11,11,수요일,11.3,0.0,0.0,1749,경기도,안산시 상록구,음식,68
11-11,12,수요일,13.5,0.0,0.0,1926,경기도,안산시 상록구,음식,91
11-11,13,수요일,14.4,0.0,0.0,1920,경기도,안산시 상록구,음식,75
11-11,14,수요일,15.2,0.0,0.0,1945,경기도,안산시 상록구,음식,55
11-11,15,수요일,15.8,0.0,0.0,1987,경기도,안산시 상록구,음식,35
11-11,16,수요일,15.9,0.0,0.0,1964,경기도,안산시 상록구,음식,45
11-11,17,수요일,13.5,0.0,0.0,1563,경기도,안산시 상록구,음식,79
11-11,18,수요일,10.9,0.0,0.0,1768,경기도,안산시 상록구,음식,134
11-11,19,수요일,9.9,0.0,0.0,1429,경기도,안산시 상록구,음식,155
11-11,20,수요일,9.5,0.0,0.0,1169,경기도,안산시 상록구,음식,128
11-11,21,수요일,7.6,0.0,0.0,1100,경기도,안산시 상록구,음식,70
11-11,22,수요일,6.4,0.0,0.0,703,경기도,안산시 상록구,음식,68
11-11,23,수요일,5.0,0.0,0.0,578,경기도,안산시 상록구,음식,29
11-12,0,목요일,4.5,0.0,0.0,537,경기도,안산시 상록구,음식,20
11-12,1,목요일,4.4,0.0,0.0,665,경기도,안산시 상록구,음식,13
11-12,2,목요일,2.8,0.0,0.0,836,경기도,안산시 상록구,음식,13
11-12,10,목요일,11.0,0.0,0.0,1021,경기도,안산시 상록구,음식,13
11-12,11,목요일,13.4,0.0,0.0,1048,경기도,안산시 상록구,음식,67
11-12,12,목요일,14.6,0.0,0.0,1165,경기도,안산시 상록구,음식,82
11-12,13,목요일,16.2,0.0,0.0,1085,경기도,안산시 상록구,음식,56
11-12,14,목요일,17.2,0.0,0.0,1708,경기도,안산시 상록구,음식,44
11-12,15,목요일,17.4,0.0,0.0,1141,경기도,안산시 상록구,음식,39
11-12,16,목요일,17.1,0.0,0.0,978,경기도,안산시 상록구,음식,43
11-12,17,목요일,15.1,0.0,0.0,825,경기도,안산시 상록구,음식,77
11-12,18,목요일,12.7,0.0,0.0,918,경기도,안산시 상록구,음식,135
11-12,19,목요일,10.8,0.0,0.0,840,경기도,안산시 상록구,음식,129
11-12,20,목요일,9.2,0.0,0.0,784,경기도,안산시 상록구,음식,113
11-12,21,목요일,8.1,0.0,0.0,803,경기도,안산시 상록구,음식,91
11-12,22,목요일,7.9,0.0,0.0,821,경기도,안산시 상록구,음식,65
11-12,23,목요일,6.4,0.0,0.0,690,경기도,안산시 상록구,음식,45
11-13,0,금요일,6.4,0.0,0.0,655,경기도,안산시 상록구,음식,28
11-13,1,금요일,6.1,0.0,0.0,619,경기도,안산시 상록구,음식,22
11-13,2,금요일,6.2,0.0,0.0,607,경기도,안산시 상록구,음식,14
11-13,10,금요일,10.4,0.0,0.0,535,경기도,안산시 상록구,음식,17
11-13,11,금요일,12.1,0.0,0.0,664,경기도,안산시 상록구,음식,53
11-13,12,금요일,14.4,0.0,0.0,588,경기도,안산시 상록구,음식,90
11-13,13,금요일,15.6,0.0,0.0,1570,경기도,안산시 상록구,음식,71
11-13,14,금요일,16.7,0.0,0.0,943,경기도,안산시 상록구,음식,38
11-13,15,금요일,16.3,0.0,0.0,855,경기도,안산시 상록구,음식,37
11-13,16,금요일,16.4,0.0,0.0,800,경기도,안산시 상록구,음식,41
11-13,17,금요일,15.0,0.0,0.0,730,경기도,안산시 상록구,음식,69
11-13,18,금요일,12.7,0.0,0.0,2000,경기도,안산시 상록구,음식,150
11-13,19,금요일,11.8,0.0,0.0,1100,경기도,안산시 상록구,음식,164
11-13,20,금요일,10.8,0.0,0.0,443,경기도,안산시 상록구,음식,143
11-13,21,금요일,9.3,0.0,0.0,264,경기도,안산시 상록구,음식,107
11-13,22,금요일,8.3,0.0,0.0,366,경기도,안산시 상록구,음식,120
11-13,23,금요일,8.1,0.0,0.0,375,경기도,안산시 상록구,음식,63
11-14,0,토요일,7.2,0.0,0.0,110,경기도,안산시 상록구,음식,33
11-14,1,토요일,7.0,0.0,0.0,223,경기도,안산시 상록구,음식,22
11-14,2,토요일,5.9,0.0,0.0,8,경기도,안산시 상록구,음식,18
11-14,10,토요일,12.4,0.0,0.0,538,경기도,안산시 상록구,음식,34
11-14,11,토요일,14.7,0.0,0.0,706,경기도,안산시 상록구,음식,67
11-14,12,토요일,15.9,0.0,0.0,920,경기도,안산시 상록구,음식,102
11-14,13,토요일,17.2,0.0,0.0,1332,경기도,안산시 상록구,음식,94
11-14,14,토요일,17.9,0.0,0.0,1107,경기도,안산시 상록구,음식,71
11-14,15,토요일,18.3,0.0,0.0,1448,경기도,안산시 상록구,음식,80
11-14,16,토요일,17.4,0.0,0.0,1541,경기도,안산시 상록구,음식,66
11-14,17,토요일,16.6,0.0,0.0,1321,경기도,안산시 상록구,음식,112
11-14,18,토요일,14.6,0.0,0.0,970,경기도,안산시 상록구,음식,205
11-14,19,토요일,13.3,0.0,0.0,782,경기도,안산시 상록구,음식,180
11-14,20,토요일,12.0,0.0,0.0,615,경기도,안산시 상록구,음식,126
11-14,21,토요일,10.6,0.0,0.0,712,경기도,안산시 상록구,음식,102
11-14,22,토요일,9.5,0.0,0.0,665,경기도,안산시 상록구,음식,80
11-14,23,토요일,8.9,0.0,0.0,713,경기도,안산시 상록구,음식,67
11-15,0,일요일,7.4,0.0,0.0,544,경기도,안산시 상록구,음식,33
11-15,1,일요일,6.7,0.0,0.0,568,경기도,안산시 상록구,음식,28
11-15,2,일요일,6.5,0.0,0.0,562,경기도,안산시 상록구,음식,17
11-15,10,일요일,11.6,0.0,0.0,528,경기도,안산시 상록구,음식,30
11-15,11,일요일,14.4,0.0,0.0,593,경기도,안산시 상록구,음식,82
11-15,12,일요일,15.8,0.0,0.0,1568,경기도,안산시 상록구,음식,76
11-15,13,일요일,15.7,0.0,0.0,1493,경기도,안산시 상록구,음식,86
11-15,14,일요일,15.9,0.0,0.0,2149,경기도,안산시 상록구,음식,83
11-15,15,일요일,15.3,0.0,0.0,1843,경기도,안산시 상록구,음식,67
11-15,16,일요일,15.1,0.0,0.0,733,경기도,안산시 상록구,음식,76
11-15,17,일요일,13.9,0.0,0.0,890,경기도,안산시 상록구,음식,146
11-15,18,일요일,11.5,0.0,0.0,678,경기도,안산시 상록구,음식,191
11-15,19,일요일,10.8,0.0,0.0,552,경기도,안산시 상록구,음식,149
11-15,20,일요일,10.3,0.0,0.0,589,경기도,안산시 상록구,음식,137
11-15,21,일요일,9.5,0.0,0.0,412,경기도,안산시 상록구,음식,89
11-15,22,일요일,8.0,0.0,0.0,338,경기도,안산시 상록구,음식,61
11-15,23,일요일,7.0,0.0,0.0,428,경기도,안산시 상록구,음식,46
11-16,0,월요일,6.8,0.0,0.0,336,경기도,안산시 상록구,음식,23
11-16,1,월요일,6.2,0.0,0.0,264,경기도,안산시 상록구,음식,16
11-16,2,월요일,6.4,0.0,0.0,313,경기도,안산시 상록구,음식,14
11-16,3,월요일,5.8,0.0,0.0,263,경기도,안산시 상록구,음식,1
11-16,10,월요일,10.9,0.0,0.0,369,경기도,안산시 상록구,음식,16
11-16,11,월요일,13.9,0.0,0.0,742,경기도,안산시 상록구,음식,60
11-16,12,월요일,15.5,0.0,0.0,697,경기도,안산시 상록구,음식,74
11-16,13,월요일,15.8,0.0,0.0,610,경기도,안산시 상록구,음식,55
11-16,14,월요일,17.2,0.0,0.0,702,경기도,안산시 상록구,음식,50
11-16,15,월요일,17.8,0.0,0.0,729,경기도,안산시 상록구,음식,39
11-16,16,월요일,17.8,0.0,0.0,659,경기도,안산시 상록구,음식,43
11-16,17,월요일,16.8,0.0,0.0,589,경기도,안산시 상록구,음식,104
11-16,18,월요일,14.7,0.0,0.0,502,경기도,안산시 상록구,음식,150
11-16,19,월요일,12.1,0.0,0.0,898,경기도,안산시 상록구,음식,160
11-16,20,월요일,11.6,0.0,0.0,777,경기도,안산시 상록구,음식,93
11-16,21,월요일,10.7,0.0,0.0,659,경기도,안산시 상록구,음식,75
11-16,22,월요일,9.7,0.0,0.0,612,경기도,안산시 상록구,음식,59
11-16,23,월요일,11.1,0.0,0.0,753,경기도,안산시 상록구,음식,39
11-17,0,화요일,12.4,0.0,0.0,1573,경기도,안산시 상록구,음식,19
11-17,1,화요일,13.1,0.0,0.0,1025,경기도,안산시 상록구,음식,16
11-17,2,화요일,12.9,0.0,0.0,1493,경기도,안산시 상록구,음식,11
11-17,10,화요일,16.0,0.0,0.0,722,경기도,안산시 상록구,음식,23
11-17,11,화요일,18.4,0.0,0.0,834,경기도,안산시 상록구,음식,55
11-17,12,화요일,18.4,0.0,0.0,805,경기도,안산시 상록구,음식,59
11-17,13,화요일,18.8,0.0,0.0,844,경기도,안산시 상록구,음식,63
11-17,14,화요일,19.3,0.0,0.0,935,경기도,안산시 상록구,음식,40
11-17,15,화요일,19.6,0.0,0.0,966,경기도,안산시 상록구,음식,34
11-17,16,화요일,19.3,0.0,0.0,898,경기도,안산시 상록구,음식,53
11-17,17,화요일,18.9,0.0,0.0,1198,경기도,안산시 상록구,음식,87
11-17,18,화요일,18.5,0.0,0.0,830,경기도,안산시 상록구,음식,169
11-17,19,화요일,17.9,0.0,0.0,776,경기도,안산시 상록구,음식,142
11-17,20,화요일,17.4,0.0,0.0,745,경기도,안산시 상록구,음식,107
11-17,21,화요일,16.6,0.0,0.0,1634,경기도,안산시 상록구,음식,107
11-17,22,화요일,15.6,0.0,0.0,583,경기도,안산시 상록구,음식,81
11-17,23,화요일,16.1,0.0,0.0,880,경기도,안산시 상록구,음식,48
11-18,0,수요일,15.0,0.4,0.0,578,경기도,안산시 상록구,음식,24
11-18,1,수요일,14.6,0.0,0.0,241,경기도,안산시 상록구,음식,21
11-18,2,수요일,14.9,0.0,0.0,191,경기도,안산시 상록구,음식,14
11-18,10,수요일,17.8,0.0,0.0,622,경기도,안산시 상록구,음식,29
11-18,11,수요일,18.4,0.0,0.0,705,경기도,안산시 상록구,음식,52
11-18,12,수요일,18.9,0.0,0.0,1312,경기도,안산시 상록구,음식,96
11-18,13,수요일,19.0,0.0,0.0,1145,경기도,안산시 상록구,음식,79
11-18,14,수요일,19.6,0.0,0.0,1165,경기도,안산시 상록구,음식,62
11-18,15,수요일,18.6,0.1,0.0,912,경기도,안산시 상록구,음식,56
11-18,16,수요일,17.8,0.0,0.0,861,경기도,안산시 상록구,음식,76
11-18,17,수요일,17.4,0.0,0.0,622,경기도,안산시 상록구,음식,135
11-18,18,수요일,17.4,1.5,0.0,647,경기도,안산시 상록구,음식,179
11-18,19,수요일,17.4,0.0,0.0,660,경기도,안산시 상록구,음식,178
11-18,20,수요일,17.3,0.0,0.0,833,경기도,안산시 상록구,음식,183
11-18,21,수요일,17.9,0.0,0.0,882,경기도,안산시 상록구,음식,100
11-18,22,수요일,18.4,0.0,0.0,960,경기도,안산시 상록구,음식,85
11-18,23,수요일,18.1,0.0,0.0,1137,경기도,안산시 상록구,음식,57
11-19,0,목요일,18.9,0.6,0.0,2000,경기도,안산시 상록구,음식,25
11-19,1,목요일,18.8,0.0,0.0,1483,경기도,안산시 상록구,음식,10
11-19,2,목요일,19.8,0.0,0.0,2000,경기도,안산시 상록구,음식,17
11-19,10,목요일,18.9,0.0,0.0,1973,경기도,안산시 상록구,음식,28
11-19,11,목요일,16.3,0.0,0.0,732,경기도,안산시 상록구,음식,69
11-19,12,목요일,15.8,3.8,0.0,950,경기도,안산시 상록구,음식,117
11-19,13,목요일,13.7,0.0,0.0,749,경기도,안산시 상록구,음식,102
11-19,14,목요일,12.8,0.0,0.0,1365,경기도,안산시 상록구,음식,67
11-19,15,목요일,11.7,0.4,0.0,1608,경기도,안산시 상록구,음식,60
11-19,16,목요일,10.9,0.0,0.0,1871,경기도,안산시 상록구,음식,62
11-19,17,목요일,10.6,0.0,0.0,1949,경기도,안산시 상록구,음식,125
11-19,18,목요일,10.4,0.0,0.0,1932,경기도,안산시 상록구,음식,201
11-19,19,목요일,10.1,0.0,0.0,1982,경기도,안산시 상록구,음식,205
11-19,20,목요일,9.9,0.0,0.0,1948,경기도,안산시 상록구,음식,153
11-19,21,목요일,9.5,0.0,0.0,1999,경기도,안산시 상록구,음식,115
11-19,22,목요일,9.1,0.0,0.0,1938,경기도,안산시 상록구,음식,71
11-19,23,목요일,8.6,0.0,0.0,1933,경기도,안산시 상록구,음식,44
11-20,0,금요일,7.8,0.0,0.0,1305,경기도,안산시 상록구,음식,26
11-20,1,금요일,7.4,0.0,0.0,2000,경기도,안산시 상록구,음식,19
11-20,2,금요일,7.1,0.0,0.0,1695,경기도,안산시 상록구,음식,9
11-20,10,금요일,4.1,0.0,0.0,2000,경기도,안산시 상록구,음식,15
11-20,11,금요일,4.0,0.0,0.0,1950,경기도,안산시 상록구,음식,66
11-20,12,금요일,4.0,0.0,0.0,2030,경기도,안산시 상록구,음식,89
11-20,13,금요일,4.2,0.0,0.0,2000,경기도,안산시 상록구,음식,56
11-20,14,금요일,4.1,0.0,0.0,1999,경기도,안산시 상록구,음식,55
11-20,15,금요일,4.0,0.0,0.0,1941,경기도,안산시 상록구,음식,38
11-20,16,금요일,3.8,0.0,0.0,1965,경기도,안산시 상록구,음식,47
11-20,17,금요일,3.8,0.0,0.0,1830,경기도,안산시 상록구,음식,115
11-20,18,금요일,3.8,0.0,0.0,1936,경기도,안산시 상록구,음식,181
11-20,19,금요일,3.5,0.0,0.0,2000,경기도,안산시 상록구,음식,203
11-20,20,금요일,3.0,0.0,0.0,1956,경기도,안산시 상록구,음식,149
11-20,21,금요일,2.1,0.0,0.0,1959,경기도,안산시 상록구,음식,122
11-20,22,금요일,1.6,0.0,0.0,1980,경기도,안산시 상록구,음식,98
11-20,23,금요일,0.6,0.0,0.0,1797,경기도,안산시 상록구,음식,73
11-21,0,토요일,-0.3,0.0,0.0,1666,경기도,안산시 상록구,음식,25
11-21,1,토요일,-0.2,0.0,0.0,1645,경기도,안산시 상록구,음식,20
11-21,2,토요일,-1.0,0.0,0.0,1341,경기도,안산시 상록구,음식,22
11-21,10,토요일,5.0,0.0,0.0,1667,경기도,안산시 상록구,음식,47
11-21,11,토요일,7.8,0.0,0.0,1878,경기도,안산시 상록구,음식,80
11-21,12,토요일,10.1,0.0,0.0,1953,경기도,안산시 상록구,음식,114
11-21,13,토요일,11.3,0.0,0.0,1904,경기도,안산시 상록구,음식,99
