날짜,시간,요일,기온,강수량,적설,시도,시군구,업종,주문건수
2021-02-25,17,목요일,8.2,0.0,0.0,경기도,안산시 상록구,음식,77
2021-02-25,18,목요일,7.8,0.0,0.0,경기도,안산시 상록구,음식,133
2021-02-25,19,목요일,7.3,0.0,0.0,경기도,안산시 상록구,음식,157
2021-02-25,20,목요일,5.4,0.0,0.0,경기도,안산시 상록구,음식,102
2021-02-25,21,목요일,4.3,0.0,0.0,경기도,안산시 상록구,음식,99
2021-02-25,22,목요일,3.1,0.0,0.0,경기도,안산시 상록구,음식,75
2021-02-25,23,목요일,2.0,0.0,0.0,경기도,안산시 상록구,음식,58
2021-02-26,0,금요일,0.9,0.0,0.0,경기도,안산시 상록구,음식,22
2021-02-26,1,금요일,0.2,0.0,0.0,경기도,안산시 상록구,음식,28
2021-02-26,2,금요일,1.7,0.0,0.0,경기도,안산시 상록구,음식,12
2021-02-26,10,금요일,9.0,0.0,0.0,경기도,안산시 상록구,음식,25
2021-02-26,11,금요일,10.8,0.0,0.0,경기도,안산시 상록구,음식,77
2021-02-26,12,금요일,13.1,0.0,0.0,경기도,안산시 상록구,음식,81
2021-02-26,13,금요일,14.2,0.0,0.0,경기도,안산시 상록구,음식,60
2021-02-26,14,금요일,14.8,0.0,0.0,경기도,안산시 상록구,음식,64
2021-02-26,15,금요일,14.8,0.0,0.0,경기도,안산시 상록구,음식,42
2021-02-26,16,금요일,15.0,0.0,0.0,경기도,안산시 상록구,음식,44
2021-02-26,17,금요일,14.7,0.0,0.0,경기도,안산시 상록구,음식,89
2021-02-26,18,금요일,13.6,0.0,0.0,경기도,안산시 상록구,음식,134
2021-02-26,19,금요일,12.2,0.0,0.0,경기도,안산시 상록구,음식,169
2021-02-26,20,금요일,11.4,0.0,0.0,경기도,안산시 상록구,음식,164
2021-02-26,21,금요일,10.8,0.0,0.0,경기도,안산시 상록구,음식,138
2021-02-26,22,금요일,10.2,0.0,0.0,경기도,안산시 상록구,음식,118
2021-02-26,23,금요일,9.3,0.0,0.0,경기도,안산시 상록구,음식,68
2021-02-27,0,토요일,8.2,0.0,0.0,경기도,안산시 상록구,음식,34
2021-02-27,1,토요일,7.6,0.0,0.0,경기도,안산시 상록구,음식,18
2021-02-27,2,토요일,6.9,0.0,0.0,경기도,안산시 상록구,음식,13
2021-02-27,10,토요일,9.3,0.0,0.0,경기도,안산시 상록구,음식,37
2021-02-27,11,토요일,10.6,0.0,0.0,경기도,안산시 상록구,음식,64
2021-02-27,12,토요일,11.8,0.0,0.0,경기도,안산시 상록구,음식,125
2021-02-27,13,토요일,12.7,0.0,0.0,경기도,안산시 상록구,음식,89
2021-02-27,14,토요일,13.5,0.0,0.0,경기도,안산시 상록구,음식,62
2021-02-27,15,토요일,14.4,0.0,0.0,경기도,안산시 상록구,음식,65
2021-02-27,16,토요일,14.3,0.0,0.0,경기도,안산시 상록구,음식,68
2021-02-27,17,토요일,13.8,0.0,0.0,경기도,안산시 상록구,음식,109
2021-02-27,18,토요일,12.5,0.0,0.0,경기도,안산시 상록구,음식,170
2021-02-27,19,토요일,11.2,0.0,0.0,경기도,안산시 상록구,음식,165
2021-02-27,20,토요일,9.9,0.0,0.0,경기도,안산시 상록구,음식,155
2021-02-27,21,토요일,8.5,0.0,0.0,경기도,안산시 상록구,음식,108
2021-02-27,22,토요일,7.7,0.0,0.0,경기도,안산시 상록구,음식,115
2021-02-27,23,토요일,6.0,0.0,0.0,경기도,안산시 상록구,음식,87
2021-02-28,0,일요일,5.8,0.0,0.0,경기도,안산시 상록구,음식,53
2021-02-28,1,일요일,5.6,0.0,0.0,경기도,안산시 상록구,음식,26
2021-02-28,2,일요일,5.4,0.0,0.0,경기도,안산시 상록구,음식,19
2021-02-28,10,일요일,7.2,0.0,0.0,경기도,안산시 상록구,음식,47
2021-02-28,11,일요일,8.2,0.0,0.0,경기도,안산시 상록구,음식,76
2021-02-28,12,일요일,8.4,0.0,0.0,경기도,안산시 상록구,음식,89
2021-02-28,13,일요일,10.1,0.0,0.0,경기도,안산시 상록구,음식,96
2021-02-28,14,일요일,10.0,0.0,0.0,경기도,안산시 상록구,음식,91
2021-02-28,15,일요일,10.0,0.0,0.0,경기도,안산시 상록구,음식,74
2021-02-28,16,일요일,10.6,0.0,0.0,경기도,안산시 상록구,음식,81
2021-02-28,17,일요일,10.6,0.0,0.0,경기도,안산시 상록구,음식,133
2021-02-28,18,일요일,10.4,0.0,0.0,경기도,안산시 상록구,음식,198
2021-02-28,19,일요일,9.8,0.0,0.0,경기도,안산시 상록구,음식,191
2021-02-28,20,일요일,9.3,0.0,0.0,경기도,안산시 상록구,음식,159
2021-02-28,21,일요일,8.7,0.0,0.0,경기도,안산시 상록구,음식,138
2021-02-28,22,일요일,8.3,0.0,0.0,경기도,안산시 상록구,음식,101
2021-02-28,23,일요일,7.7,0.0,0.0,경기도,안산시 상록구,음식,71
2021-03-01,0,월요일,7.9,0.0,0.0,경기도,안산시 상록구,음식,40
2021-03-01,1,월요일,7.8,0.0,0.0,경기도,안산시 상록구,음식,36
2021-03-01,2,월요일,6.6,0.0,0.0,경기도,안산시 상록구,음식,17
2021-03-01,10,월요일,6.4,0.0,0.0,경기도,안산시 상록구,음식,57
2021-03-01,11,월요일,6.4,0.0,0.0,경기도,안산시 상록구,음식,104
2021-03-01,12,월요일,7.0,16.0,0.0,경기도,안산시 상록구,음식,87
2021-03-01,13,월요일,7.1,0.0,0.0,경기도,안산시 상록구,음식,120
2021-03-01,14,월요일,7.6,0.0,0.0,경기도,안산시 상록구,음식,125
2021-03-01,15,월요일,7.8,17.8,0.0,경기도,안산시 상록구,음식,94
2021-03-01,16,월요일,7.3,0.0,0.0,경기도,안산시 상록구,음식,92
2021-03-01,17,월요일,5.8,0.0,0.0,경기도,안산시 상록구,음식,169
2021-03-01,18,월요일,4.8,11.8,0.0,경기도,안산시 상록구,음식,199
2021-03-01,19,월요일,3.7,0.0,0.0,경기도,안산시 상록구,음식,169
2021-03-01,20,월요일,2.6,0.0,0.0,경기도,안산시 상록구,음식,122
2021-03-01,21,월요일,2.1,3.3,0.0,경기도,안산시 상록구,음식,101
2021-03-01,22,월요일,1.2,0.0,0.0,경기도,안산시 상록구,음식,73
2021-03-01,23,월요일,0.6,0.0,0.3,경기도,안산시 상록구,음식,65
2021-03-02,0,화요일,0.5,2.2,0.2,경기도,안산시 상록구,음식,28
2021-03-02,1,화요일,0.7,0.0,0.1,경기도,안산시 상록구,음식,20
2021-03-02,2,화요일,0.8,0.0,0.1,경기도,안산시 상록구,음식,17
2021-03-02,10,화요일,2.3,0.0,0.0,경기도,안산시 상록구,음식,40
2021-03-02,11,화요일,3.4,0.0,0.0,경기도,안산시 상록구,음식,62
2021-03-02,12,화요일,4.0,0.0,0.0,경기도,안산시 상록구,음식,94
2021-03-02,13,화요일,4.4,0.0,0.0,경기도,안산시 상록구,음식,62
2021-03-02,14,화요일,6.1,0.0,0.0,경기도,안산시 상록구,음식,50
2021-03-02,15,화요일,6.1,0.0,0.0,경기도,안산시 상록구,음식,46
2021-03-02,16,화요일,5.8,0.0,0.0,경기도,안산시 상록구,음식,38
2021-03-02,17,화요일,6.3,0.0,0.0,경기도,안산시 상록구,음식,71
2021-03-02,18,화요일,4.6,0.0,0.0,경기도,안산시 상록구,음식,156
2021-03-02,19,화요일,2.9,0.0,0.0,경기도,안산시 상록구,음식,125
2021-03-02,20,화요일,2.1,0.0,0.0,경기도,안산시 상록구,음식,128
2021-03-02,21,화요일,1.0,0.0,0.0,경기도,안산시 상록구,음식,78
2021-03-02,22,화요일,0.6,0.0,0.0,경기도,안산시 상록구,음식,64
2021-03-02,23,화요일,0.1,0.0,0.0,경기도,안산시 상록구,음식,50
2021-03-03,0,수요일,-0.4,0.0,0.0,경기도,안산시 상록구,음식,36
2021-03-03,1,수요일,-1.0,0.0,0.0,경기도,안산시 상록구,음식,17
2021-03-03,2,수요일,-1.4,0.0,0.0,경기도,안산시 상록구,음식,13
2021-03-03,10,수요일,3.5,0.0,0.0,경기도,안산시 상록구,음식,46
2021-03-03,11,수요일,5.2,0.0,0.0,경기도,안산시 상록구,음식,73
2021-03-03,12,수요일,6.3,0.0,0.0,경기도,안산시 상록구,음식,86
2021-03-03,13,수요일,7.2,0.0,0.0,경기도,안산시 상록구,음식,63
2021-03-03,14,수요일,7.6,0.0,0.0,경기도,안산시 상록구,음식,45
2021-03-03,15,수요일,8.2,0.0,0.0,경기도,안산시 상록구,음식,29
2021-03-03,16,수요일,8.9,0.0,0.0,경기도,안산시 상록구,음식,48
2021-03-03,17,수요일,8.9,0.0,0.0,경기도,안산시 상록구,음식,72
2021-03-03,18,수요일,8.0,0.0,0.0,경기도,안산시 상록구,음식,131
2021-03-03,19,수요일,5.8,0.0,0.0,경기도,안산시 상록구,음식,145
2021-03-03,20,수요일,4.6,0.0,0.0,경기도,안산시 상록구,음식,123
2021-03-03,21,수요일,3.5,0.0,0.0,경기도,안산시 상록구,음식,92
2021-03-03,22,수요일,2.8,0.0,0.0,경기도,안산시 상록구,음식,61
2021-03-03,23,수요일,2.5,0.0,0.0,경기도,안산시 상록구,음식,47
2021-03-04,0,목요일,2.1,0.0,0.0,경기도,안산시 상록구,음식,15
2021-03-04,1,목요일,1.1,0.0,0.0,경기도,안산시 상록구,음식,24
2021-03-04,2,목요일,0.9,0.0,0.0,경기도,안산시 상록구,음식,17
2021-03-04,10,목요일,6.7,0.0,0.0,경기도,안산시 상록구,음식,36
2021-03-04,11,목요일,8.3,0.0,0.0,경기도,안산시 상록구,음식,59
2021-03-04,12,목요일,9.3,0.0,0.0,경기도,안산시 상록구,음식,89
2021-03-04,13,목요일,10.3,0.0,0.0,경기도,안산시 상록구,음식,66
2021-03-04,14,목요일,11.0,0.0,0.0,경기도,안산시 상록구,음식,36
2021-03-04,15,목요일,11.6,0.0,0.0,경기도,안산시 상록구,음식,40
2021-03-04,16,목요일,11.9,0.0,0.0,경기도,안산시 상록구,음식,52
2021-03-04,17,목요일,11.9,0.0,0.0,경기도,안산시 상록구,음식,64
2021-03-04,18,목요일,11.6,0.0,0.0,경기도,안산시 상록구,음식,123
2021-03-04,19,목요일,10.1,0.0,0.0,경기도,안산시 상록구,음식,145
2021-03-04,20,목요일,9.3,0.0,0.0,경기도,안산시 상록구,음식,120
2021-03-04,21,목요일,8.3,0.0,0.0,경기도,안산시 상록구,음식,88
2021-03-04,22,목요일,6.7,0.0,0.0,경기도,안산시 상록구,음식,69
2021-03-04,23,목요일,5.2,0.0,0.0,경기도,안산시 상록구,음식,51
2021-03-05,0,금요일,4.2,0.0,0.0,경기도,안산시 상록구,음식,28
2021-03-05,1,금요일,2.7,0.0,0.0,경기도,안산시 상록구,음식,13
2021-03-05,2,금요일,2.5,0.0,0.0,경기도,안산시 상록구,음식,13
2021-03-05,10,금요일,9.2,0.0,0.0,경기도,안산시 상록구,음식,27
2021-03-05,11,금요일,12.5,0.0,0.0,경기도,안산시 상록구,음식,68
2021-03-05,12,금요일,12.8,0.0,0.0,경기도,안산시 상록구,음식,69
2021-03-05,13,금요일,13.8,0.0,0.0,경기도,안산시 상록구,음식,46
2021-03-05,14,금요일,14.8,0.0,0.0,경기도,안산시 상록구,음식,43
2021-03-05,15,금요일,15.0,0.0,0.0,경기도,안산시 상록구,음식,31
2021-03-05,16,금요일,14.0,0.0,0.0,경기도,안산시 상록구,음식,37
2021-03-05,17,금요일,13.0,0.0,0.0,경기도,안산시 상록구,음식,87
2021-03-05,18,금요일,11.2,0.0,0.0,경기도,안산시 상록구,음식,144
2021-03-05,19,금요일,8.7,0.0,0.0,경기도,안산시 상록구,음식,179
2021-03-05,20,금요일,8.2,0.0,0.0,경기도,안산시 상록구,음식,140
2021-03-05,21,금요일,6.4,0.0,0.0,경기도,안산시 상록구,음식,113
2021-03-05,22,금요일,5.0,0.0,0.0,경기도,안산시 상록구,음식,106
2021-03-05,23,금요일,3.6,0.0,0.0,경기도,안산시 상록구,음식,70
2021-03-06,0,토요일,3.9,0.0,0.0,경기도,안산시 상록구,음식,37
2021-03-06,1,토요일,4.4,0.0,0.0,경기도,안산시 상록구,음식,25
2021-03-06,2,토요일,4.4,0.0,0.0,경기도,안산시 상록구,음식,17
2021-03-06,10,토요일,8.1,0.0,0.0,경기도,안산시 상록구,음식,48
2021-03-06,11,토요일,11.0,0.0,0.0,경기도,안산시 상록구,음식,70
2021-03-06,12,토요일,11.6,0.0,0.0,경기도,안산시 상록구,음식,93
2021-03-06,13,토요일,12.4,0.0,0.0,경기도,안산시 상록구,음식,87
2021-03-06,14,토요일,12.1,0.0,0.0,경기도,안산시 상록구,음식,86
2021-03-06,15,토요일,11.0,0.0,0.0,경기도,안산시 상록구,음식,57
2021-03-06,16,토요일,9.8,0.0,0.0,경기도,안산시 상록구,음식,73
2021-03-06,17,토요일,9.2,0.0,0.0,경기도,안산시 상록구,음식,113
2021-03-06,18,토요일,8.1,0.0,0.0,경기도,안산시 상록구,음식,164
2021-03-06,19,토요일,7.0,0.0,0.0,경기도,안산시 상록구,음식,200
2021-03-06,20,토요일,6.4,0.0,0.0,경기도,안산시 상록구,음식,127
2021-03-06,21,토요일,5.8,0.0,0.0,경기도,안산시 상록구,음식,125
2021-03-06,22,토요일,5.0,0.0,0.0,경기도,안산시 상록구,음식,108
2021-03-06,23,토요일,4.6,0.0,0.0,경기도,안산시 상록구,음식,83
2021-03-07,0,일요일,4.3,0.0,0.0,경기도,안산시 상록구,음식,48
2021-03-07,1,일요일,4.1,0.0,0.0,경기도,안산시 상록구,음식,26
2021-03-07,2,일요일,3.8,0.0,0.0,경기도,안산시 상록구,음식,23
2021-03-07,3,일요일,3.6,0.0,0.0,경기도,안산시 상록구,음식,2
2021-03-07,10,일요일,5.6,0.0,0.0,경기도,안산시 상록구,음식,50
2021-03-07,11,일요일,7.3,0.0,0.0,경기도,안산시 상록구,음식,97
2021-03-07,12,일요일,9.1,0.0,0.0,경기도,안산시 상록구,음식,126
2021-03-07,13,일요일,9.3,0.0,0.0,경기도,안산시 상록구,음식,113
2021-03-07,14,일요일,9.5,0.0,0.0,경기도,안산시 상록구,음식,109
2021-03-07,15,일요일,10.3,0.0,0.0,경기도,안산시 상록구,음식,99
2021-03-07,16,일요일,10.2,0.0,0.0,경기도,안산시 상록구,음식,95
2021-03-07,17,일요일,9.7,0.0,0.0,경기도,안산시 상록구,음식,121
2021-03-07,18,일요일,8.2,0.0,0.0,경기도,안산시 상록구,음식,172
2021-03-07,19,일요일,6.0,0.0,0.0,경기도,안산시 상록구,음식,161
2021-03-07,20,일요일,4.8,0.0,0.0,경기도,안산시 상록구,음식,119
2021-03-07,21,일요일,4.1,0.0,0.0,경기도,안산시 상록구,음식,88
2021-03-07,22,일요일,3.4,0.0,0.0,경기도,안산시 상록구,음식,78
2021-03-07,23,일요일,2.7,0.0,0.0,경기도,안산시 상록구,음식,49
2021-03-08,0,월요일,2.3,0.0,0.0,경기도,안산시 상록구,음식,28
2021-03-08,1,월요일,1.6,0.0,0.0,경기도,안산시 상록구,음식,18
2021-03-08,2,월요일,1.1,0.0,0.0,경기도,안산시 상록구,음식,6
2021-03-08,10,월요일,2.8,0.0,0.0,경기도,안산시 상록구,음식,30
2021-03-08,11,월요일,7.2,0.0,0.0,경기도,안산시 상록구,음식,57
2021-03-08,12,월요일,9.3,0.0,0.0,경기도,안산시 상록구,음식,80
2021-03-08,13,월요일,11.0,0.0,0.0,경기도,안산시 상록구,음식,54
2021-03-08,14,월요일,11.7,0.0,0.0,경기도,안산시 상록구,음식,47
2021-03-08,15,월요일,12.7,0.0,0.0,경기도,안산시 상록구,음식,42
2021-03-08,16,월요일,11.1,0.0,0.0,경기도,안산시 상록구,음식,48
2021-03-08,17,월요일,10.3,0.0,0.0,경기도,안산시 상록구,음식,69
2021-03-08,18,월요일,9.1,0.0,0.0,경기도,안산시 상록구,음식,127
2021-03-08,19,월요일,6.6,0.0,0.0,경기도,안산시 상록구,음식,134
2021-03-08,20,월요일,5.8,0.0,0.0,경기도,안산시 상록구,음식,100
2021-03-08,21,월요일,5.3,0.0,0.0,경기도,안산시 상록구,음식,79
2021-03-08,22,월요일,3.9,0.0,0.0,경기도,안산시 상록구,음식,58
2021-03-08,23,월요일,3.3,0.0,0.0,경기도,안산시 상록구,음식,37
2021-03-09,0,화요일,2.8,0.0,0.0,경기도,안산시 상록구,음식,19
2021-03-09,1,화요일,2.7,0.0,0.0,경기도,안산시 상록구,음식,15
2021-03-09,2,화요일,1.0,0.0,0.0,경기도,안산시 상록구,음식,20
2021-03-09,10,화요일,5.8,0.0,0.0,경기도,안산시 상록구,음식,25
2021-03-09,11,화요일,8.5,0.0,0.0,경기도,안산시 상록구,음식,65
2021-03-09,12,화요일,10.0,0.0,0.0,경기도,안산시 상록구,음식,91
2021-03-09,13,화요일,10.7,0.0,0.0,경기도,안산시 상록구,음식,70
2021-03-09,14,화요일,11.2,0.0,0.0,경기도,안산시 상록구,음식,47
2021-03-09,15,화요일,11.1,0.0,0.0,경기도,안산시 상록구,음식,29
2021-03-09,16,화요일,11.1,0.0,0.0,경기도,안산시 상록구,음식,54
2021-03-09,17,화요일,9.2,0.0,0.0,경기도,안산시 상록구,음식,101
2021-03-09,18,화요일,7.6,0.0,0.0,경기도,안산시 상록구,음식,168
2021-03-09,19,화요일,6.4,0.0,0.0,경기도,안산시 상록구,음식,162
2021-03-09,20,화요일,5.6,0.0,0.0,경기도,안산시 상록구,음식,105
2021-03-09,21,화요일,4.7,0.0,0.0,경기도,안산시 상록구,음식,66
2021-03-09,22,화요일,4.2,0.0,0.0,경기도,안산시 상록구,음식,67
2021-03-09,23,화요일,3.7,0.0,0.0,경기도,안산시 상록구,음식,47
2021-03-10,0,수요일,3.9,0.0,0.0,경기도,안산시 상록구,음식,22
2021-03-10,1,수요일,2.5,0.0,0.0,경기도,안산시 상록구,음식,17
2021-03-10,2,수요일,1.8,0.0,0.0,경기도,안산시 상록구,음식,11
2021-03-10,9,수요일,5.3,0.0,0.0,경기도,안산시 상록구,음식,1
2021-03-10,10,수요일,8.0,0.0,0.0,경기도,안산시 상록구,음식,32
2021-03-10,11,수요일,10.1,0.0,0.0,경기도,안산시 상록구,음식,64
2021-03-10,12,수요일,11.7,0.0,0.0,경기도,안산시 상록구,음식,86
2021-03-10,13,수요일,14.4,0.0,0.0,경기도,안산시 상록구,음식,53
2021-03-10,14,수요일,14.2,0.0,0.0,경기도,안산시 상록구,음식,59
2021-03-10,15,수요일,15.1,0.0,0.0,경기도,안산시 상록구,음식,38
2021-03-10,16,수요일,15.9,0.0,0.0,경기도,안산시 상록구,음식,46
2021-03-10,17,수요일,15.1,0.0,0.0,경기도,안산시 상록구,음식,79
2021-03-10,18,수요일,13.0,0.0,0.0,경기도,안산시 상록구,음식,160
2021-03-10,19,수요일,11.3,0.0,0.0,경기도,안산시 상록구,음식,177
2021-03-10,20,수요일,8.4,0.0,0.0,경기도,안산시 상록구,음식,140
2021-03-10,21,수요일,7.5,0.0,0.0,경기도,안산시 상록구,음식,109
2021-03-10,22,수요일,6.3,0.0,0.0,경기도,안산시 상록구,음식,83
2021-03-10,23,수요일,5.7,0.0,0.0,경기도,안산시 상록구,음식,35
2021-03-11,0,목요일,4.2,0.0,0.0,경기도,안산시 상록구,음식,21
2021-03-11,1,목요일,3.4,0.0,0.0,경기도,안산시 상록구,음식,20
2021-03-11,2,목요일,2.5,0.0,0.0,경기도,안산시 상록구,음식,13
2021-03-11,10,목요일,9.0,0.0,0.0,경기도,안산시 상록구,음식,36
2021-03-11,11,목요일,10.9,0.0,0.0,경기도,안산시 상록구,음식,67
2021-03-11,12,목요일,13.7,0.0,0.0,경기도,안산시 상록구,음식,106
2021-03-11,13,목요일,14.0,0.0,0.0,경기도,안산시 상록구,음식,76
2021-03-11,14,목요일,16.0,0.0,0.0,경기도,안산시 상록구,음식,38
2021-03-11,15,목요일,16.2,0.0,0.0,경기도,안산시 상록구,음식,39
2021-03-11,16,목요일,14.4,0.0,0.0,경기도,안산시 상록구,음식,52
2021-03-11,17,목요일,13.1,0.0,0.0,경기도,안산시 상록구,음식,82
2021-03-11,18,목요일,12.7,0.0,0.0,경기도,안산시 상록구,음식,121
2021-03-11,19,목요일,10.7,0.0,0.0,경기도,안산시 상록구,음식,160
2021-03-11,20,목요일,8.8,0.0,0.0,경기도,안산시 상록구,음식,129
2021-03-11,21,목요일,8.2,0.0,0.0,경기도,안산시 상록구,음식,88
2021-03-11,22,목요일,8.1,0.0,0.0,경기도,안산시 상록구,음식,82
2021-03-11,23,목요일,7.5,0.0,0.0,경기도,안산시 상록구,음식,60
2021-03-12,0,금요일,7.2,0.0,0.0,경기도,안산시 상록구,음식,22
2021-03-12,1,금요일,7.2,0.0,0.0,경기도,안산시 상록구,음식,16
2021-03-12,2,금요일,7.1,0.0,0.0,경기도,안산시 상록구,음식,10
2021-03-12,10,금요일,9.8,0.0,0.0,경기도,안산시 상록구,음식,37
2021-03-12,11,금요일,10.9,0.0,0.0,경기도,안산시 상록구,음식,61
2021-03-12,12,금요일,12.2,0.0,0.0,경기도,안산시 상록구,음식,77
2021-03-12,13,금요일,12.4,0.0,0.0,경기도,안산시 상록구,음식,56
2021-03-12,14,금요일,11.0,0.0,0.0,경기도,안산시 상록구,음식,63
2021-03-12,15,금요일,10.0,0.2,0.0,경기도,안산시 상록구,음식,52
2021-03-12,16,금요일,10.6,0.0,0.0,경기도,안산시 상록구,음식,58
2021-03-12,17,금요일,11.6,0.0,0.0,경기도,안산시 상록구,음식,93
2021-03-12,18,금요일,12.0,0.0,0.0,경기도,안산시 상록구,음식,167
2021-03-12,19,금요일,11.2,0.0,0.0,경기도,안산시 상록구,음식,166
2021-03-12,20,금요일,10.7,0.0,0.0,경기도,안산시 상록구,음식,175
2021-03-12,21,금요일,10.1,0.0,0.0,경기도,안산시 상록구,음식,126
2021-03-12,22,금요일,9.6,0.0,0.0,경기도,안산시 상록구,음식,116
2021-03-12,23,금요일,9.0,0.0,0.0,경기도,안산시 상록구,음식,87
2021-03-13,0,토요일,8.3,0.0,0.0,경기도,안산시 상록구,음식,50
2021-03-13,1,토요일,7.1,0.0,0.0,경기도,안산시 상록구,음식,30
2021-03-13,2,토요일,5.5,0.0,0.0,경기도,안산시 상록구,음식,14
2021-03-13,10,토요일,9.7,0.0,0.0,경기도,안산시 상록구,음식,61
2021-03-13,11,토요일,11.2,0.0,0.0,경기도,안산시 상록구,음식,83
2021-03-13,12,토요일,12.2,0.0,0.0,경기도,안산시 상록구,음식,116
2021-03-13,13,토요일,13.3,0.0,0.0,경기도,안산시 상록구,음식,117
2021-03-13,14,토요일,14.0,0.0,0.0,경기도,안산시 상록구,음식,75
2021-03-13,15,토요일,14.0,0.0,0.0,경기도,안산시 상록구,음식,65
2021-03-13,16,토요일,13.2,0.0,0.0,경기도,안산시 상록구,음식,64
2021-03-13,17,토요일,11.4,0.0,0.0,경기도,안산시 상록구,음식,118
2021-03-13,18,토요일,10.3,0.0,0.0,경기도,안산시 상록구,음식,171
2021-03-13,19,토요일,8.7,0.0,0.0,경기도,안산시 상록구,음식,169
2021-03-13,20,토요일,7.0,0.0,0.0,경기도,안산시 상록구,음식,141
2021-03-13,21,토요일,6.8,0.0,0.0,경기도,안산시 상록구,음식,144
2021-03-13,22,토요일,5.9,0.0,0.0,경기도,안산시 상록구,음식,107
2021-03-13,23,토요일,5.3,0.0,0.0,경기도,안산시 상록구,음식,78
2021-03-14,0,일요일,4.7,0.0,0.0,경기도,안산시 상록구,음식,53
2021-03-14,1,일요일,4.8,0.0,0.0,경기도,안산시 상록구,음식,38
2021-03-14,2,일요일,3.8,0.0,0.0,경기도,안산시 상록구,음식,23
2021-03-14,10,일요일,5.8,0.0,0.0,경기도,안산시 상록구,음식,57
2021-03-14,11,일요일,8.6,0.0,0.0,경기도,안산시 상록구,음식,103
2021-03-14,12,일요일,11.1,0.0,0.0,경기도,안산시 상록구,음식,137
2021-03-14,13,일요일,11.5,0.0,0.0,경기도,안산시 상록구,음식,112
2021-03-14,14,일요일,13.0,0.0,0.0,경기도,안산시 상록구,음식,106
2021-03-14,15,일요일,12.8,0.0,0.0,경기도,안산시 상록구,음식,87
2021-03-14,16,일요일,12.6,0.0,0.0,경기도,안산시 상록구,음식,85
2021-03-14,17,일요일,12.0,0.0,0.0,경기도,안산시 상록구,음식,122
2021-03-14,18,일요일,10.5,0.0,0.0,경기도,안산시 상록구,음식,178
2021-03-14,19,일요일,8.8,0.0,0.0,경기도,안산시 상록구,음식,185
2021-03-14,20,일요일,8.3,0.0,0.0,경기도,안산시 상록구,음식,130
2021-03-14,21,일요일,7.9,0.0,0.0,경기도,안산시 상록구,음식,116
2021-03-14,22,일요일,7.1,0.0,0.0,경기도,안산시 상록구,음식,73
2021-03-14,23,일요일,6.4,0.0,0.0,경기도,안산시 상록구,음식,61
2021-03-15,0,월요일,5.7,0.0,0.0,경기도,안산시 상록구,음식,29
2021-03-15,1,월요일,4.7,0.0,0.0,경기도,안산시 상록구,음식,22
2021-03-15,2,월요일,4.2,0.0,0.0,경기도,안산시 상록구,음식,8
2021-03-15,3,월요일,3.4,0.0,0.0,경기도,안산시 상록구,음식,2
2021-03-15,10,월요일,9.8,0.0,0.0,경기도,안산시 상록구,음식,39
2021-03-15,11,월요일,12.5,0.0,0.0,경기도,안산시 상록구,음식,69
2021-03-15,12,월요일,13.6,0.0,0.0,경기도,안산시 상록구,음식,79
2021-03-15,13,월요일,14.6,0.0,0.0,경기도,안산시 상록구,음식,61
2021-03-15,14,월요일,15.3,0.0,0.0,경기도,안산시 상록구,음식,40
2021-03-15,15,월요일,15.4,0.0,0.0,경기도,안산시 상록구,음식,48
2021-03-15,16,월요일,16.0,0.0,0.0,경기도,안산시 상록구,음식,56
2021-03-15,17,월요일,14.7,0.0,0.0,경기도,안산시 상록구,음식,92
2021-03-15,18,월요일,13.3,0.0,0.0,경기도,안산시 상록구,음식,128
2021-03-15,19,월요일,13.0,0.0,0.0,경기도,안산시 상록구,음식,149
2021-03-15,20,월요일,12.8,0.0,0.0,경기도,안산시 상록구,음식,116
2021-03-15,21,월요일,12.8,0.0,0.0,경기도,안산시 상록구,음식,94
2021-03-15,22,월요일,11.7,0.0,0.0,경기도,안산시 상록구,음식,87
2021-03-15,23,월요일,10.5,0.0,0.0,경기도,안산시 상록구,음식,47
2021-03-16,0,화요일,10.4,0.2,0.0,경기도,안산시 상록구,음식,15
2021-03-16,1,화요일,9.9,0.0,0.0,경기도,안산시 상록구,음식,7
2021-03-16,2,화요일,9.2,0.0,0.0,경기도,안산시 상록구,음식,1
2021-03-16,10,화요일,8.3,0.0,0.0,경기도,안산시 상록구,음식,8
2021-03-16,11,화요일,9.8,0.0,0.0,경기도,안산시 상록구,음식,22
2021-03-16,12,화요일,10.2,0.0,0.0,경기도,안산시 상록구,음식,31
2021-03-16,13,화요일,11.8,0.0,0.0,경기도,안산시 상록구,음식,17
2021-03-16,14,화요일,11.7,0.0,0.0,경기도,안산시 상록구,음식,7
2021-03-16,15,화요일,10.0,0.0,0.0,경기도,안산시 상록구,음식,9
2021-03-16,16,화요일,9.7,0.0,0.0,경기도,안산시 상록구,음식,11
2021-03-16,17,화요일,9.3,0.0,0.0,경기도,안산시 상록구,음식,30
2021-03-16,18,화요일,8.1,0.0,0.0,경기도,안산시 상록구,음식,48
2021-03-16,19,화요일,6.8,0.0,0.0,경기도,안산시 상록구,음식,44
2021-03-16,20,화요일,5.6,0.0,0.0,경기도,안산시 상록구,음식,48
2021-03-16,21,화요일,5.6,0.0,0.0,경기도,안산시 상록구,음식,38
2021-03-16,22,화요일,5.0,0.0,0.0,경기도,안산시 상록구,음식,34
