날짜,시간,요일,기온,강수량,적설,시정,시도,시군구,업종,주문건수
09-29,18,일요일,23.4,0.0,0.0,1909.0,경기도,안산시 상록구,음식,4
09-29,19,일요일,22.0,0.0,0.0,2121.0,경기도,안산시 상록구,음식,4
09-29,20,일요일,20.2,0.0,0.0,929.0,경기도,안산시 상록구,음식,3
09-29,21,일요일,19.7,0.0,0.0,706.0,경기도,안산시 상록구,음식,2
09-29,22,일요일,18.7,0.0,0.0,810.0,경기도,안산시 상록구,음식,1
09-30,11,월요일,24.6,0.0,0.0,726.0,경기도,안산시 상록구,음식,1
09-30,13,월요일,26.9,0.0,0.0,1095.0,경기도,안산시 상록구,음식,1
09-30,14,월요일,27.5,0.0,0.0,1100.0,경기도,안산시 상록구,음식,3
09-30,16,월요일,27.8,0.0,0.0,840.0,경기도,안산시 상록구,음식,1
09-30,18,월요일,24.1,0.0,0.0,1263.0,경기도,안산시 상록구,음식,4
09-30,19,월요일,22.4,0.0,0.0,1000.0,경기도,안산시 상록구,음식,5
09-30,20,월요일,21.0,0.0,0.0,562.0,경기도,안산시 상록구,음식,3
09-30,21,월요일,19.9,0.0,0.0,465.0,경기도,안산시 상록구,음식,4
09-30,22,월요일,19.3,0.0,0.0,686.0,경기도,안산시 상록구,음식,4
10-01,2,화요일,17.1,0.0,0.0,336.0,경기도,안산시 상록구,음식,1
10-01,11,화요일,24.7,0.0,0.0,1179.0,경기도,안산시 상록구,음식,2
10-01,13,화요일,26.0,0.0,0.0,1086.0,경기도,안산시 상록구,음식,1
10-01,14,화요일,26.9,0.0,0.0,1232.0,경기도,안산시 상록구,음식,3
10-01,15,화요일,27.3,0.0,0.0,1260.0,경기도,안산시 상록구,음식,3
10-01,16,화요일,26.7,0.0,0.0,1133.0,경기도,안산시 상록구,음식,1
10-01,17,화요일,26.5,0.0,0.0,850.0,경기도,안산시 상록구,음식,3
10-01,18,화요일,25.7,0.0,0.0,1128.0,경기도,안산시 상록구,음식,2
10-01,19,화요일,24.8,0.0,0.0,1844.0,경기도,안산시 상록구,음식,2
10-01,20,화요일,23.5,0.0,0.0,1599.0,경기도,안산시 상록구,음식,6
10-01,21,화요일,22.8,0.0,0.0,1100.0,경기도,안산시 상록구,음식,1
10-01,22,화요일,22.5,0.0,0.0,1326.0,경기도,안산시 상록구,음식,1
10-01,23,화요일,21.3,0.0,0.0,1689.0,경기도,안산시 상록구,음식,1
10-02,0,수요일,21.2,0.0,0.0,1635.0,경기도,안산시 상록구,음식,3
10-02,11,수요일,22.8,0.0,0.0,1008.0,경기도,안산시 상록구,음식,1
10-02,12,수요일,22.2,0.3,0.0,650.0,경기도,안산시 상록구,음식,1
10-02,13,수요일,21.8,1.2,0.0,759.0,경기도,안산시 상록구,음식,2
10-02,14,수요일,21.7,2.2,0.0,1061.0,경기도,안산시 상록구,음식,2
10-02,15,수요일,21.7,1.0,0.0,1293.0,경기도,안산시 상록구,음식,2
10-02,16,수요일,21.6,0.9,0.0,1417.0,경기도,안산시 상록구,음식,1
10-02,17,수요일,21.2,1.9,0.0,839.0,경기도,안산시 상록구,음식,2
10-02,18,수요일,21.1,1.4,0.0,771.0,경기도,안산시 상록구,음식,3
10-02,19,수요일,21.0,2.9,0.0,1969.0,경기도,안산시 상록구,음식,3
10-02,20,수요일,20.8,1.2,0.0,1725.0,경기도,안산시 상록구,음식,4
10-02,21,수요일,21.3,1.3,0.0,2000.0,경기도,안산시 상록구,음식,2
10-02,22,수요일,20.9,3.2,0.0,1245.0,경기도,안산시 상록구,음식,3
10-02,23,수요일,20.5,4.5,0.0,857.0,경기도,안산시 상록구,음식,1
10-03,11,목요일,23.6,0.0,0.0,1995.0,경기도,안산시 상록구,음식,2
10-03,12,목요일,25.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
10-03,13,목요일,26.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
10-03,14,목요일,26.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
10-03,15,목요일,27.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
10-03,16,목요일,27.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
10-03,17,목요일,26.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
10-03,18,목요일,25.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
10-03,19,목요일,23.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
10-03,20,목요일,21.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
10-03,21,목요일,21.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
10-03,23,목요일,20.1,0.0,0.0,1986.0,경기도,안산시 상록구,음식,1
10-04,11,금요일,23.8,0.0,0.0,1706.0,경기도,안산시 상록구,음식,2
10-04,12,금요일,25.0,0.0,0.0,1159.0,경기도,안산시 상록구,음식,1
10-04,13,금요일,25.7,0.0,0.0,1389.0,경기도,안산시 상록구,음식,2
10-04,15,금요일,26.5,0.0,0.0,1000.0,경기도,안산시 상록구,음식,4
10-04,16,금요일,26.4,0.0,0.0,1309.0,경기도,안산시 상록구,음식,1
10-04,18,금요일,23.8,0.0,0.0,1115.0,경기도,안산시 상록구,음식,2
10-04,19,금요일,21.6,0.0,0.0,667.0,경기도,안산시 상록구,음식,6
10-04,20,금요일,21.2,0.0,0.0,390.0,경기도,안산시 상록구,음식,3
10-04,21,금요일,20.8,0.0,0.0,536.0,경기도,안산시 상록구,음식,2
10-04,22,금요일,20.2,0.0,0.0,537.0,경기도,안산시 상록구,음식,2
10-05,13,토요일,21.6,0.0,0.0,1798.0,경기도,안산시 상록구,음식,1
10-05,14,토요일,21.5,0.0,0.0,1929.0,경기도,안산시 상록구,음식,1
10-05,15,토요일,20.2,0.0,0.0,1988.0,경기도,안산시 상록구,음식,3
10-05,16,토요일,20.7,0.0,0.0,2091.0,경기도,안산시 상록구,음식,1
10-05,17,토요일,20.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
10-05,18,토요일,19.6,0.0,0.0,1987.0,경기도,안산시 상록구,음식,3
10-05,19,토요일,19.5,0.0,0.0,1998.0,경기도,안산시 상록구,음식,2
10-05,20,토요일,18.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
10-05,21,토요일,17.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
10-05,22,토요일,16.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
10-05,23,토요일,16.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
10-06,11,일요일,18.8,0.0,0.0,1977.0,경기도,안산시 상록구,음식,3
10-06,12,일요일,19.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
10-06,13,일요일,20.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
10-06,14,일요일,21.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
10-06,16,일요일,21.3,0.0,0.0,1997.0,경기도,안산시 상록구,음식,3
10-06,17,일요일,20.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
10-06,18,일요일,20.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,6
10-06,19,일요일,19.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,6
10-06,21,일요일,19.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
10-07,10,월요일,14.2,3.9,0.0,903.0,경기도,안산시 상록구,음식,2
10-07,11,월요일,14.3,3.2,0.0,886.0,경기도,안산시 상록구,음식,23
10-07,12,월요일,14.5,1.9,0.0,900.0,경기도,안산시 상록구,음식,42
10-07,13,월요일,14.8,0.7,0.0,1038.0,경기도,안산시 상록구,음식,30
10-07,14,월요일,15.1,0.6,0.0,584.0,경기도,안산시 상록구,음식,22
10-07,15,월요일,15.4,0.3,0.0,698.0,경기도,안산시 상록구,음식,16
10-07,16,월요일,15.7,0.2,0.0,927.0,경기도,안산시 상록구,음식,24
10-07,17,월요일,15.5,1.5,0.0,328.0,경기도,안산시 상록구,음식,45
10-07,18,월요일,15.1,3.2,0.0,215.0,경기도,안산시 상록구,음식,47
10-07,19,월요일,15.3,0.2,0.0,2000.0,경기도,안산시 상록구,음식,63
10-07,20,월요일,15.2,0.0,0.0,1843.0,경기도,안산시 상록구,음식,41
10-07,21,월요일,14.9,0.0,0.0,1633.0,경기도,안산시 상록구,음식,34
10-07,22,월요일,14.2,0.0,0.0,970.0,경기도,안산시 상록구,음식,21
10-07,23,월요일,14.0,0.0,0.0,1528.0,경기도,안산시 상록구,음식,25
10-08,0,화요일,13.4,0.0,0.0,1144.0,경기도,안산시 상록구,음식,14
10-08,1,화요일,12.8,0.0,0.0,1346.0,경기도,안산시 상록구,음식,9
10-08,2,화요일,12.7,0.0,0.0,1000.0,경기도,안산시 상록구,음식,7
10-08,10,화요일,16.9,0.0,0.0,887.0,경기도,안산시 상록구,음식,2
10-08,11,화요일,19.5,0.0,0.0,977.0,경기도,안산시 상록구,음식,19
10-08,12,화요일,19.7,0.0,0.0,1719.0,경기도,안산시 상록구,음식,20
10-08,13,화요일,20.2,0.0,0.0,2038.0,경기도,안산시 상록구,음식,26
10-08,14,화요일,19.5,0.0,0.0,1989.0,경기도,안산시 상록구,음식,19
10-08,15,화요일,19.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,14
10-08,16,화요일,19.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,31
10-08,17,화요일,18.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,21
10-08,18,화요일,16.4,0.0,0.0,1991.0,경기도,안산시 상록구,음식,55
10-08,19,화요일,14.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,60
10-08,20,화요일,13.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,40
10-08,21,화요일,13.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,44
10-08,22,화요일,12.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,55
10-08,23,화요일,11.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,34
10-09,0,수요일,10.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,26
10-09,1,수요일,9.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,15
10-09,2,수요일,8.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,12
10-09,10,수요일,15.1,0.0,0.0,1980.0,경기도,안산시 상록구,음식,4
10-09,11,수요일,16.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,33
10-09,12,수요일,17.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,45
10-09,13,수요일,18.5,0.0,0.0,1976.0,경기도,안산시 상록구,음식,41
10-09,14,수요일,18.8,0.0,0.0,1944.0,경기도,안산시 상록구,음식,21
10-09,15,수요일,18.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,25
10-09,16,수요일,18.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,28
10-09,17,수요일,18.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,58
10-09,18,수요일,16.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,56
10-09,19,수요일,14.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,57
10-09,20,수요일,13.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,46
10-09,21,수요일,12.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,48
10-09,22,수요일,11.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,46
10-09,23,수요일,10.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,36
10-10,0,목요일,9.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,23
10-10,1,목요일,9.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,17
10-10,2,목요일,10.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,9
10-10,10,목요일,14.8,0.0,0.0,1881.0,경기도,안산시 상록구,음식,2
10-10,11,목요일,15.8,0.0,0.0,1675.0,경기도,안산시 상록구,음식,25
10-10,12,목요일,17.1,0.0,0.0,1951.0,경기도,안산시 상록구,음식,21
10-10,13,목요일,18.9,0.0,0.0,1896.0,경기도,안산시 상록구,음식,22
10-10,14,목요일,19.2,0.0,0.0,1950.0,경기도,안산시 상록구,음식,21
10-10,15,목요일,19.3,0.0,0.0,1975.0,경기도,안산시 상록구,음식,22
10-10,16,목요일,19.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,23
10-10,17,목요일,19.0,0.0,0.0,1950.0,경기도,안산시 상록구,음식,20
10-10,18,목요일,18.2,0.0,0.0,1982.0,경기도,안산시 상록구,음식,69
10-10,19,목요일,16.6,0.0,0.0,1069.0,경기도,안산시 상록구,음식,65
10-10,20,목요일,15.5,0.0,0.0,988.0,경기도,안산시 상록구,음식,50
10-10,21,목요일,15.3,0.0,0.0,864.0,경기도,안산시 상록구,음식,48
10-10,22,목요일,14.7,0.0,0.0,1115.0,경기도,안산시 상록구,음식,43
10-10,23,목요일,14.6,0.0,0.0,1026.0,경기도,안산시 상록구,음식,31
10-11,0,금요일,14.1,0.0,0.0,1000.0,경기도,안산시 상록구,음식,17
10-11,1,금요일,14.8,0.0,0.0,1873.0,경기도,안산시 상록구,음식,6
10-11,2,금요일,14.3,0.0,0.0,1393.0,경기도,안산시 상록구,음식,7
10-11,11,금요일,20.1,0.0,0.0,1299.0,경기도,안산시 상록구,음식,24
10-11,12,금요일,21.6,0.0,0.0,1444.0,경기도,안산시 상록구,음식,25
10-11,13,금요일,22.4,0.0,0.0,1997.0,경기도,안산시 상록구,음식,22
10-11,14,금요일,23.1,0.0,0.0,1930.0,경기도,안산시 상록구,음식,14
10-11,15,금요일,24.5,0.0,0.0,1992.0,경기도,안산시 상록구,음식,16
10-11,16,금요일,24.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,21
10-11,17,금요일,23.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,36
10-11,18,금요일,22.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,59
10-11,19,금요일,22.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,63
10-11,20,금요일,21.3,0.0,0.0,2029.0,경기도,안산시 상록구,음식,56
10-11,21,금요일,20.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,43
10-11,22,금요일,19.6,0.0,0.0,1996.0,경기도,안산시 상록구,음식,38
10-11,23,금요일,18.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,34
10-12,0,토요일,18.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,22
10-12,1,토요일,17.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,17
10-12,2,토요일,17.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,18
10-12,10,토요일,20.2,0.0,0.0,1920.0,경기도,안산시 상록구,음식,5
10-12,11,토요일,21.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,29
10-12,12,토요일,22.3,0.0,0.0,1872.0,경기도,안산시 상록구,음식,30
10-12,13,토요일,23.0,0.0,0.0,1976.0,경기도,안산시 상록구,음식,34
10-12,14,토요일,22.5,0.0,0.0,1950.0,경기도,안산시 상록구,음식,22
10-12,15,토요일,22.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,30
10-12,16,토요일,21.3,0.0,0.0,1990.0,경기도,안산시 상록구,음식,23
10-12,17,토요일,20.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,33
10-12,18,토요일,18.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,70
10-12,19,토요일,17.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,77
10-12,20,토요일,16.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,54
10-12,21,토요일,16.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,63
10-12,22,토요일,15.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,31
10-12,23,토요일,14.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,41
10-13,0,일요일,14.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,25
10-13,1,일요일,14.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,18
10-13,2,일요일,13.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,17
10-13,10,일요일,17.6,0.0,0.0,1967.0,경기도,안산시 상록구,음식,3
10-13,11,일요일,19.0,0.0,0.0,1986.0,경기도,안산시 상록구,음식,23
10-13,12,일요일,20.1,0.0,0.0,1996.0,경기도,안산시 상록구,음식,31
10-13,13,일요일,21.0,0.0,0.0,2021.0,경기도,안산시 상록구,음식,41
10-13,14,일요일,22.0,0.0,0.0,1993.0,경기도,안산시 상록구,음식,18
10-13,15,일요일,22.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,32
10-13,16,일요일,22.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,33
10-13,17,일요일,21.9,0.0,0.0,1996.0,경기도,안산시 상록구,음식,37
10-13,18,일요일,20.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,79
10-13,19,일요일,17.8,0.0,0.0,1673.0,경기도,안산시 상록구,음식,65
10-13,20,일요일,16.4,0.0,0.0,1995.0,경기도,안산시 상록구,음식,37
10-13,21,일요일,15.8,0.0,0.0,1979.0,경기도,안산시 상록구,음식,36
10-13,22,일요일,15.1,0.0,0.0,1940.0,경기도,안산시 상록구,음식,33
10-13,23,일요일,14.9,0.0,0.0,1955.0,경기도,안산시 상록구,음식,28
10-14,0,월요일,13.3,0.0,0.0,1740.0,경기도,안산시 상록구,음식,29
10-14,1,월요일,12.8,0.0,0.0,1814.0,경기도,안산시 상록구,음식,25
10-14,2,월요일,12.6,0.0,0.0,1621.0,경기도,안산시 상록구,음식,5
10-14,10,월요일,17.0,0.0,0.0,1134.0,경기도,안산시 상록구,음식,2
10-14,11,월요일,17.7,0.0,0.0,1055.0,경기도,안산시 상록구,음식,6
10-14,12,월요일,18.4,0.0,0.0,1344.0,경기도,안산시 상록구,음식,20
10-14,13,월요일,18.4,0.0,0.0,1761.0,경기도,안산시 상록구,음식,11
10-14,14,월요일,18.6,0.0,0.0,1847.0,경기도,안산시 상록구,음식,22
10-14,15,월요일,18.6,0.0,0.0,2097.0,경기도,안산시 상록구,음식,11
10-14,16,월요일,17.4,0.0,0.0,1996.0,경기도,안산시 상록구,음식,19
10-14,17,월요일,17.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,28
10-14,18,월요일,15.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,42
10-14,19,월요일,13.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,57
10-14,20,월요일,12.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,48
10-14,21,월요일,12.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,25
10-14,22,월요일,11.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,26
10-14,23,월요일,9.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,34
10-15,0,화요일,8.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,16
10-15,1,화요일,8.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,9
10-15,2,화요일,8.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,8
10-15,10,화요일,15.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
10-15,11,화요일,17.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,15
10-15,12,화요일,17.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,22
10-15,13,화요일,19.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,19
10-15,14,화요일,19.0,0.0,0.0,2009.0,경기도,안산시 상록구,음식,16
10-15,15,화요일,18.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,14
10-15,16,화요일,18.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,12
10-15,17,화요일,19.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,20
10-15,18,화요일,16.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,49
10-15,19,화요일,14.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,48
10-15,20,화요일,13.8,0.0,0.0,1997.0,경기도,안산시 상록구,음식,46
10-15,21,화요일,12.3,0.0,0.0,1932.0,경기도,안산시 상록구,음식,39
10-15,22,화요일,11.9,0.0,0.0,2016.0,경기도,안산시 상록구,음식,44
10-15,23,화요일,11.7,0.0,0.0,1688.0,경기도,안산시 상록구,음식,24
10-16,0,수요일,10.9,0.0,0.0,1000.0,경기도,안산시 상록구,음식,16
10-16,1,수요일,9.7,0.0,0.0,611.0,경기도,안산시 상록구,음식,8
10-16,2,수요일,8.8,0.0,0.0,783.0,경기도,안산시 상록구,음식,10
10-16,10,수요일,16.0,0.0,0.0,1859.0,경기도,안산시 상록구,음식,1
10-16,11,수요일,17.3,0.0,0.0,1907.0,경기도,안산시 상록구,음식,15
10-16,12,수요일,18.5,0.0,0.0,2002.0,경기도,안산시 상록구,음식,19
10-16,13,수요일,19.5,0.0,0.0,1891.0,경기도,안산시 상록구,음식,16
10-16,14,수요일,19.4,0.0,0.0,1951.0,경기도,안산시 상록구,음식,19
10-16,15,수요일,19.6,0.0,0.0,1768.0,경기도,안산시 상록구,음식,15
10-16,16,수요일,18.2,0.0,0.0,1357.0,경기도,안산시 상록구,음식,14
10-16,17,수요일,17.4,0.0,0.0,1898.0,경기도,안산시 상록구,음식,24
10-16,18,수요일,16.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,46
10-16,19,수요일,14.5,0.0,0.0,1963.0,경기도,안산시 상록구,음식,58
10-16,20,수요일,14.0,0.0,0.0,1983.0,경기도,안산시 상록구,음식,43
10-16,21,수요일,13.8,0.0,0.0,1640.0,경기도,안산시 상록구,음식,45
10-16,22,수요일,13.5,0.0,0.0,1697.0,경기도,안산시 상록구,음식,41
10-16,23,수요일,13.2,0.0,0.0,1637.0,경기도,안산시 상록구,음식,21
10-17,0,목요일,12.5,0.0,0.0,1793.0,경기도,안산시 상록구,음식,18
10-17,1,목요일,12.0,0.0,0.0,1745.0,경기도,안산시 상록구,음식,4
10-17,2,목요일,11.7,0.0,0.0,1504.0,경기도,안산시 상록구,음식,6
10-17,10,목요일,15.0,0.0,0.0,1705.0,경기도,안산시 상록구,음식,6
10-17,11,목요일,16.8,0.0,0.0,1099.0,경기도,안산시 상록구,음식,11
10-17,12,목요일,17.8,0.0,0.0,1764.0,경기도,안산시 상록구,음식,20
10-17,13,목요일,18.6,0.0,0.0,1737.0,경기도,안산시 상록구,음식,31
10-17,14,목요일,19.1,0.0,0.0,1960.0,경기도,안산시 상록구,음식,17
10-17,15,목요일,20.5,0.0,0.0,1771.0,경기도,안산시 상록구,음식,16
10-17,16,목요일,20.2,0.0,0.0,1896.0,경기도,안산시 상록구,음식,26
10-17,17,목요일,19.2,0.0,0.0,1857.0,경기도,안산시 상록구,음식,35
10-17,18,목요일,17.7,0.0,0.0,1934.0,경기도,안산시 상록구,음식,57
10-17,19,목요일,16.5,0.0,0.0,1970.0,경기도,안산시 상록구,음식,65
10-17,20,목요일,14.3,0.0,0.0,1897.0,경기도,안산시 상록구,음식,45
10-17,21,목요일,13.5,0.0,0.0,1894.0,경기도,안산시 상록구,음식,26
10-17,22,목요일,12.6,0.0,0.0,1950.0,경기도,안산시 상록구,음식,29
10-17,23,목요일,12.6,0.0,0.0,1464.0,경기도,안산시 상록구,음식,34
10-18,0,금요일,11.3,0.0,0.0,1595.0,경기도,안산시 상록구,음식,15
10-18,1,금요일,12.7,0.0,0.0,1837.0,경기도,안산시 상록구,음식,12
10-18,2,금요일,11.2,0.0,0.0,1695.0,경기도,안산시 상록구,음식,7
10-18,10,금요일,18.1,0.0,0.0,1944.0,경기도,안산시 상록구,음식,5
10-18,11,금요일,19.2,0.0,0.0,1993.0,경기도,안산시 상록구,음식,19
10-18,12,금요일,20.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,37
10-18,13,금요일,21.0,0.0,0.0,1998.0,경기도,안산시 상록구,음식,19
10-18,14,금요일,21.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,14
10-18,15,금요일,21.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,13
10-18,16,금요일,20.8,0.0,0.0,1967.0,경기도,안산시 상록구,음식,21
10-18,17,금요일,20.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,33
10-18,18,금요일,20.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,65
10-18,19,금요일,19.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,80
10-18,20,금요일,19.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,55
10-18,21,금요일,18.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,50
10-18,22,금요일,16.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,33
10-18,23,금요일,15.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,46
10-19,0,토요일,14.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,22
10-19,1,토요일,13.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,7
10-19,2,토요일,12.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,9
10-19,10,토요일,18.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
10-19,11,토요일,19.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,27
10-19,12,토요일,21.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,48
10-19,13,토요일,21.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,43
10-19,14,토요일,21.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,49
10-19,15,토요일,20.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,32
10-19,16,토요일,21.4,0.0,0.0,2016.0,경기도,안산시 상록구,음식,32
10-19,17,토요일,20.0,0.0,0.0,1999.0,경기도,안산시 상록구,음식,61
10-19,18,토요일,18.1,0.0,0.0,1991.0,경기도,안산시 상록구,음식,77
10-19,19,토요일,16.4,0.0,0.0,1427.0,경기도,안산시 상록구,음식,83
10-19,20,토요일,15.7,0.0,0.0,1068.0,경기도,안산시 상록구,음식,74
10-19,21,토요일,15.3,0.0,0.0,1088.0,경기도,안산시 상록구,음식,49
10-19,22,토요일,14.6,0.0,0.0,1206.0,경기도,안산시 상록구,음식,40
10-19,23,토요일,14.1,0.0,0.0,1080.0,경기도,안산시 상록구,음식,41
10-20,0,일요일,13.0,0.0,0.0,927.0,경기도,안산시 상록구,음식,29
10-20,1,일요일,12.9,0.0,0.0,559.0,경기도,안산시 상록구,음식,23
10-20,2,일요일,11.8,0.0,0.0,396.0,경기도,안산시 상록구,음식,10
10-20,10,일요일,15.3,0.0,0.0,590.0,경기도,안산시 상록구,음식,5
10-20,11,일요일,16.0,0.0,0.0,551.0,경기도,안산시 상록구,음식,20
10-20,12,일요일,18.5,0.0,0.0,1496.0,경기도,안산시 상록구,음식,59
10-20,13,일요일,19.9,0.0,0.0,1000.0,경기도,안산시 상록구,음식,35
10-20,14,일요일,20.3,0.0,0.0,1959.0,경기도,안산시 상록구,음식,46
10-20,15,일요일,20.8,0.0,0.0,1865.0,경기도,안산시 상록구,음식,33
10-20,16,일요일,21.4,0.0,0.0,2006.0,경기도,안산시 상록구,음식,38
10-20,17,일요일,20.3,0.0,0.0,1941.0,경기도,안산시 상록구,음식,68
10-20,18,일요일,17.7,0.0,0.0,1587.0,경기도,안산시 상록구,음식,98
10-20,19,일요일,16.0,0.0,0.0,1858.0,경기도,안산시 상록구,음식,72
10-20,20,일요일,15.6,0.0,0.0,1008.0,경기도,안산시 상록구,음식,61
10-20,21,일요일,14.4,0.0,0.0,871.0,경기도,안산시 상록구,음식,44
10-20,22,일요일,13.5,0.0,0.0,655.0,경기도,안산시 상록구,음식,49
10-20,23,일요일,12.2,0.0,0.0,661.0,경기도,안산시 상록구,음식,33
10-21,0,월요일,11.7,0.0,0.0,548.0,경기도,안산시 상록구,음식,23
