날짜,시간,요일,기온,강수량,적설,시정,시도,시군구,업종,주문건수
06-05,14,토요일,24.8,0.0,0.0,1005,경기도,안산시 상록구,음식,24
06-05,15,토요일,25.4,0.0,0.0,1404,경기도,안산시 상록구,음식,14
06-05,16,토요일,25.4,0.0,0.0,1716,경기도,안산시 상록구,음식,14
06-05,17,토요일,24.7,0.0,0.0,1734,경기도,안산시 상록구,음식,27
06-05,18,토요일,24.1,0.0,0.0,1800,경기도,안산시 상록구,음식,43
06-05,19,토요일,22.8,0.0,0.0,1493,경기도,안산시 상록구,음식,52
06-05,20,토요일,21.4,0.0,0.0,1454,경기도,안산시 상록구,음식,49
06-05,21,토요일,19.9,0.0,0.0,708,경기도,안산시 상록구,음식,28
06-05,22,토요일,19.2,0.0,0.0,683,경기도,안산시 상록구,음식,36
06-05,23,토요일,19.1,0.0,0.0,432,경기도,안산시 상록구,음식,23
06-06,0,일요일,18.5,0.0,0.0,393,경기도,안산시 상록구,음식,11
06-06,1,일요일,18.3,0.0,0.0,408,경기도,안산시 상록구,음식,8
06-06,2,일요일,18.6,0.0,0.0,443,경기도,안산시 상록구,음식,2
06-06,10,일요일,22.9,0.0,0.0,1336,경기도,안산시 상록구,음식,17
06-06,11,일요일,23.7,0.0,0.0,1800,경기도,안산시 상록구,음식,25
06-06,12,일요일,24.2,0.0,0.0,1762,경기도,안산시 상록구,음식,38
06-06,13,일요일,25.5,0.0,0.0,2005,경기도,안산시 상록구,음식,26
06-06,14,일요일,26.0,0.0,0.0,1844,경기도,안산시 상록구,음식,26
06-06,15,일요일,26.6,0.0,0.0,1862,경기도,안산시 상록구,음식,15
06-06,16,일요일,27.0,0.0,0.0,1851,경기도,안산시 상록구,음식,24
06-06,17,일요일,26.7,0.0,0.0,1916,경기도,안산시 상록구,음식,34
06-06,18,일요일,26.3,0.0,0.0,1936,경기도,안산시 상록구,음식,61
06-06,19,일요일,25.6,0.0,0.0,1994,경기도,안산시 상록구,음식,45
06-06,20,일요일,23.6,0.0,0.0,1728,경기도,안산시 상록구,음식,37
06-06,21,일요일,21.9,0.0,0.0,1874,경기도,안산시 상록구,음식,28
06-06,22,일요일,21.1,0.0,0.0,1670,경기도,안산시 상록구,음식,29
06-06,23,일요일,19.9,0.0,0.0,1636,경기도,안산시 상록구,음식,14
06-07,0,월요일,19.0,0.0,0.0,1399,경기도,안산시 상록구,음식,11
06-07,1,월요일,19.4,0.0,0.0,1762,경기도,안산시 상록구,음식,3
06-07,2,월요일,18.7,0.0,0.0,1639,경기도,안산시 상록구,음식,1
06-07,10,월요일,22.0,0.0,0.0,1986,경기도,안산시 상록구,음식,8
06-07,11,월요일,21.8,0.0,0.0,1998,경기도,안산시 상록구,음식,14
06-07,12,월요일,21.8,0.0,0.0,2000,경기도,안산시 상록구,음식,24
06-07,13,월요일,21.5,0.0,0.0,1970,경기도,안산시 상록구,음식,20
06-07,14,월요일,24.3,0.0,0.0,1969,경기도,안산시 상록구,음식,15
06-07,15,월요일,24.7,0.0,0.0,1914,경기도,안산시 상록구,음식,13
06-07,16,월요일,25.2,0.0,0.0,1967,경기도,안산시 상록구,음식,15
06-07,17,월요일,25.6,0.0,0.0,1983,경기도,안산시 상록구,음식,24
06-07,18,월요일,25.5,0.0,0.0,1978,경기도,안산시 상록구,음식,42
06-07,19,월요일,23.9,0.0,0.0,1957,경기도,안산시 상록구,음식,34
06-07,20,월요일,22.4,0.0,0.0,1999,경기도,안산시 상록구,음식,37
06-07,21,월요일,21.8,0.0,0.0,1929,경기도,안산시 상록구,음식,29
06-07,22,월요일,20.3,0.0,0.0,1471,경기도,안산시 상록구,음식,21
06-07,23,월요일,19.8,0.0,0.0,1405,경기도,안산시 상록구,음식,10
06-08,0,화요일,20.1,0.0,0.0,1412,경기도,안산시 상록구,음식,9
06-08,1,화요일,19.5,0.0,0.0,1079,경기도,안산시 상록구,음식,5
06-08,2,화요일,19.3,0.0,0.0,956,경기도,안산시 상록구,음식,5
06-08,10,화요일,25.7,0.0,0.0,1751,경기도,안산시 상록구,음식,8
06-08,11,화요일,26.6,0.0,0.0,1906,경기도,안산시 상록구,음식,16
06-08,12,화요일,27.2,0.0,0.0,1574,경기도,안산시 상록구,음식,16
06-08,13,화요일,27.9,0.0,0.0,1771,경기도,안산시 상록구,음식,13
06-08,14,화요일,28.1,0.0,0.0,1740,경기도,안산시 상록구,음식,11
06-08,15,화요일,27.9,0.0,0.0,1462,경기도,안산시 상록구,음식,10
06-08,16,화요일,28.2,0.0,0.0,1342,경기도,안산시 상록구,음식,7
06-08,17,화요일,27.0,0.0,0.0,1415,경기도,안산시 상록구,음식,27
06-08,18,화요일,24.9,0.0,0.0,1262,경기도,안산시 상록구,음식,29
06-08,19,화요일,24.2,0.0,0.0,1170,경기도,안산시 상록구,음식,34
06-08,20,화요일,22.5,0.0,0.0,1936,경기도,안산시 상록구,음식,30
06-08,21,화요일,21.5,0.0,0.0,1950,경기도,안산시 상록구,음식,22
06-08,22,화요일,20.9,0.0,0.0,2000,경기도,안산시 상록구,음식,28
06-08,23,화요일,20.4,0.0,0.0,1998,경기도,안산시 상록구,음식,12
06-09,0,수요일,20.1,0.0,0.0,1742,경기도,안산시 상록구,음식,6
06-09,1,수요일,20.3,0.0,0.0,1606,경기도,안산시 상록구,음식,7
06-09,10,수요일,26.2,0.0,0.0,1626,경기도,안산시 상록구,음식,7
06-09,11,수요일,27.3,0.0,0.0,1749,경기도,안산시 상록구,음식,22
06-09,12,수요일,29.2,0.0,0.0,1387,경기도,안산시 상록구,음식,22
06-09,13,수요일,30.3,0.0,0.0,1808,경기도,안산시 상록구,음식,6
06-09,14,수요일,31.6,0.0,0.0,1789,경기도,안산시 상록구,음식,15
06-09,15,수요일,32.1,0.0,0.0,1934,경기도,안산시 상록구,음식,11
06-09,16,수요일,31.7,0.0,0.0,1881,경기도,안산시 상록구,음식,10
06-09,17,수요일,31.8,0.0,0.0,1811,경기도,안산시 상록구,음식,21
06-09,18,수요일,30.4,0.0,0.0,1532,경기도,안산시 상록구,음식,33
06-09,19,수요일,28.3,0.0,0.0,1375,경기도,안산시 상록구,음식,50
06-09,20,수요일,26.8,0.0,0.0,1048,경기도,안산시 상록구,음식,42
06-09,21,수요일,25.6,0.0,0.0,899,경기도,안산시 상록구,음식,30
06-09,22,수요일,24.6,0.0,0.0,732,경기도,안산시 상록구,음식,25
06-09,23,수요일,23.5,0.0,0.0,541,경기도,안산시 상록구,음식,17
06-10,0,목요일,22.5,0.0,0.0,571,경기도,안산시 상록구,음식,10
06-10,1,목요일,22.4,0.0,0.0,790,경기도,안산시 상록구,음식,1
06-10,2,목요일,21.6,0.0,0.0,695,경기도,안산시 상록구,음식,1
06-10,10,목요일,27.8,0.0,0.0,1953,경기도,안산시 상록구,음식,11
06-10,11,목요일,29.3,0.0,0.0,1917,경기도,안산시 상록구,음식,12
06-10,12,목요일,29.0,0.0,0.0,1967,경기도,안산시 상록구,음식,29
06-10,13,목요일,29.8,0.0,0.0,1982,경기도,안산시 상록구,음식,14
06-10,14,목요일,30.2,0.0,0.0,1940,경기도,안산시 상록구,음식,10
06-10,15,목요일,30.2,0.0,0.0,1923,경기도,안산시 상록구,음식,8
06-10,16,목요일,29.2,0.0,0.0,1989,경기도,안산시 상록구,음식,13
06-10,17,목요일,28.0,0.0,0.0,1993,경기도,안산시 상록구,음식,30
06-10,18,목요일,26.5,0.0,0.0,1855,경기도,안산시 상록구,음식,60
06-10,19,목요일,24.5,0.0,0.0,1008,경기도,안산시 상록구,음식,73
06-10,20,목요일,24.8,0.1,0.0,1109,경기도,안산시 상록구,음식,38
06-10,21,목요일,24.3,0.3,0.0,1509,경기도,안산시 상록구,음식,26
06-10,22,목요일,24.2,0.1,0.0,1832,경기도,안산시 상록구,음식,27
06-10,23,목요일,21.2,0.9,0.0,858,경기도,안산시 상록구,음식,16
06-11,0,금요일,19.9,6.9,0.0,701,경기도,안산시 상록구,음식,11
06-11,1,금요일,20.0,1.7,0.0,721,경기도,안산시 상록구,음식,4
06-11,2,금요일,20.8,0.2,0.0,1938,경기도,안산시 상록구,음식,3
06-11,10,금요일,20.9,0.0,0.0,671,경기도,안산시 상록구,음식,7
06-11,11,금요일,21.9,0.0,0.0,746,경기도,안산시 상록구,음식,16
06-11,12,금요일,22.2,0.0,0.0,1970,경기도,안산시 상록구,음식,19
06-11,13,금요일,24.4,0.0,0.0,1947,경기도,안산시 상록구,음식,9
06-11,14,금요일,24.9,0.0,0.0,1987,경기도,안산시 상록구,음식,16
06-11,15,금요일,23.0,0.0,0.0,1749,경기도,안산시 상록구,음식,9
06-11,16,금요일,24.9,0.0,0.0,1840,경기도,안산시 상록구,음식,10
06-11,17,금요일,24.9,0.0,0.0,1933,경기도,안산시 상록구,음식,19
06-11,18,금요일,24.6,0.0,0.0,1867,경기도,안산시 상록구,음식,33
06-11,19,금요일,23.4,0.0,0.0,1655,경기도,안산시 상록구,음식,57
06-11,20,금요일,22.2,0.0,0.0,1885,경기도,안산시 상록구,음식,43
06-11,21,금요일,20.6,0.0,0.0,1096,경기도,안산시 상록구,음식,44
06-11,22,금요일,19.8,0.0,0.0,649,경기도,안산시 상록구,음식,35
06-11,23,금요일,19.1,0.0,0.0,656,경기도,안산시 상록구,음식,20
06-12,0,토요일,18.8,0.0,0.0,514,경기도,안산시 상록구,음식,10
06-12,1,토요일,18.4,0.0,0.0,402,경기도,안산시 상록구,음식,11
06-12,10,토요일,25.3,0.0,0.0,1811,경기도,안산시 상록구,음식,26
06-12,11,토요일,26.7,0.0,0.0,1992,경기도,안산시 상록구,음식,27
06-12,12,토요일,27.8,0.0,0.0,1966,경기도,안산시 상록구,음식,41
06-12,13,토요일,28.3,0.0,0.0,1983,경기도,안산시 상록구,음식,18
06-12,14,토요일,28.6,0.0,0.0,1414,경기도,안산시 상록구,음식,21
06-12,15,토요일,27.9,0.0,0.0,1373,경기도,안산시 상록구,음식,19
06-12,16,토요일,27.3,0.0,0.0,1634,경기도,안산시 상록구,음식,23
06-12,17,토요일,27.2,0.0,0.0,1924,경기도,안산시 상록구,음식,34
06-12,18,토요일,26.1,0.0,0.0,1997,경기도,안산시 상록구,음식,61
06-12,19,토요일,25.1,0.0,0.0,2000,경기도,안산시 상록구,음식,33
06-12,20,토요일,22.8,0.0,0.0,2003,경기도,안산시 상록구,음식,34
06-12,21,토요일,21.6,0.0,0.0,1868,경기도,안산시 상록구,음식,35
06-12,22,토요일,20.8,0.0,0.0,1343,경기도,안산시 상록구,음식,31
06-12,23,토요일,20.2,0.0,0.0,1481,경기도,안산시 상록구,음식,22
06-13,0,일요일,20.0,0.0,0.0,678,경기도,안산시 상록구,음식,15
06-13,1,일요일,19.4,0.0,0.0,691,경기도,안산시 상록구,음식,3
06-13,2,일요일,19.7,0.0,0.0,678,경기도,안산시 상록구,음식,5
06-13,10,일요일,22.6,0.0,0.0,845,경기도,안산시 상록구,음식,16
06-13,11,일요일,24.7,0.0,0.0,1455,경기도,안산시 상록구,음식,32
06-13,12,일요일,26.4,0.0,0.0,1221,경기도,안산시 상록구,음식,48
06-13,13,일요일,27.8,0.0,0.0,1579,경기도,안산시 상록구,음식,42
06-13,14,일요일,28.1,0.0,0.0,1528,경기도,안산시 상록구,음식,32
06-13,15,일요일,28.6,0.0,0.0,1492,경기도,안산시 상록구,음식,26
06-13,16,일요일,28.3,0.0,0.0,1929,경기도,안산시 상록구,음식,30
06-13,17,일요일,26.2,0.0,0.0,1912,경기도,안산시 상록구,음식,30
06-13,18,일요일,24.6,0.0,0.0,2000,경기도,안산시 상록구,음식,44
06-13,19,일요일,23.5,0.0,0.0,2000,경기도,안산시 상록구,음식,48
06-13,20,일요일,21.1,0.0,0.0,2065,경기도,안산시 상록구,음식,52
06-13,21,일요일,19.7,0.0,0.0,2000,경기도,안산시 상록구,음식,37
06-13,22,일요일,18.5,0.0,0.0,621,경기도,안산시 상록구,음식,34
06-13,23,일요일,17.6,0.0,0.0,235,경기도,안산시 상록구,음식,17
06-14,0,월요일,17.9,0.0,0.0,734,경기도,안산시 상록구,음식,5
06-14,1,월요일,17.6,0.0,0.0,242,경기도,안산시 상록구,음식,3
06-14,10,월요일,23.6,0.0,0.0,1300,경기도,안산시 상록구,음식,17
06-14,11,월요일,25.4,0.0,0.0,1320,경기도,안산시 상록구,음식,16
06-14,12,월요일,27.2,0.0,0.0,1200,경기도,안산시 상록구,음식,24
06-14,13,월요일,27.9,0.0,0.0,1050,경기도,안산시 상록구,음식,14
06-14,14,월요일,28.7,0.0,0.0,750,경기도,안산시 상록구,음식,15
06-14,15,월요일,28.3,0.0,0.0,613,경기도,안산시 상록구,음식,10
06-14,16,월요일,27.3,0.0,0.0,725,경기도,안산시 상록구,음식,21
06-14,17,월요일,27.0,0.0,0.0,719,경기도,안산시 상록구,음식,22
06-14,18,월요일,24.2,0.0,0.0,1194,경기도,안산시 상록구,음식,44
06-14,19,월요일,23.6,0.0,0.0,1484,경기도,안산시 상록구,음식,44
06-14,20,월요일,22.0,0.0,0.0,1309,경기도,안산시 상록구,음식,36
06-14,21,월요일,21.2,0.0,0.0,1922,경기도,안산시 상록구,음식,33
06-14,22,월요일,20.7,0.0,0.0,1452,경기도,안산시 상록구,음식,16
06-14,23,월요일,20.9,0.0,0.0,1705,경기도,안산시 상록구,음식,12
06-15,0,화요일,20.7,0.0,0.0,1113,경기도,안산시 상록구,음식,4
06-15,1,화요일,20.9,0.0,0.0,749,경기도,안산시 상록구,음식,7
06-15,2,화요일,20.5,0.0,0.0,594,경기도,안산시 상록구,음식,2
06-15,10,화요일,23.2,0.0,0.0,1418,경기도,안산시 상록구,음식,13
06-15,11,화요일,23.5,0.0,0.0,1537,경기도,안산시 상록구,음식,21
06-15,12,화요일,22.6,0.3,0.0,1215,경기도,안산시 상록구,음식,20
06-15,13,화요일,22.5,0.1,0.0,1304,경기도,안산시 상록구,음식,10
06-15,14,화요일,22.8,0.0,0.0,1545,경기도,안산시 상록구,음식,15
06-15,15,화요일,24.0,0.0,0.0,1712,경기도,안산시 상록구,음식,8
06-15,16,화요일,25.2,0.0,0.0,1739,경기도,안산시 상록구,음식,8
06-15,17,화요일,25.8,0.0,0.0,1920,경기도,안산시 상록구,음식,24
06-15,18,화요일,25.9,0.0,0.0,1874,경기도,안산시 상록구,음식,45
06-15,19,화요일,25.1,0.0,0.0,1889,경기도,안산시 상록구,음식,51
06-15,20,화요일,24.3,0.0,0.0,2000,경기도,안산시 상록구,음식,39
06-15,21,화요일,23.6,0.0,0.0,1958,경기도,안산시 상록구,음식,32
06-15,22,화요일,23.1,0.0,0.0,1991,경기도,안산시 상록구,음식,31
06-15,23,화요일,23.1,0.0,0.0,2000,경기도,안산시 상록구,음식,22
06-16,0,수요일,22.4,0.0,0.0,2000,경기도,안산시 상록구,음식,12
06-16,1,수요일,21.7,0.0,0.0,2000,경기도,안산시 상록구,음식,7
06-16,2,수요일,21.1,0.0,0.0,2000,경기도,안산시 상록구,음식,2
06-16,10,수요일,26.2,0.0,0.0,2000,경기도,안산시 상록구,음식,10
06-16,11,수요일,26.6,0.0,0.0,2000,경기도,안산시 상록구,음식,15
06-16,12,수요일,27.2,0.0,0.0,2000,경기도,안산시 상록구,음식,32
06-16,13,수요일,27.9,0.0,0.0,2000,경기도,안산시 상록구,음식,14
06-16,14,수요일,27.5,0.0,0.0,2000,경기도,안산시 상록구,음식,15
06-16,15,수요일,28.8,0.0,0.0,2000,경기도,안산시 상록구,음식,7
06-16,16,수요일,29.5,0.0,0.0,2000,경기도,안산시 상록구,음식,10
06-16,17,수요일,28.4,0.0,0.0,2000,경기도,안산시 상록구,음식,28
06-16,18,수요일,28.0,0.0,0.0,2000,경기도,안산시 상록구,음식,34
06-16,19,수요일,26.8,0.0,0.0,2000,경기도,안산시 상록구,음식,38
06-16,20,수요일,25.6,0.0,0.0,2026,경기도,안산시 상록구,음식,32
06-16,21,수요일,24.6,0.0,0.0,2000,경기도,안산시 상록구,음식,22
06-16,22,수요일,23.5,0.0,0.0,1995,경기도,안산시 상록구,음식,27
06-16,23,수요일,22.6,0.0,0.0,2000,경기도,안산시 상록구,음식,10
06-17,0,목요일,22.0,0.0,0.0,2000,경기도,안산시 상록구,음식,7
06-17,1,목요일,21.5,0.0,0.0,1996,경기도,안산시 상록구,음식,3
06-17,9,목요일,21.2,0.0,0.0,1998,경기도,안산시 상록구,음식,3
06-17,10,목요일,21.9,0.0,0.0,2000,경기도,안산시 상록구,음식,13
06-17,11,목요일,23.2,0.0,0.0,1993,경기도,안산시 상록구,음식,27
06-17,12,목요일,23.4,0.0,0.0,1995,경기도,안산시 상록구,음식,20
06-17,13,목요일,23.6,0.0,0.0,1930,경기도,안산시 상록구,음식,16
06-17,14,목요일,23.9,0.0,0.0,1706,경기도,안산시 상록구,음식,15
06-17,15,목요일,23.9,0.0,0.0,1870,경기도,안산시 상록구,음식,11
06-17,16,목요일,23.2,0.0,0.0,1998,경기도,안산시 상록구,음식,15
06-17,17,목요일,23.0,0.1,0.0,1906,경기도,안산시 상록구,음식,33
06-17,18,목요일,22.6,0.0,0.0,1763,경기도,안산시 상록구,음식,41
06-17,19,목요일,22.3,0.0,0.0,1949,경기도,안산시 상록구,음식,45
06-17,20,목요일,21.5,0.0,0.0,1536,경기도,안산시 상록구,음식,28
06-17,21,목요일,21.3,0.0,0.0,1039,경기도,안산시 상록구,음식,41
06-17,22,목요일,20.8,0.0,0.0,1328,경기도,안산시 상록구,음식,27
06-17,23,목요일,20.7,0.0,0.0,1685,경기도,안산시 상록구,음식,19
06-18,0,금요일,20.3,0.0,0.0,751,경기도,안산시 상록구,음식,13
06-18,1,금요일,20.0,0.0,0.0,572,경기도,안산시 상록구,음식,1
06-18,2,금요일,20.0,0.0,0.0,465,경기도,안산시 상록구,음식,5
06-18,10,금요일,19.9,0.9,0.0,280,경기도,안산시 상록구,음식,13
06-18,11,금요일,20.2,0.5,0.0,341,경기도,안산시 상록구,음식,28
06-18,12,금요일,20.3,0.4,0.0,329,경기도,안산시 상록구,음식,30
06-18,13,금요일,20.7,0.1,0.0,1813,경기도,안산시 상록구,음식,21
06-18,14,금요일,21.2,0.0,0.0,1514,경기도,안산시 상록구,음식,22
06-18,15,금요일,20.8,0.0,0.0,694,경기도,안산시 상록구,음식,14
06-18,16,금요일,20.5,0.0,0.0,793,경기도,안산시 상록구,음식,10
06-18,17,금요일,20.6,0.0,0.0,852,경기도,안산시 상록구,음식,25
06-18,18,금요일,20.6,0.0,0.0,1088,경기도,안산시 상록구,음식,47
06-18,19,금요일,20.6,0.0,0.0,1234,경기도,안산시 상록구,음식,60
06-18,20,금요일,20.1,0.0,0.0,1227,경기도,안산시 상록구,음식,45
06-18,21,금요일,19.5,0.0,0.0,1113,경기도,안산시 상록구,음식,38
06-18,22,금요일,19.3,0.0,0.0,758,경기도,안산시 상록구,음식,30
06-18,23,금요일,18.9,0.0,0.0,557,경기도,안산시 상록구,음식,23
06-19,0,토요일,18.7,0.0,0.0,304,경기도,안산시 상록구,음식,17
06-19,1,토요일,18.8,0.0,0.0,332,경기도,안산시 상록구,음식,6
06-19,2,토요일,19.0,0.0,0.0,348,경기도,안산시 상록구,음식,3
06-19,10,토요일,22.8,0.0,0.0,602,경기도,안산시 상록구,음식,19
06-19,11,토요일,23.9,0.0,0.0,603,경기도,안산시 상록구,음식,29
06-19,12,토요일,25.3,0.0,0.0,791,경기도,안산시 상록구,음식,40
06-19,13,토요일,25.9,0.0,0.0,774,경기도,안산시 상록구,음식,33
06-19,14,토요일,26.4,0.0,0.0,551,경기도,안산시 상록구,음식,18
06-19,15,토요일,26.5,0.0,0.0,673,경기도,안산시 상록구,음식,18
06-19,16,토요일,26.9,0.0,0.0,928,경기도,안산시 상록구,음식,16
06-19,17,토요일,25.5,0.0,0.0,862,경기도,안산시 상록구,음식,45
06-19,18,토요일,24.4,0.0,0.0,859,경기도,안산시 상록구,음식,40
06-19,19,토요일,23.7,0.0,0.0,809,경기도,안산시 상록구,음식,53
06-19,20,토요일,22.4,0.0,0.0,725,경기도,안산시 상록구,음식,42
06-19,21,토요일,21.4,0.0,0.0,597,경기도,안산시 상록구,음식,38
06-19,22,토요일,20.2,0.0,0.0,651,경기도,안산시 상록구,음식,43
06-19,23,토요일,19.8,0.0,0.0,574,경기도,안산시 상록구,음식,26
06-20,0,일요일,18.9,0.0,0.0,456,경기도,안산시 상록구,음식,7
06-20,1,일요일,18.1,0.0,0.0,501,경기도,안산시 상록구,음식,8
06-20,2,일요일,17.5,0.0,0.0,379,경기도,안산시 상록구,음식,3
06-20,9,일요일,23.6,0.0,0.0,932,경기도,안산시 상록구,음식,1
06-20,10,일요일,24.6,0.0,0.0,1294,경기도,안산시 상록구,음식,16
06-20,11,일요일,26.6,0.0,0.0,1020,경기도,안산시 상록구,음식,39
06-20,12,일요일,26.9,0.0,0.0,1543,경기도,안산시 상록구,음식,43
06-20,13,일요일,28.8,0.0,0.0,1512,경기도,안산시 상록구,음식,41
06-20,14,일요일,29.3,0.0,0.0,1974,경기도,안산시 상록구,음식,42
06-20,15,일요일,28.6,0.0,0.0,1660,경기도,안산시 상록구,음식,29
06-20,16,일요일,27.5,0.0,0.0,870,경기도,안산시 상록구,음식,22
06-20,17,일요일,26.7,0.0,0.0,848,경기도,안산시 상록구,음식,30
06-20,18,일요일,25.9,0.0,0.0,836,경기도,안산시 상록구,음식,52
06-20,19,일요일,24.6,0.0,0.0,707,경기도,안산시 상록구,음식,35
06-20,20,일요일,23.1,0.0,0.0,520,경기도,안산시 상록구,음식,30
06-20,21,일요일,22.1,0.0,0.0,564,경기도,안산시 상록구,음식,20
06-20,22,일요일,21.5,0.0,0.0,390,경기도,안산시 상록구,음식,25
06-20,23,일요일,21.1,0.0,0.0,309,경기도,안산시 상록구,음식,16
06-21,0,월요일,21.0,0.0,0.0,408,경기도,안산시 상록구,음식,1
06-21,1,월요일,20.4,0.0,0.0,318,경기도,안산시 상록구,음식,3
06-21,10,월요일,24.0,0.0,0.0,1006,경기도,안산시 상록구,음식,11
06-21,11,월요일,25.3,0.0,0.0,870,경기도,안산시 상록구,음식,21
06-21,12,월요일,27.0,0.0,0.0,1010,경기도,안산시 상록구,음식,25
06-21,13,월요일,27.8,0.0,0.0,1227,경기도,안산시 상록구,음식,25
06-21,14,월요일,27.9,0.0,0.0,1468,경기도,안산시 상록구,음식,15
06-21,15,월요일,28.0,0.0,0.0,2000,경기도,안산시 상록구,음식,6
06-21,16,월요일,27.7,0.0,0.0,1991,경기도,안산시 상록구,음식,22
06-21,17,월요일,27.1,0.0,0.0,2000,경기도,안산시 상록구,음식,20
06-21,18,월요일,26.3,0.0,0.0,2000,경기도,안산시 상록구,음식,36
06-21,19,월요일,25.2,0.0,0.0,2000,경기도,안산시 상록구,음식,41
06-21,20,월요일,23.8,0.0,0.0,1950,경기도,안산시 상록구,음식,40
06-21,21,월요일,22.0,0.0,0.0,2000,경기도,안산시 상록구,음식,27
06-21,22,월요일,20.7,0.0,0.0,1001,경기도,안산시 상록구,음식,19
06-21,23,월요일,20.5,0.0,0.0,1322,경기도,안산시 상록구,음식,14
06-22,0,화요일,19.8,0.0,0.0,1477,경기도,안산시 상록구,음식,11
06-22,1,화요일,19.1,0.0,0.0,784,경기도,안산시 상록구,음식,6
06-22,2,화요일,18.6,0.0,0.0,535,경기도,안산시 상록구,음식,6
06-22,10,화요일,24.1,0.0,0.0,1945,경기도,안산시 상록구,음식,12
06-22,11,화요일,26.1,0.0,0.0,1955,경기도,안산시 상록구,음식,16
06-22,12,화요일,26.1,0.0,0.0,1877,경기도,안산시 상록구,음식,21
06-22,13,화요일,26.4,0.0,0.0,1867,경기도,안산시 상록구,음식,21
06-22,14,화요일,26.6,0.0,0.0,1997,경기도,안산시 상록구,음식,14
06-22,15,화요일,27.9,0.0,0.0,1930,경기도,안산시 상록구,음식,11
06-22,16,화요일,27.7,0.0,0.0,2026,경기도,안산시 상록구,음식,12
06-22,17,화요일,26.9,0.0,0.0,1983,경기도,안산시 상록구,음식,27
06-22,18,화요일,26.5,0.0,0.0,1997,경기도,안산시 상록구,음식,33
06-22,19,화요일,25.1,0.0,0.0,1999,경기도,안산시 상록구,음식,38
06-22,20,화요일,24.0,0.0,0.0,2000,경기도,안산시 상록구,음식,30
06-22,21,화요일,22.3,0.0,0.0,2000,경기도,안산시 상록구,음식,31
06-22,22,화요일,21.9,0.0,0.0,2000,경기도,안산시 상록구,음식,27
06-22,23,화요일,22.8,0.0,0.0,2000,경기도,안산시 상록구,음식,14
06-23,0,수요일,21.7,0.0,0.0,2000,경기도,안산시 상록구,음식,7
06-23,1,수요일,21.2,0.0,0.0,2000,경기도,안산시 상록구,음식,5
06-23,2,수요일,20.6,0.0,0.0,2000,경기도,안산시 상록구,음식,3
06-23,10,수요일,22.9,0.0,0.0,1995,경기도,안산시 상록구,음식,10
06-23,11,수요일,23.7,0.0,0.0,1939,경기도,안산시 상록구,음식,21
06-23,12,수요일,24.4,0.0,0.0,1850,경기도,안산시 상록구,음식,19
06-23,13,수요일,25.3,0.0,0.0,1943,경기도,안산시 상록구,음식,11
06-23,14,수요일,25.4,0.0,0.0,1744,경기도,안산시 상록구,음식,20
06-23,15,수요일,25.4,0.0,0.0,1483,경기도,안산시 상록구,음식,11
06-23,16,수요일,25.0,0.0,0.0,1810,경기도,안산시 상록구,음식,11
06-23,17,수요일,24.4,0.0,0.0,890,경기도,안산시 상록구,음식,24
06-23,18,수요일,24.0,0.2,0.0,1042,경기도,안산시 상록구,음식,35
06-23,19,수요일,23.0,0.0,0.0,1438,경기도,안산시 상록구,음식,43
06-23,20,수요일,22.3,0.0,0.0,1648,경기도,안산시 상록구,음식,22
06-23,21,수요일,21.3,0.0,0.0,1787,경기도,안산시 상록구,음식,22
06-23,22,수요일,21.5,0.0,0.0,1809,경기도,안산시 상록구,음식,18
06-23,23,수요일,21.0,0.0,0.0,1997,경기도,안산시 상록구,음식,12
06-24,0,목요일,20.4,0.0,0.0,1344,경기도,안산시 상록구,음식,9
06-24,1,목요일,19.5,0.0,0.0,1120,경기도,안산시 상록구,음식,3
06-24,2,목요일,19.1,0.0,0.0,1038,경기도,안산시 상록구,음식,3
06-24,10,목요일,24.2,0.0,0.0,1083,경기도,안산시 상록구,음식,14
06-24,11,목요일,24.7,0.0,0.0,1378,경기도,안산시 상록구,음식,18
06-24,12,목요일,26.3,0.0,0.0,1472,경기도,안산시 상록구,음식,19
06-24,13,목요일,27.1,0.0,0.0,1577,경기도,안산시 상록구,음식,11
06-24,14,목요일,26.9,0.0,0.0,1798,경기도,안산시 상록구,음식,6
06-24,15,목요일,26.7,0.0,0.0,1744,경기도,안산시 상록구,음식,7
06-24,16,목요일,27.3,0.0,0.0,1100,경기도,안산시 상록구,음식,13
06-24,17,목요일,25.7,0.0,0.0,653,경기도,안산시 상록구,음식,20
06-24,18,목요일,24.5,0.0,0.0,627,경기도,안산시 상록구,음식,30
06-24,19,목요일,23.8,0.0,0.0,612,경기도,안산시 상록구,음식,43
06-24,20,목요일,22.7,0.0,0.0,684,경기도,안산시 상록구,음식,23
06-24,21,목요일,21.5,0.0,0.0,717,경기도,안산시 상록구,음식,30
06-24,22,목요일,21.1,0.0,0.0,683,경기도,안산시 상록구,음식,18
06-24,23,목요일,20.0,0.0,0.0,446,경기도,안산시 상록구,음식,18
06-25,0,금요일,19.9,0.0,0.0,524,경기도,안산시 상록구,음식,12
06-25,1,금요일,19.4,0.0,0.0,419,경기도,안산시 상록구,음식,6
06-25,2,금요일,18.8,0.0,0.0,391,경기도,안산시 상록구,음식,3
06-25,10,금요일,25.5,0.0,0.0,668,경기도,안산시 상록구,음식,7
