지점,지점명,일시,기온(°C),강수량(mm),적설(cm),시정(10m)
119,수원,2021-04-19 20:00,12.3,,,1760
119,수원,2021-04-19 21:00,11.9,,,1644
119,수원,2021-04-19 22:00,10.6,,,1870
119,수원,2021-04-19 23:00,9.6,,,1598
119,수원,2021-04-20 00:00,9.3,,,1229
119,수원,2021-04-20 01:00,8.1,,,957
119,수원,2021-04-20 02:00,8.4,,,745
119,수원,2021-04-20 03:00,7.4,,,556
119,수원,2021-04-20 04:00,6.9,,,569
119,수원,2021-04-20 05:00,6.5,,,546
119,수원,2021-04-20 06:00,6.3,,,566
119,수원,2021-04-20 07:00,7.6,,,722
119,수원,2021-04-20 08:00,11.9,,,1206
119,수원,2021-04-20 09:00,13.7,,,941
119,수원,2021-04-20 10:00,15.4,,,1168
119,수원,2021-04-20 11:00,17.4,,,1337
119,수원,2021-04-20 12:00,19.3,,,1316
119,수원,2021-04-20 13:00,20.6,,,1176
119,수원,2021-04-20 14:00,20.7,,,1182
119,수원,2021-04-20 15:00,20.6,,,1919
119,수원,2021-04-20 16:00,20.5,,,1952
119,수원,2021-04-20 17:00,18.1,,,2000
119,수원,2021-04-20 18:00,16.4,,,2000
119,수원,2021-04-20 19:00,15.3,,,2000
119,수원,2021-04-20 20:00,13.3,,,2000
119,수원,2021-04-20 21:00,12,,,2000
119,수원,2021-04-20 22:00,12,,,2000
119,수원,2021-04-20 23:00,11.6,,,1924
119,수원,2021-04-21 00:00,10.6,,,1985
119,수원,2021-04-21 01:00,10,,,2137
119,수원,2021-04-21 02:00,9.2,,,1671
119,수원,2021-04-21 03:00,9.5,,,1840
119,수원,2021-04-21 04:00,8.3,,,1436
119,수원,2021-04-21 05:00,7.8,,,1443
119,수원,2021-04-21 06:00,7.7,,,1275
119,수원,2021-04-21 07:00,9.8,,,1254
119,수원,2021-04-21 08:00,12.5,,,1915
119,수원,2021-04-21 09:00,16.1,,,1485
119,수원,2021-04-21 10:00,18.9,,,1025
119,수원,2021-04-21 11:00,21.5,,,936
119,수원,2021-04-21 12:00,23.1,,,1249
119,수원,2021-04-21 13:00,25.8,,,1878
119,수원,2021-04-21 14:00,26.6,,,1692
119,수원,2021-04-21 15:00,27.3,,,1784
119,수원,2021-04-21 16:00,27.7,,,1643
119,수원,2021-04-21 17:00,28,,,1757
119,수원,2021-04-21 18:00,25.1,,,1390
119,수원,2021-04-21 19:00,21.1,,,860
119,수원,2021-04-21 20:00,20.3,,,1162
119,수원,2021-04-21 21:00,17.7,,,1372
119,수원,2021-04-21 22:00,16.5,,,1407
119,수원,2021-04-21 23:00,16.2,,,1529
119,수원,2021-04-22 00:00,15.7,,,1605
119,수원,2021-04-22 01:00,14.7,,,1383
119,수원,2021-04-22 02:00,14.9,,,1583
119,수원,2021-04-22 03:00,14.8,,,1338
119,수원,2021-04-22 04:00,14.5,,,1311
119,수원,2021-04-22 05:00,15.6,0,,1296
119,수원,2021-04-22 06:00,15.4,,,1199
119,수원,2021-04-22 07:00,15.7,,,1079
119,수원,2021-04-22 08:00,17.2,,,1249
119,수원,2021-04-22 09:00,19.7,,,1187
119,수원,2021-04-22 10:00,20.5,,,1014
119,수원,2021-04-22 11:00,22.1,,,1042
119,수원,2021-04-22 12:00,24.3,,,1152
119,수원,2021-04-22 13:00,26,,,1238
119,수원,2021-04-22 14:00,26.8,,,1652
119,수원,2021-04-22 15:00,26.7,,,1739
119,수원,2021-04-22 16:00,27,,,1724
119,수원,2021-04-22 17:00,24.7,,,1761
119,수원,2021-04-22 18:00,23,,,1215
119,수원,2021-04-22 19:00,21.4,,,1517
119,수원,2021-04-22 20:00,21.2,,,1767
119,수원,2021-04-22 21:00,20.4,,,1643
119,수원,2021-04-22 22:00,17.6,,,1596
119,수원,2021-04-22 23:00,17.1,,,1455
119,수원,2021-04-23 00:00,17.2,,,1633
119,수원,2021-04-23 01:00,17.6,,,1676
119,수원,2021-04-23 02:00,17.6,,,1731
119,수원,2021-04-23 03:00,16.7,,,1703
119,수원,2021-04-23 04:00,17.8,0,,1431
119,수원,2021-04-23 05:00,18.5,0,,2000
119,수원,2021-04-23 06:00,18.9,0,,1903
119,수원,2021-04-23 07:00,19.8,,,2000
119,수원,2021-04-23 08:00,20.1,,,2000
119,수원,2021-04-23 09:00,20.5,,,2000
119,수원,2021-04-23 10:00,20.5,,,2000
119,수원,2021-04-23 11:00,21.6,,,2000
119,수원,2021-04-23 12:00,22.5,,,2000
119,수원,2021-04-23 13:00,22.1,,,2000
119,수원,2021-04-23 14:00,22.6,,,2000
119,수원,2021-04-23 15:00,22.8,,,2000
119,수원,2021-04-23 16:00,22.1,,,2000
119,수원,2021-04-23 17:00,21.4,,,2000
119,수원,2021-04-23 18:00,21.3,,,2000
119,수원,2021-04-23 19:00,21,,,1950
119,수원,2021-04-23 20:00,20.1,,,2000
119,수원,2021-04-23 21:00,19.8,,,2000
119,수원,2021-04-23 22:00,19.6,,,2000
119,수원,2021-04-23 23:00,18.7,,,2000
119,수원,2021-04-24 00:00,18.2,,,2000
119,수원,2021-04-24 01:00,17.8,,,2000
119,수원,2021-04-24 02:00,17.5,,,1992
119,수원,2021-04-24 03:00,17.1,,,2000
119,수원,2021-04-24 04:00,16.5,,,2000
119,수원,2021-04-24 05:00,16.2,,,2000
119,수원,2021-04-24 06:00,15.7,,,2000
119,수원,2021-04-24 07:00,16,,,1961
119,수원,2021-04-24 08:00,16.4,,,2000
119,수원,2021-04-24 09:00,17.6,,,2000
119,수원,2021-04-24 10:00,18.2,,,2000
119,수원,2021-04-24 11:00,19.2,,,2000
119,수원,2021-04-24 12:00,20.1,,,2000
119,수원,2021-04-24 13:00,20.4,,,2000
119,수원,2021-04-24 14:00,20.6,,,2000
119,수원,2021-04-24 15:00,20.7,,,2000
119,수원,2021-04-24 16:00,21.7,,,2000
119,수원,2021-04-24 17:00,22.8,,,1946
119,수원,2021-04-24 18:00,21.4,,,1984
119,수원,2021-04-24 19:00,17.6,,,1996
119,수원,2021-04-24 20:00,15.3,,,2000
119,수원,2021-04-24 21:00,14.7,,,2000
119,수원,2021-04-24 22:00,13.4,,,1976
119,수원,2021-04-24 23:00,13.5,,,1692
119,수원,2021-04-25 00:00,12.1,,,1100
119,수원,2021-04-25 01:00,11.5,,,1581
119,수원,2021-04-25 02:00,10.9,,,1040
119,수원,2021-04-25 03:00,10.5,,,1092
119,수원,2021-04-25 04:00,9.8,,,1650
119,수원,2021-04-25 05:00,9.5,,,599
119,수원,2021-04-25 06:00,10,,,737
119,수원,2021-04-25 07:00,12.3,,,866
119,수원,2021-04-25 08:00,16,,,1999
119,수원,2021-04-25 09:00,17.3,,,1991
119,수원,2021-04-25 10:00,18.7,,,1995
119,수원,2021-04-25 11:00,19.5,,,2000
119,수원,2021-04-25 12:00,20.8,,,1985
119,수원,2021-04-25 13:00,21.2,,,1794
119,수원,2021-04-25 14:00,22.5,,,2000
119,수원,2021-04-25 15:00,22.7,,,2000
119,수원,2021-04-25 16:00,23.3,,,1992
119,수원,2021-04-25 17:00,23.1,,,2000
119,수원,2021-04-25 18:00,22.3,,,2000
119,수원,2021-04-25 19:00,20.7,,,2000
119,수원,2021-04-25 20:00,18.3,,,2000
119,수원,2021-04-25 21:00,17.9,,,2000
119,수원,2021-04-25 22:00,16.4,,,2000
119,수원,2021-04-25 23:00,15.6,,,2000
119,수원,2021-04-26 00:00,17,,,2000
119,수원,2021-04-26 01:00,15.6,,,2000
119,수원,2021-04-26 02:00,15,,,2000
119,수원,2021-04-26 03:00,14,,,2000
119,수원,2021-04-26 04:00,13,,,2000
119,수원,2021-04-26 05:00,12.2,,,2000
119,수원,2021-04-26 06:00,11.7,,,2000
119,수원,2021-04-26 07:00,13.1,,,1982
119,수원,2021-04-26 08:00,14.8,,,2000
119,수원,2021-04-26 09:00,16,,,1996
119,수원,2021-04-26 10:00,16.7,,,2000
119,수원,2021-04-26 11:00,17.2,,,1891
119,수원,2021-04-26 12:00,17.5,,,1882
119,수원,2021-04-26 13:00,19.1,,,1896
119,수원,2021-04-26 14:00,19,,,1951
119,수원,2021-04-26 15:00,19.7,,,1821
119,수원,2021-04-26 16:00,20.1,,,1879
119,수원,2021-04-26 17:00,19.7,,,1964
119,수원,2021-04-26 18:00,19,,,2000
119,수원,2021-04-26 19:00,17.2,,,1985
119,수원,2021-04-26 20:00,15.1,,,1794
119,수원,2021-04-26 21:00,13.7,,,1422
119,수원,2021-04-26 22:00,12.8,,,1522
119,수원,2021-04-26 23:00,13.9,,,1578
119,수원,2021-04-27 00:00,12.7,,,1834
119,수원,2021-04-27 01:00,12.2,,,1584
119,수원,2021-04-27 02:00,11.7,,,1311
119,수원,2021-04-27 03:00,11.1,,,1716
119,수원,2021-04-27 04:00,10.5,,,1032
119,수원,2021-04-27 05:00,9.9,,,1130
119,수원,2021-04-27 06:00,10.5,,,1026
119,수원,2021-04-27 07:00,12.3,,,1149
119,수원,2021-04-27 08:00,13.2,0,,828
119,수원,2021-04-27 09:00,14.4,,,1058
119,수원,2021-04-27 10:00,16,,,1650
119,수원,2021-04-27 11:00,16.8,,,1856
119,수원,2021-04-27 12:00,16.9,,,1810
119,수원,2021-04-27 13:00,18,,,1981
119,수원,2021-04-27 14:00,19.3,,,1801
119,수원,2021-04-27 15:00,19.2,,,1904
119,수원,2021-04-27 16:00,18.6,,,1920
119,수원,2021-04-27 17:00,16.9,,,2024
119,수원,2021-04-27 18:00,16.6,,,2000
119,수원,2021-04-27 19:00,15.4,0,,2000
119,수원,2021-04-27 20:00,15.4,0,,2000
119,수원,2021-04-27 21:00,15.7,,,2000
119,수원,2021-04-27 22:00,15.2,0,,2000
119,수원,2021-04-27 23:00,15.2,,,2000
119,수원,2021-04-28 00:00,15.2,0,,1952
119,수원,2021-04-28 01:00,13.7,1.6,,573
119,수원,2021-04-28 02:00,13.6,.2,,587
119,수원,2021-04-28 03:00,13.2,,,701
119,수원,2021-04-28 04:00,12.2,,,530
119,수원,2021-04-28 05:00,11.4,,,654
119,수원,2021-04-28 06:00,11.4,,,705
119,수원,2021-04-28 07:00,11.7,,,458
119,수원,2021-04-28 08:00,12.5,,,598
119,수원,2021-04-28 09:00,13.4,,,809
119,수원,2021-04-28 10:00,14.4,,,606
119,수원,2021-04-28 11:00,15.6,,,712
119,수원,2021-04-28 12:00,17.4,,,800
119,수원,2021-04-28 13:00,18.5,,,1275
119,수원,2021-04-28 14:00,18.8,,,1735
119,수원,2021-04-28 15:00,17.4,,,1584
119,수원,2021-04-28 16:00,16.8,,,1536
119,수원,2021-04-28 17:00,16.5,,,1492
119,수원,2021-04-28 18:00,16.5,,,1726
119,수원,2021-04-28 19:00,15.6,,,1860
119,수원,2021-04-28 20:00,14.2,,,1869
119,수원,2021-04-28 21:00,14.2,,,2000
119,수원,2021-04-28 22:00,13.6,,,1763
119,수원,2021-04-28 23:00,12.8,,,1619
119,수원,2021-04-29 00:00,11.7,,,1945
119,수원,2021-04-29 01:00,11.2,,,1541
119,수원,2021-04-29 02:00,10.2,,,1705
119,수원,2021-04-29 03:00,10.5,,,1422
119,수원,2021-04-29 04:00,10.3,,,1664
119,수원,2021-04-29 05:00,10.3,,,1420
119,수원,2021-04-29 06:00,10.9,,,1502
119,수원,2021-04-29 07:00,12.4,,,1903
119,수원,2021-04-29 08:00,14.5,,,1764
119,수원,2021-04-29 09:00,16.2,,,1728
119,수원,2021-04-29 10:00,16.9,,,1874
119,수원,2021-04-29 11:00,16.1,,,1759
119,수원,2021-04-29 12:00,15.4,0,,1977
119,수원,2021-04-29 13:00,17.1,0,,1480
119,수원,2021-04-29 14:00,17.8,,,1853
119,수원,2021-04-29 15:00,19.5,,,1583
119,수원,2021-04-29 16:00,19.7,,,1874
119,수원,2021-04-29 17:00,18.9,,,1503
119,수원,2021-04-29 18:00,18.1,,,2039
119,수원,2021-04-29 19:00,16.5,,,1118
119,수원,2021-04-29 20:00,15.4,,,1227
119,수원,2021-04-29 21:00,15.9,,,1961
119,수원,2021-04-29 22:00,12.3,.7,,1098
119,수원,2021-04-29 23:00,10.9,4.4,,832
119,수원,2021-04-30 00:00,11.3,1.2,,787
119,수원,2021-04-30 01:00,10.4,2.2,,788
119,수원,2021-04-30 02:00,9.5,4.7,,994
119,수원,2021-04-30 03:00,9.5,6,,1051
119,수원,2021-04-30 04:00,8.2,8.4,,1287
119,수원,2021-04-30 05:00,8.1,.8,,2000
119,수원,2021-04-30 06:00,8.1,.3,,1698
119,수원,2021-04-30 07:00,8.7,0,,1560
119,수원,2021-04-30 08:00,9.6,,,1776
119,수원,2021-04-30 09:00,10.1,,,1909
119,수원,2021-04-30 10:00,9.8,.4,,1998
119,수원,2021-04-30 11:00,11.1,0,,1997
119,수원,2021-04-30 12:00,11,,,1297
119,수원,2021-04-30 13:00,11.2,,,1094
119,수원,2021-04-30 14:00,13.3,,,1243
119,수원,2021-04-30 15:00,14.1,,,1397
119,수원,2021-04-30 16:00,13.9,,,1368
119,수원,2021-04-30 17:00,12.1,,,774
119,수원,2021-04-30 18:00,12,,,592
119,수원,2021-04-30 19:00,11.3,,,672
119,수원,2021-04-30 20:00,11.1,,,870
119,수원,2021-04-30 21:00,10.5,,,1046
119,수원,2021-04-30 22:00,10.2,,,1393
119,수원,2021-04-30 23:00,9.9,,,1081
119,수원,2021-05-01 00:00,10,,,882
119,수원,2021-05-01 01:00,10,,,900
119,수원,2021-05-01 02:00,9.8,,,776
119,수원,2021-05-01 03:00,9.4,,,638
119,수원,2021-05-01 04:00,9.5,,,621
119,수원,2021-05-01 05:00,9.2,1.6,,316
119,수원,2021-05-01 06:00,9.1,5.3,,575
119,수원,2021-05-01 07:00,9.3,.2,,792
119,수원,2021-05-01 08:00,10,.1,,971
119,수원,2021-05-01 09:00,10.4,.1,,1744
119,수원,2021-05-01 10:00,11.4,0,,1893
119,수원,2021-05-01 11:00,13.3,,,1981
119,수원,2021-05-01 12:00,13.9,,,1955
119,수원,2021-05-01 13:00,12.6,0,,1788
119,수원,2021-05-01 14:00,12.4,1.4,,1644
119,수원,2021-05-01 15:00,12.6,,,1980
119,수원,2021-05-01 16:00,10.9,.1,,1890
119,수원,2021-05-01 17:00,10.5,0,,2000
119,수원,2021-05-01 18:00,10.1,0,,1435
119,수원,2021-05-01 19:00,9.9,.3,,1994
119,수원,2021-05-01 20:00,9.5,,,1993
119,수원,2021-05-01 21:00,10.3,,,2000
119,수원,2021-05-01 22:00,9.4,,,2113
119,수원,2021-05-01 23:00,9.1,,,1724
119,수원,2021-05-02 00:00,8.7,0,,1992
119,수원,2021-05-02 01:00,8.5,.2,,1664
119,수원,2021-05-02 02:00,8,1.4,,2010
119,수원,2021-05-02 03:00,8.1,.6,,2000
119,수원,2021-05-02 04:00,8.3,,,2000
119,수원,2021-05-02 05:00,8.3,,,2000
119,수원,2021-05-02 06:00,7.9,,,2000
119,수원,2021-05-02 07:00,8.2,,,2000
119,수원,2021-05-02 08:00,9,,,2000
119,수원,2021-05-02 09:00,10.7,,,2000
119,수원,2021-05-02 10:00,12.7,,,1999
119,수원,2021-05-02 11:00,14,,,2000
119,수원,2021-05-02 12:00,15.5,,,2000
119,수원,2021-05-02 13:00,17,,,1988
119,수원,2021-05-02 14:00,17.3,,,1925
119,수원,2021-05-02 15:00,16.9,,,1997
119,수원,2021-05-02 16:00,16.5,,,2000
119,수원,2021-05-02 17:00,16,,,2000
119,수원,2021-05-02 18:00,15.1,,,2000
119,수원,2021-05-02 19:00,13.9,,,2000
119,수원,2021-05-02 20:00,12.2,,,1952
119,수원,2021-05-02 21:00,11.1,,,2000
119,수원,2021-05-02 22:00,10,,,2000
119,수원,2021-05-02 23:00,8.8,,,1805
119,수원,2021-05-03 00:00,8.6,,,1841
119,수원,2021-05-03 01:00,8.9,,,1785
119,수원,2021-05-03 02:00,8.3,,,1461
119,수원,2021-05-03 03:00,7.5,,,1453
119,수원,2021-05-03 04:00,6.4,,,947
119,수원,2021-05-03 05:00,6.8,,,937
119,수원,2021-05-03 06:00,7.2,,,748
119,수원,2021-05-03 07:00,9.3,,,1013
119,수원,2021-05-03 08:00,10.8,,,1511
119,수원,2021-05-03 09:00,13.1,,,1667
119,수원,2021-05-03 10:00,14.3,,,1782
119,수원,2021-05-03 11:00,16.2,,,1783
119,수원,2021-05-03 12:00,17.2,,,2000
119,수원,2021-05-03 13:00,18.3,,,1766
119,수원,2021-05-03 14:00,19.1,,,2000
119,수원,2021-05-03 15:00,19.8,,,1964
119,수원,2021-05-03 16:00,19.4,,,1981
119,수원,2021-05-03 17:00,17.7,,,1979
119,수원,2021-05-03 18:00,16.2,,,2000
119,수원,2021-05-03 19:00,14.9,,,2000
119,수원,2021-05-03 20:00,13.7,,,2000
119,수원,2021-05-03 21:00,12.5,,,2000
119,수원,2021-05-03 22:00,11.8,,,2000
119,수원,2021-05-03 23:00,11.1,,,1986
119,수원,2021-05-04 00:00,11.1,,,1999
119,수원,2021-05-04 01:00,10.6,,,2064
119,수원,2021-05-04 02:00,10.3,,,1674
119,수원,2021-05-04 03:00,11.3,,,2000
119,수원,2021-05-04 04:00,11.7,,,1982
119,수원,2021-05-04 05:00,11.9,,,1997
119,수원,2021-05-04 06:00,13.3,,,2000
119,수원,2021-05-04 07:00,13.5,0,,1613
119,수원,2021-05-04 08:00,14.3,0,,2000
119,수원,2021-05-04 09:00,14.9,,,1842
119,수원,2021-05-04 10:00,14.2,.3,,1924
119,수원,2021-05-04 11:00,14.5,.9,,1061
119,수원,2021-05-04 12:00,15.5,,,1359
119,수원,2021-05-04 13:00,17.1,,,1374
119,수원,2021-05-04 14:00,17.9,,,1247
119,수원,2021-05-04 15:00,16.9,3.2,,521
119,수원,2021-05-04 16:00,17.4,1.3,,780
119,수원,2021-05-04 17:00,17.8,.3,,726
119,수원,2021-05-04 18:00,18,.2,,1170
119,수원,2021-05-04 19:00,17.6,.5,,849
119,수원,2021-05-04 20:00,16.6,1.9,,393
119,수원,2021-05-04 21:00,16.4,2.2,,179
119,수원,2021-05-04 22:00,16.2,3.1,,214
119,수원,2021-05-04 23:00,15.1,3.5,,247
119,수원,2021-05-05 00:00,14.3,1.4,,576
119,수원,2021-05-05 01:00,14,.1,,1950
119,수원,2021-05-05 02:00,13.7,,,1168
119,수원,2021-05-05 03:00,13.4,,,1951
119,수원,2021-05-05 04:00,12.4,,,2000
119,수원,2021-05-05 05:00,11.3,,,1110
119,수원,2021-05-05 06:00,10.9,,,1665
119,수원,2021-05-05 07:00,11,,,2000
119,수원,2021-05-05 08:00,11.7,,,1771
119,수원,2021-05-05 09:00,13.1,,,1345
119,수원,2021-05-05 10:00,13.6,,,1650
119,수원,2021-05-05 11:00,14.5,,,1500
119,수원,2021-05-05 12:00,16.3,,,1859
119,수원,2021-05-05 13:00,16.8,,,1852
119,수원,2021-05-05 14:00,17.2,,,1792
119,수원,2021-05-05 15:00,17.9,,,1913
119,수원,2021-05-05 16:00,17.8,,,1961
119,수원,2021-05-05 17:00,17,,,1948
119,수원,2021-05-05 18:00,15.9,,,2000
119,수원,2021-05-05 19:00,14,,,1995
119,수원,2021-05-05 20:00,12.1,,,2000
119,수원,2021-05-05 21:00,11.5,,,2000
119,수원,2021-05-05 22:00,10.2,,,1999
119,수원,2021-05-05 23:00,10.4,,,1946
119,수원,2021-05-06 00:00,10.2,,,1993
119,수원,2021-05-06 01:00,9.2,,,1833
119,수원,2021-05-06 02:00,7.9,,,1821
119,수원,2021-05-06 03:00,7.6,,,1686
119,수원,2021-05-06 04:00,7.2,,,1871
119,수원,2021-05-06 05:00,6.4,,,1678
119,수원,2021-05-06 06:00,7.3,,,1678
119,수원,2021-05-06 07:00,10.2,,,1893
119,수원,2021-05-06 08:00,13.1,,,1931
119,수원,2021-05-06 09:00,15.5,,,1973
119,수원,2021-05-06 10:00,17.9,,,1903
119,수원,2021-05-06 11:00,18.8,,,1985
119,수원,2021-05-06 12:00,19.9,,,1967
119,수원,2021-05-06 13:00,21.7,,,2005
119,수원,2021-05-06 14:00,22.4,,,1679
119,수원,2021-05-06 15:00,22.2,,,1823
119,수원,2021-05-06 16:00,21.7,,,1653
119,수원,2021-05-06 17:00,20.1,,,1915
119,수원,2021-05-06 18:00,19.8,,,1964
119,수원,2021-05-06 19:00,18.7,,,1950
119,수원,2021-05-06 20:00,17.3,,,2000
119,수원,2021-05-06 21:00,17.3,,,2000
119,수원,2021-05-06 22:00,16.6,,,2000
119,수원,2021-05-06 23:00,15,,,2000
119,수원,2021-05-07 00:00,13,,,2000
119,수원,2021-05-07 01:00,12.3,,,2000
119,수원,2021-05-07 02:00,11.2,,,2000
119,수원,2021-05-07 03:00,12.1,,,2000
119,수원,2021-05-07 04:00,13.5,,,1994
119,수원,2021-05-07 05:00,12.9,,,1990
119,수원,2021-05-07 06:00,12.6,,,1989
119,수원,2021-05-07 07:00,15.6,,,2000
119,수원,2021-05-07 08:00,16.5,,,1993
119,수원,2021-05-07 09:00,16.7,,,1995
119,수원,2021-05-07 10:00,15.8,.2,,779
119,수원,2021-05-07 11:00,14.5,8.7,,945
119,수원,2021-05-07 12:00,14.5,0,,562
119,수원,2021-05-07 13:00,15.9,,,717
119,수원,2021-05-07 14:00,15.7,,,541
119,수원,2021-05-07 15:00,15.2,,,478
119,수원,2021-05-07 16:00,15.2,,,533
119,수원,2021-05-07 17:00,15.2,,,511
119,수원,2021-05-07 18:00,14.1,,,487
119,수원,2021-05-07 19:00,12.7,,,515
119,수원,2021-05-07 20:00,11.6,,,409
119,수원,2021-05-07 21:00,10.9,,,405
119,수원,2021-05-07 22:00,10.5,,,372
119,수원,2021-05-07 23:00,10.2,,,372
119,수원,2021-05-08 00:00,10.2,,,383
119,수원,2021-05-08 01:00,10.1,,,282
119,수원,2021-05-08 02:00,9.5,,,388
119,수원,2021-05-08 03:00,9,,,404
119,수원,2021-05-08 04:00,8.3,,,439
119,수원,2021-05-08 05:00,8.6,,,361
119,수원,2021-05-08 06:00,8,,,418
119,수원,2021-05-08 07:00,10,,,518
119,수원,2021-05-08 08:00,11.5,,,549
119,수원,2021-05-08 09:00,13.7,,,569
119,수원,2021-05-08 10:00,15.5,,,903
119,수원,2021-05-08 11:00,17.8,,,615
119,수원,2021-05-08 12:00,18.4,,,717
119,수원,2021-05-08 13:00,19.3,,,779
119,수원,2021-05-08 14:00,20.8,,,1121
119,수원,2021-05-08 15:00,20.8,,,1208
119,수원,2021-05-08 16:00,20.2,,,1158
119,수원,2021-05-08 17:00,18.9,,,939
119,수원,2021-05-08 18:00,17.1,,,821
119,수원,2021-05-08 19:00,15.1,,,727
119,수원,2021-05-08 20:00,13.7,,,644
119,수원,2021-05-08 21:00,12.7,,,618
119,수원,2021-05-08 22:00,12.2,,,586
119,수원,2021-05-08 23:00,11.6,,,582
119,수원,2021-05-09 00:00,10.6,,,768
119,수원,2021-05-09 01:00,10.7,,,957
119,수원,2021-05-09 02:00,10.5,,,1023
119,수원,2021-05-09 03:00,10.2,,,1082
119,수원,2021-05-09 04:00,9.3,,,1606
119,수원,2021-05-09 05:00,8.9,,,1510
119,수원,2021-05-09 06:00,8,,,1230
119,수원,2021-05-09 07:00,11.7,,,1218
119,수원,2021-05-09 08:00,12.8,,,1985
119,수원,2021-05-09 09:00,15.4,,,1961
119,수원,2021-05-09 10:00,17.3,,,1990
119,수원,2021-05-09 11:00,19.2,,,1997
119,수원,2021-05-09 12:00,19.7,,,1975
119,수원,2021-05-09 13:00,20.3,,,1997
119,수원,2021-05-09 14:00,20.1,,,2000
119,수원,2021-05-09 15:00,20.4,,,1991
119,수원,2021-05-09 16:00,20.8,,,2000
119,수원,2021-05-09 17:00,19.9,,,2000
119,수원,2021-05-09 18:00,17.8,,,2000
119,수원,2021-05-09 19:00,16.4,,,2000
119,수원,2021-05-09 20:00,14.3,,,2000
119,수원,2021-05-09 21:00,12.8,,,2000
119,수원,2021-05-09 22:00,12,,,2000
119,수원,2021-05-09 23:00,11,,,1954
119,수원,2021-05-10 00:00,10.2,,,2000
119,수원,2021-05-10 01:00,9.7,,,2000
119,수원,2021-05-10 02:00,9.3,,,2000
119,수원,2021-05-10 03:00,9.3,,,2000
119,수원,2021-05-10 04:00,10.1,,,2000
119,수원,2021-05-10 05:00,13.7,.8,,1484
119,수원,2021-05-10 06:00,10.7,1.9,,1100
119,수원,2021-05-10 07:00,10.6,4,,1720
119,수원,2021-05-10 08:00,10.5,2.4,,1183
119,수원,2021-05-10 09:00,10.6,6.1,,1247
119,수원,2021-05-10 10:00,10.5,1.6,,1652
119,수원,2021-05-10 11:00,11.3,.7,,1183
119,수원,2021-05-10 12:00,11.6,.1,,2000
119,수원,2021-05-10 13:00,12,.6,,1956
119,수원,2021-05-10 14:00,12.5,.3,,1978
119,수원,2021-05-10 15:00,12.9,0,,2000
119,수원,2021-05-10 16:00,13.3,,,2000
119,수원,2021-05-10 17:00,13.2,,,2000
119,수원,2021-05-10 18:00,13.4,,,2000
119,수원,2021-05-10 19:00,13.2,,,2000
119,수원,2021-05-10 20:00,13.1,,,1993
119,수원,2021-05-10 21:00,13,,,1766
119,수원,2021-05-10 22:00,13,,,1994
119,수원,2021-05-10 23:00,13.1,,,2000
119,수원,2021-05-11 00:00,12.8,,,2000
119,수원,2021-05-11 01:00,12.9,,,2000
119,수원,2021-05-11 02:00,12.5,,,2010
119,수원,2021-05-11 03:00,12.3,,,2000
119,수원,2021-05-11 04:00,11.2,,,1946
119,수원,2021-05-11 05:00,9.8,,,1980
119,수원,2021-05-11 06:00,11.3,,,1950
119,수원,2021-05-11 07:00,13,,,2000
119,수원,2021-05-11 08:00,14,,,2000
119,수원,2021-05-11 09:00,16.3,,,1950
119,수원,2021-05-11 10:00,18.7,,,1999
119,수원,2021-05-11 11:00,20.3,,,2000
119,수원,2021-05-11 12:00,21.7,,,1991
119,수원,2021-05-11 13:00,22.7,,,2000
119,수원,2021-05-11 14:00,23.3,,,1925
119,수원,2021-05-11 15:00,24,,,1998
119,수원,2021-05-11 16:00,23.8,,,1947
119,수원,2021-05-11 17:00,23.4,,,2000
119,수원,2021-05-11 18:00,22.8,,,2000
119,수원,2021-05-11 19:00,21.5,,,2000
119,수원,2021-05-11 20:00,20.8,,,2000
119,수원,2021-05-11 21:00,19.8,,,2000
119,수원,2021-05-11 22:00,18.5,,,2000
119,수원,2021-05-11 23:00,17.8,,,2000
119,수원,2021-05-12 00:00,17.6,,,1955
119,수원,2021-05-12 01:00,16.4,,,2000
119,수원,2021-05-12 02:00,16.3,,,2000
119,수원,2021-05-12 03:00,16.6,,,2000
119,수원,2021-05-12 04:00,16.3,,,2000
119,수원,2021-05-12 05:00,15.8,,,2000
119,수원,2021-05-12 06:00,16,,,2000
119,수원,2021-05-12 07:00,17,,,1954
119,수원,2021-05-12 08:00,18.4,,,1996
119,수원,2021-05-12 09:00,19.7,,,2000
119,수원,2021-05-12 10:00,21.2,,,2000
119,수원,2021-05-12 11:00,22.2,,,2000
119,수원,2021-05-12 12:00,22.4,,,1949
119,수원,2021-05-12 13:00,23.3,,,1980
119,수원,2021-05-12 14:00,24.7,,,2000
119,수원,2021-05-12 15:00,25.7,,,1949
119,수원,2021-05-12 16:00,26.7,,,1984
119,수원,2021-05-12 17:00,26.4,,,1955
119,수원,2021-05-12 18:00,26.3,,,2000
119,수원,2021-05-12 19:00,25.4,,,2000
119,수원,2021-05-12 20:00,21.5,,,1923
119,수원,2021-05-12 21:00,20,,,1811
119,수원,2021-05-12 22:00,18.3,,,1706
119,수원,2021-05-12 23:00,17.8,,,1390
119,수원,2021-05-13 00:00,17.1,,,1257
119,수원,2021-05-13 01:00,16.2,,,1207
119,수원,2021-05-13 02:00,15,,,1158
119,수원,2021-05-13 03:00,14.6,,,1164
119,수원,2021-05-13 04:00,13.9,,,1047
