CTY_CD,CTY_NM,TIME_CD,FORN_GB,M_10_CNT,M_15_CNT,M_20_CNT,M_25_CNT,M_30_CNT,M_35_CNT,M_40_CNT,M_45_CNT,M_50_CNT,M_55_CNT,M_60_CNT,M_65_CNT,M_70_CNT,F_10_CNT,F_15_CNT,F_20_CNT,F_25_CNT,F_30_CNT,F_35_CNT,F_40_CNT,F_45_CNT,F_50_CNT,F_55_CNT,F_60_CNT,F_65_CNT,F_70_CNT,ETL_YMD
41273,안산시 단원구,14,외국인,15.26,16.62,362.08,623.34,928.67,828.82,586.4,483.5,490.36,436.26,278.61,130.87,39.1,8.55,14.47,214.78,338.38,546.46,712.91,609.81,368.97,415.43,316.29,232.84,144.32,46.75,20220323
41271,안산시 상록구,12,내국인,2336.22,5044.5,3722.33,3213.12,2442.14,2194.37,2718.78,3083.76,3803.08,3686.13,3384.75,1799.07,973.01,2426.57,4252.37,2750.53,2396.45,2183.78,2232.33,2656.19,3387.18,4026.33,3612.79,2985.1,1652.22,938.35,20220330
41273,안산시 단원구,10,내국인,1186.05,1912.45,2838.85,3440.21,2845.41,2709.99,3279.02,3922.23,4580.09,4568.0,4114.52,2151.29,1072.59,979.69,1546.03,2306.34,2863.6,2382.76,1929.5,2489.62,2956.62,3718.71,3377.12,2839.17,1525.4,833.32,20220305
41271,안산시 상록구,19,내국인,1721.6,2882.75,3614.24,3631.54,2535.35,2260.95,2701.37,3434.74,4247.39,3904.53,3035.51,1558.98,741.06,1465.84,2484.25,2820.57,2782.28,1906.34,1873.98,2387.09,3245.59,3618.44,3074.29,2323.28,1054.36,691.03,20220331
41271,안산시 상록구,16,내국인,2333.28,4251.79,3304.31,2927.69,2292.74,2119.0,2377.99,2813.13,3300.62,3425.39,2949.02,1619.2,845.62,2460.45,3769.25,2653.0,2174.94,1753.26,2083.27,2384.61,3084.77,3611.58,3311.16,2727.2,1488.88,806.48,20220303
41273,안산시 단원구,16,내국인,2374.23,3429.48,4363.27,4522.85,3892.97,3783.55,4554.0,5362.12,5945.91,5627.75,4804.62,2685.42,1304.47,2304.64,3204.74,3694.45,3915.38,3089.16,2720.91,3109.89,4324.53,4931.33,4522.99,3451.86,1879.26,1014.7,20220329
41271,안산시 상록구,23,외국인,3.48,39.39,303.56,104.69,147.25,164.03,104.46,97.44,81.98,69.84,54.53,53.13,22.14,8.71,46.22,333.6,128.35,104.18,131.15,90.69,92.3,71.91,56.37,85.51,66.45,10.24,20220325
41273,안산시 단원구,6,외국인,2.14,7.3,188.1,401.8,583.57,572.22,327.35,360.79,342.38,331.51,180.21,101.28,21.01,1.7,10.6,118.62,128.82,278.1,292.31,262.33,198.06,259.62,166.0,165.57,86.47,25.46,20220321
41271,안산시 상록구,10,외국인,10.33,20.56,200.25,128.66,209.88,197.14,154.03,128.5,99.13,94.4,95.7,56.42,27.37,3.48,23.97,253.36,128.47,164.0,189.53,109.33,111.03,101.46,114.54,131.59,80.26,15.26,20220327
41271,안산시 상록구,17,내국인,1836.12,2980.64,3434.94,3194.13,2212.96,1987.36,2365.38,2881.41,3525.21,3432.34,3180.02,1468.49,782.4,1821.69,2678.5,2700.05,2145.54,1647.9,1800.09,2176.29,2927.71,3595.99,3007.23,2574.28,1312.97,852.38,20220316
41273,안산시 단원구,6,내국인,454.37,910.92,1622.02,2054.26,1841.36,1599.9,1851.69,2393.3,2629.92,2625.73,2201.16,1211.0,594.63,504.25,718.44,1221.52,1621.59,1134.84,838.25,1143.83,1505.31,1773.29,1859.0,1510.29,818.13,447.45,20220304
41273,안산시 단원구,11,내국인,2106.03,3409.11,4294.69,4615.95,4207.54,4255.16,5205.7,6103.12,6527.32,6541.17,5638.74,2988.68,1559.78,2166.91,2684.43,3392.61,3878.18,3428.29,3110.1,3620.6,4692.37,5502.23,5077.73,4195.09,2442.69,1251.13,20220331
41273,안산시 단원구,12,내국인,1289.6,2442.15,3349.38,4173.78,3529.17,2915.51,3369.17,3783.84,4813.24,4637.84,4321.73,2157.38,1100.01,1381.14,1957.57,3096.22,3809.69,2860.44,2304.6,2586.96,3330.21,4164.55,3800.0,3094.66,1611.49,964.27,20220306
41271,안산시 상록구,6,외국인,0.0,12.02,137.07,63.4,128.16,133.37,90.78,77.35,51.48,54.64,52.87,44.55,17.05,5.09,18.87,138.63,73.61,63.22,109.3,70.22,68.23,60.07,51.54,78.35,51.29,6.85,20220326
41271,안산시 상록구,8,내국인,1943.41,3250.95,1946.89,1942.47,1658.58,1483.73,1744.71,2105.93,2490.96,2492.41,2122.66,1091.68,622.09,2225.26,2878.25,1622.95,1591.51,1285.89,1395.06,1926.86,2185.38,2460.77,2300.22,1902.61,954.61,549.26,20220310
41271,안산시 상록구,17,외국인,3.45,51.35,450.43,142.16,190.75,194.16,147.31,128.53,88.89,59.98,41.14,46.31,5.1,8.66,73.6,395.55,167.51,152.98,107.75,117.93,73.26,104.88,78.89,77.38,36.25,15.31,20220314
41273,안산시 단원구,9,내국인,1845.89,2592.05,2763.97,3456.16,3246.39,3287.76,3975.81,4559.82,5205.61,5089.29,4195.66,2331.75,1137.68,1898.01,2443.01,2284.96,2953.1,2389.33,2266.93,2720.44,3451.06,3944.84,3733.67,2967.42,1660.37,924.12,20220311
41271,안산시 상록구,17,외국인,1.74,41.16,313.19,144.54,236.52,234.46,197.08,172.87,116.4,75.14,56.46,56.16,5.2,3.44,49.66,337.4,164.03,159.17,163.97,131.59,102.47,130.13,87.24,75.33,46.31,13.72,20220313
41273,안산시 단원구,4,외국인,3.38,8.5,236.68,660.81,725.34,582.97,346.75,259.74,266.36,214.89,106.02,65.73,30.25,3.51,13.61,118.97,157.64,244.52,284.81,218.89,172.36,194.75,192.06,131.71,75.17,35.77,20220327
41273,안산시 단원구,2,내국인,481.27,824.3,1399.94,1748.15,1390.38,1142.76,1382.93,1341.9,1475.32,1314.46,1192.28,624.57,370.46,443.76,669.4,1126.99,1261.27,1024.57,776.57,969.69,1010.46,1170.88,1226.02,980.97,479.92,346.17,20220303
41271,안산시 상록구,9,내국인,2259.0,4052.19,2556.32,2415.47,1828.04,1830.39,2158.46,2658.12,2991.66,2974.16,2675.72,1409.2,786.39,2302.66,3339.88,2064.22,1941.11,1658.05,1808.52,2083.49,2713.21,3234.84,3034.9,2369.09,1231.99,782.16,20220330
41273,안산시 단원구,6,내국인,526.72,930.28,1701.32,2047.55,1680.83,1457.75,1782.09,1987.36,2378.03,2329.61,1959.9,1138.78,477.09,546.45,707.56,1285.15,1615.1,1232.29,870.62,1088.28,1332.38,1570.24,1504.81,1241.75,678.38,411.57,20220305
41271,안산시 상록구,12,내국인,1153.48,1539.75,2711.08,3273.45,2368.75,2191.29,2641.47,2947.07,3914.72,3946.3,3379.49,1598.44,867.25,987.87,1439.35,2453.76,2555.2,1815.79,1945.66,2120.5,2767.95,3434.5,3207.73,2500.84,1359.44,822.04,20220305
41273,안산시 단원구,14,외국인,1.7,17.44,331.76,899.41,1059.57,1008.12,756.14,493.26,511.23,448.45,306.75,183.26,33.25,5.14,23.86,234.05,337.0,592.4,641.78,503.33,381.46,401.36,360.75,248.97,124.46,35.79,20220312
41271,안산시 상록구,5,내국인,499.49,753.86,1177.68,1475.75,1214.43,1047.75,1251.16,1394.49,1772.1,1659.92,1453.15,690.26,437.46,430.52,652.33,1024.64,1088.43,855.97,758.06,1060.61,1256.29,1523.21,1411.3,1144.8,589.17,358.06,20220323
41271,안산시 상록구,19,외국인,1.73,42.8,323.83,173.68,219.3,248.75,190.08,131.73,85.42,98.91,70.29,30.65,5.15,5.14,51.66,311.75,126.38,193.62,189.32,147.37,98.87,110.08,100.67,66.35,37.62,18.78,20220305
41271,안산시 상록구,7,외국인,3.47,10.28,108.02,70.5,154.75,101.24,60.03,63.51,65.42,60.49,54.89,53.61,23.8,11.91,15.41,147.1,78.81,87.09,109.24,59.88,51.42,58.45,46.2,80.51,59.71,11.93,20220323
41271,안산시 상록구,15,외국인,12.06,56.67,404.3,156.09,175.37,180.11,109.65,128.86,122.36,80.53,89.13,75.64,25.58,10.38,53.07,421.04,167.78,152.8,193.58,157.67,95.54,80.65,106.02,108.16,77.02,22.13,20220323
41273,안산시 단원구,0,내국인,477.49,802.26,1509.51,1624.66,1360.48,1275.79,1399.84,1376.73,1427.27,1335.83,1165.2,556.82,326.38,416.38,588.22,1182.14,1262.5,1051.78,796.2,965.92,1025.79,1230.6,998.03,864.08,480.47,290.33,20220318
41271,안산시 상록구,6,외국인,1.69,11.96,107.91,68.32,122.01,90.45,64.99,79.13,39.51,63.38,35.86,34.56,5.13,0.0,15.34,116.42,66.84,49.62,73.43,70.4,51.39,34.33,49.51,42.71,22.24,6.85,20220311
41273,안산시 단원구,5,내국인,549.13,900.48,1542.82,1885.22,1499.63,1343.52,1531.8,1590.12,1931.93,1759.78,1527.93,888.14,443.65,528.14,641.56,1192.04,1496.16,1156.17,811.53,1086.7,1139.81,1363.32,1316.71,1030.14,555.96,393.57,20220305
41271,안산시 상록구,17,내국인,1307.23,1812.87,2893.06,3041.42,2284.99,1994.22,2250.42,2843.92,3261.62,3492.17,2915.57,1333.68,672.96,992.07,1614.26,2279.12,2510.08,1811.6,1767.19,1968.27,2438.72,2888.64,2738.21,2222.28,1075.14,597.68,20220301
41273,안산시 단원구,12,외국인,3.38,13.63,418.8,1005.49,1254.87,1094.43,765.0,545.53,610.21,567.11,299.0,141.47,26.76,0.0,21.44,174.14,318.68,537.29,559.32,546.78,387.02,399.95,351.04,221.84,116.42,22.5,20220306
41273,안산시 단원구,15,외국인,28.84,6.76,357.44,731.9,1109.9,986.96,677.1,553.84,550.86,474.73,318.36,163.4,32.55,11.83,18.31,227.85,350.21,705.79,761.88,602.34,393.28,496.14,322.48,248.58,172.57,59.41,20220328
41273,안산시 단원구,16,외국인,16.93,10.66,350.08,645.3,854.69,927.96,570.6,437.13,464.49,474.42,250.53,136.84,41.22,11.85,19.55,220.86,340.97,586.19,635.66,541.26,378.3,444.06,268.58,224.04,143.85,31.52,20220324
41273,안산시 단원구,9,내국인,767.81,1389.57,2294.59,2908.98,2421.51,2209.35,2767.83,3112.27,3890.35,3769.82,3292.11,1729.1,902.22,642.99,1012.43,1886.43,2373.0,1875.98,1504.3,1764.95,2363.37,3015.5,2713.65,2231.58,1303.44,785.09,20220309
41271,안산시 상록구,7,외국인,8.63,15.41,133.54,82.44,123.42,135.41,113.1,123.41,63.35,68.26,54.62,66.38,20.44,1.74,13.69,178.06,83.78,119.53,124.61,54.65,63.23,66.82,75.19,109.21,57.94,8.52,20220327
41271,안산시 상록구,7,외국인,3.41,15.45,150.93,66.88,135.21,152.06,87.18,92.72,61.66,65.11,56.5,42.82,18.76,8.5,17.17,159.16,78.61,73.47,110.95,78.65,75.09,79.08,61.79,86.9,61.36,10.22,20220326
41273,안산시 단원구,18,외국인,8.94,18.78,285.29,547.34,822.86,766.76,557.3,365.85,418.06,318.88,228.71,97.34,31.65,13.69,17.13,183.33,255.75,487.22,434.93,397.7,279.46,323.46,202.19,171.45,82.52,22.7,20220302
41273,안산시 단원구,22,내국인,1089.94,2718.21,3865.65,3905.44,2942.29,2620.37,2822.27,3014.12,3325.12,2843.76,2486.18,1202.53,614.42,982.3,1985.83,2944.61,3120.4,2203.08,1589.75,1890.99,2452.27,2731.12,2383.77,1816.15,940.42,556.62,20220331
41271,안산시 상록구,9,외국인,1.74,17.13,155.81,96.28,156.29,157.67,117.96,99.1,99.12,70.21,53.11,32.32,10.27,3.41,30.69,136.92,100.94,118.2,132.97,95.84,80.39,85.77,82.03,64.98,39.37,18.76,20220306
41271,안산시 상록구,8,내국인,708.14,868.39,1912.97,2347.45,1866.6,1609.31,1781.9,2060.37,2818.2,2862.94,2332.49,1168.32,629.29,638.52,843.51,1607.89,1831.37,1277.51,1241.33,1584.07,1988.17,2275.27,2033.01,1770.36,888.66,524.11,20220306
41271,안산시 상록구,16,내국인,1196.02,1879.82,2960.7,3349.1,2467.16,2266.25,2608.57,2977.43,3899.23,3824.78,3187.58,1467.5,766.36,1116.26,1559.15,2391.2,2445.54,1924.66,1792.69,2162.48,2749.0,3277.73,2882.88,2163.99,1276.46,681.47,20220319
41273,안산시 단원구,1,외국인,3.38,11.92,132.28,393.16,487.77,380.18,218.59,214.57,178.02,173.13,87.05,42.23,11.89,3.39,1.7,81.29,105.34,161.79,234.2,184.0,133.62,124.51,140.27,89.39,63.3,10.65,20220314
41271,안산시 상록구,10,내국인,2277.91,4207.78,2783.5,2618.09,2029.76,1922.51,2220.68,2717.82,3204.06,3175.32,2798.1,1428.51,916.84,2160.78,3294.76,2272.83,1908.09,1790.66,1863.05,2248.61,2977.84,3287.89,2925.68,2518.07,1387.29,863.63,20220318
41271,안산시 상록구,13,외국인,10.25,53.08,371.75,132.17,188.71,197.55,101.49,89.62,111.66,89.56,61.78,46.6,8.5,13.64,54.75,422.85,166.17,179.99,145.45,140.66,82.07,94.36,53.49,90.7,58.09,13.81,20220316
41273,안산시 단원구,15,내국인,1969.23,2646.98,3880.42,4544.14,3564.56,3017.01,3303.01,3880.82,4492.24,4562.47,4213.5,2067.93,1058.75,1885.48,2515.4,3556.41,4383.78,3142.72,2624.8,2886.67,3579.25,4095.03,3870.05,3147.48,1689.8,914.36,20220320
41271,안산시 상록구,3,외국인,3.47,13.62,116.42,51.61,114.57,85.47,78.62,49.5,41.01,24.09,18.74,32.5,1.74,5.11,20.54,102.77,68.38,42.73,59.96,48.06,34.13,34.22,35.84,23.93,23.85,10.32,20220308
41271,안산시 상록구,19,내국인,1345.39,2558.55,3067.91,3355.18,2345.1,2125.88,2316.91,2766.32,3455.81,3354.07,2696.81,1315.1,625.45,1332.26,1897.6,2629.07,2669.76,1799.84,1733.77,2035.62,2719.84,3137.88,2664.63,1922.38,1049.22,548.66,20220304
41271,안산시 상록구,22,외국인,1.74,37.64,327.22,125.56,193.78,162.64,107.9,102.67,75.02,42.88,37.42,23.95,5.12,3.54,54.86,347.59,135.1,159.26,124.7,96.0,64.85,112.6,75.11,57.93,35.77,12.08,20220308
41273,안산시 단원구,12,내국인,2131.38,3367.74,3941.29,4422.85,4047.01,3997.03,4962.6,5674.81,6176.38,6172.05,5241.8,2644.9,1398.71,2373.67,3051.86,2955.07,4045.43,3139.79,2901.08,3586.54,4688.32,5300.3,4801.02,3802.71,1993.88,1112.73,20220302
41273,안산시 단원구,20,내국인,1621.58,3178.36,4025.31,4367.13,3367.72,3105.28,3433.63,3612.0,3809.79,3894.23,3130.48,1465.83,659.87,1338.91,2740.45,3412.16,3741.2,2640.7,1963.06,2212.14,2872.21,3260.34,2985.31,1993.12,1073.91,632.41,20220323
41273,안산시 단원구,22,내국인,674.57,1751.54,2535.05,2948.94,2195.34,1704.49,1788.46,1961.63,2177.86,2037.55,1725.47,899.43,401.61,621.07,1301.51,2249.29,2458.62,1736.63,1106.25,1382.78,1762.17,1922.07,1765.53,1290.07,643.06,460.83,20220301
41273,안산시 단원구,0,외국인,3.83,8.53,167.6,359.13,498.92,465.24,267.32,199.22,182.68,175.66,68.73,48.72,16.14,0.0,3.42,76.84,142.82,197.3,217.11,207.79,124.18,133.35,109.18,106.26,45.56,7.24,20220319
41271,안산시 상록구,14,내국인,1377.66,1808.15,2979.29,3581.35,2665.7,2493.78,2661.07,3046.92,4050.27,4149.43,3544.06,1724.97,883.89,1380.17,1620.25,2424.45,2722.46,2221.52,2137.46,2596.3,3012.0,3729.23,3358.06,2600.48,1543.57,847.59,20220327
41273,안산시 단원구,22,내국인,798.12,2049.6,3006.26,3515.77,2417.07,2015.83,2318.09,2385.03,2623.1,2297.52,1944.83,970.77,457.6,575.93,1560.21,2668.81,2713.0,1948.84,1263.05,1546.48,1929.07,2233.11,1892.4,1452.69,765.85,484.83,20220309
41271,안산시 상록구,22,내국인,842.66,1590.37,2977.95,2887.52,2074.73,1771.03,1902.21,2228.58,2705.74,2696.36,2162.38,948.25,538.66,880.09,1473.98,2386.28,2201.81,1610.53,1403.48,1832.66,2097.63,2404.07,2091.7,1615.93,782.08,523.18,20220327
41271,안산시 상록구,17,내국인,1684.29,2875.17,3307.27,2984.75,2281.13,2222.27,2339.55,3001.67,3696.34,3500.68,2988.67,1477.41,780.22,1679.33,2605.91,2536.2,2217.78,1818.24,1988.56,2255.55,2864.57,3463.63,3024.41,2385.86,1282.34,734.57,20220318
41273,안산시 단원구,12,내국인,2027.98,3327.75,4417.24,4878.57,4382.6,4473.84,5163.32,6095.41,6496.2,6515.34,5423.07,2885.13,1431.72,2007.51,2830.46,3483.97,4369.28,3702.72,3184.63,3937.91,4742.65,5613.15,5115.26,3975.04,2291.19,1204.99,20220325
41273,안산시 단원구,9,외국인,13.54,7.31,318.34,723.19,954.21,924.25,665.13,465.22,523.86,467.64,297.49,120.9,30.37,10.17,11.97,169.99,238.34,499.91,648.74,496.92,403.7,411.36,284.76,202.28,136.76,36.54,20220328
41273,안산시 단원구,13,외국인,5.08,16.99,317.21,689.59,915.7,878.47,645.82,467.14,463.17,413.66,245.09,104.8,33.11,3.41,14.48,240.14,296.17,446.8,556.73,468.99,366.36,364.78,277.05,245.66,102.58,40.45,20220305
41271,안산시 상록구,13,외국인,3.43,30.83,248.43,132.19,187.6,211.17,128.54,128.76,81.06,91.2,66.84,37.97,11.91,5.11,34.25,244.92,145.26,144.36,176.48,156.04,95.91,87.51,109.54,104.76,50.25,22.41,20220312
41271,안산시 상록구,13,내국인,2122.42,4952.84,3712.24,3090.81,2215.53,2074.68,2399.36,3091.52,3643.46,3565.72,3298.24,1706.95,942.45,2189.49,4160.71,2885.41,2221.56,1889.84,2000.68,2661.21,3342.82,4055.05,3604.2,2958.37,1611.58,981.36,20220315
41273,안산시 단원구,4,외국인,3.38,11.53,125.03,284.6,372.44,363.67,218.19,216.35,149.01,167.92,79.97,56.91,3.38,1.69,8.5,83.21,117.62,211.08,198.94,182.67,146.68,161.46,133.54,90.84,50.42,17.57,20220302
41273,안산시 단원구,11,내국인,1865.47,2882.07,3850.77,4304.25,3889.65,4057.05,4798.15,5680.8,6238.31,6015.36,5108.03,2709.21,1518.97,1985.05,2465.67,2951.02,3598.6,3202.75,2810.86,3261.81,4368.66,5247.79,4664.33,3676.46,2093.35,1101.92,20220324
41273,안산시 단원구,3,외국인,3.38,14.05,143.34,312.84,484.31,452.1,261.64,208.17,167.37,159.57,86.84,24.66,16.9,3.38,6.84,107.99,142.02,216.62,217.42,187.26,158.24,124.56,147.73,102.44,48.17,18.32,20220309
41273,안산시 단원구,5,내국인,474.44,821.28,1440.14,1733.13,1287.78,1195.04,1324.08,1514.43,1809.68,1769.92,1491.0,877.01,402.78,427.27,613.25,1131.48,1347.29,1017.47,734.22,861.21,1266.24,1403.55,1335.3,1276.92,603.65,406.11,20220314
41271,안산시 상록구,23,외국인,5.17,39.36,296.19,108.2,166.49,155.93,87.31,95.75,68.46,49.44,54.7,56.32,23.87,5.27,34.21,337.25,97.44,112.94,105.8,95.48,78.65,85.78,63.29,82.3,69.79,17.09,20220321
41271,안산시 상록구,4,내국인,517.13,766.79,1351.74,1630.87,1091.51,1058.09,1141.63,1278.82,1531.83,1574.94,1346.92,688.7,392.13,494.18,643.75,1033.79,1128.11,836.32,720.58,1057.08,1405.13,1612.57,1357.18,1103.12,594.92,317.0,20220322
41271,안산시 상록구,23,내국인,695.72,1161.39,2393.72,2641.86,1877.36,1649.03,1785.38,1940.67,2327.26,2303.29,1870.57,837.78,369.71,679.95,1127.84,1820.15,2090.85,1476.25,1270.61,1409.91,1716.08,2000.73,1633.29,1290.27,637.25,400.64,20220305
41271,안산시 상록구,12,외국인,5.15,56.46,425.06,108.09,184.11,188.56,113.37,111.55,118.61,90.48,49.53,44.95,6.76,18.82,49.59,380.08,159.17,130.61,164.45,140.79,70.19,65.06,82.16,82.47,46.2,12.01,20220311
41273,안산시 단원구,21,외국인,2.14,17.11,326.5,574.19,775.92,781.66,491.59,337.98,336.26,306.3,145.79,82.99,20.89,8.49,11.51,206.91,251.8,405.07,479.87,426.68,296.31,347.57,202.98,163.02,116.66,14.46,20220316
41273,안산시 단원구,19,외국인,3.83,20.42,384.8,940.34,1101.07,992.46,630.56,490.79,488.28,372.36,220.47,116.59,38.39,3.38,19.57,236.64,315.58,532.79,595.13,471.46,367.68,372.82,298.1,187.92,120.35,35.83,20220327
41271,안산시 상록구,23,외국인,0.0,25.73,238.32,87.6,126.95,99.03,71.88,71.76,27.15,42.71,25.63,20.47,5.15,6.94,44.54,229.43,85.4,101.32,80.25,70.02,63.37,46.11,37.74,47.75,27.31,6.86,20220302
41271,안산시 상록구,1,외국인,1.7,20.53,123.38,68.6,136.96,96.01,71.58,34.15,42.5,35.87,49.59,37.45,15.31,6.82,13.73,140.25,77.1,80.48,92.48,79.11,61.4,58.33,49.67,70.03,42.62,13.61,20220329
41271,안산시 상록구,16,내국인,1920.44,4076.33,3300.32,3041.55,2205.38,1974.44,2431.11,2831.73,3504.81,3569.78,3235.48,1750.96,956.78,1819.83,3524.75,2745.33,2135.61,1792.48,1952.9,2424.15,2977.63,3704.15,3426.78,3009.91,1524.4,837.54,20220311
41271,안산시 상록구,21,내국인,1161.44,2389.06,3325.45,3350.51,2388.57,2045.78,2216.9,2771.0,3072.24,2953.55,2343.0,1075.17,538.17,1126.66,2028.51,2567.78,2352.49,1681.73,1612.25,1981.88,2493.86,2677.23,2410.69,1852.08,911.92,568.96,20220328
41271,안산시 상록구,21,외국인,0.0,49.65,293.17,154.93,248.54,221.49,154.06,128.34,85.43,61.47,68.39,37.4,6.78,3.41,44.53,273.91,128.13,176.52,167.09,118.2,88.49,104.53,85.34,59.77,35.7,18.89,20220305
41271,안산시 상록구,22,내국인,941.3,2024.98,3111.9,2884.06,2082.92,1821.96,2085.48,2431.88,2711.14,2665.96,2133.67,928.34,551.2,969.66,1750.31,2456.19,2267.48,1472.12,1506.47,1849.22,2160.71,2389.05,2057.35,1681.35,763.9,409.66,20220324
41271,안산시 상록구,14,외국인,10.35,65.34,493.11,135.81,194.02,170.31,106.59,82.56,103.41,92.59,97.97,86.05,18.81,10.37,51.41,498.2,177.71,200.21,156.0,130.3,99.13,83.94,119.99,117.94,90.48,28.9,20220321
41273,안산시 단원구,14,내국인,2036.82,3108.11,3874.55,4272.21,3840.84,3816.27,4464.41,5359.04,5988.87,5851.91,4995.54,2709.88,1293.73,2151.92,2752.09,3422.72,3706.63,3053.22,2768.96,3343.82,4417.86,5203.19,4591.32,3668.65,2085.0,1195.12,20220304
41271,안산시 상록구,20,내국인,1316.41,2770.31,3444.36,3562.48,2496.49,2052.56,2483.03,2825.11,3435.1,3390.57,2697.29,1238.67,560.31,1271.4,2391.8,2761.69,2672.5,1816.61,1750.94,2215.93,2733.97,3132.14,2657.76,1992.08,906.12,654.34,20220329
41273,안산시 단원구,1,내국인,559.9,1036.69,1703.0,1903.58,1560.0,1355.92,1519.68,1648.3,1703.97,1552.68,1375.42,720.63,366.04,461.05,858.2,1288.08,1540.2,1215.89,816.77,1002.87,1274.37,1374.04,1295.99,1130.21,612.99,352.01,20220329
41271,안산시 상록구,16,외국인,3.47,41.13,287.71,129.4,205.61,193.64,164.78,128.43,106.63,74.94,43.12,27.59,6.76,5.23,39.45,265.2,135.47,150.7,190.97,156.03,77.21,107.81,74.98,94.46,41.3,15.4,20220309
41271,안산시 상록구,14,외국인,3.43,30.79,281.25,134.18,176.85,230.77,119.84,123.43,80.83,87.58,83.93,41.59,13.54,6.82,37.61,304.89,142.02,142.68,177.99,135.13,97.53,106.38,99.25,106.19,44.94,22.29,20220312
41271,안산시 상록구,19,외국인,6.88,54.81,402.82,162.96,191.79,169.2,116.53,126.83,95.59,69.97,56.18,30.88,6.93,5.27,49.61,429.91,150.46,151.29,107.5,116.18,77.0,97.51,61.48,79.63,66.96,10.29,20220317
41273,안산시 단원구,10,외국인,22.03,18.32,306.49,793.63,1050.07,1033.59,686.49,522.95,503.61,475.08,325.55,190.34,40.1,10.19,9.38,188.71,332.68,663.36,729.02,589.95,420.09,428.46,322.34,270.51,145.89,53.68,20220331
41271,안산시 상록구,23,내국인,696.2,1452.95,2356.58,2218.22,1513.26,1368.7,1596.46,1798.79,2035.32,2024.01,1538.56,795.36,373.88,706.96,1192.55,1789.83,1600.88,1170.03,1234.81,1363.62,1597.93,1848.81,1648.19,1342.51,633.58,357.3,20220314
41271,안산시 상록구,16,내국인,1326.96,1747.17,3057.55,3466.96,2188.34,2145.49,2464.18,2977.82,3573.27,3723.82,3026.11,1446.78,723.28,1022.06,1501.44,2488.91,2509.46,1867.11,1789.94,2039.39,2617.61,3151.11,2792.1,2235.64,1232.15,693.34,20220306
41273,안산시 단원구,9,외국인,3.86,17.87,301.79,734.49,818.47,777.41,466.19,375.4,381.11,327.13,192.43,81.19,26.38,6.76,15.87,127.09,175.56,349.72,358.75,350.92,255.67,274.11,239.71,179.31,85.68,25.86,20220313
41271,안산시 상록구,19,외국인,3.41,37.8,287.97,130.28,181.41,188.42,128.39,111.18,75.03,63.0,47.61,17.02,6.82,3.54,46.49,255.31,116.26,164.25,127.73,119.65,75.18,60.33,61.34,49.42,35.76,10.29,20220301
41273,안산시 단원구,20,내국인,1079.82,2770.81,3750.79,4675.81,3272.8,2599.65,2691.82,2943.23,3442.14,3040.46,2543.45,1328.94,609.11,849.1,2136.33,3304.77,3651.28,2595.92,1614.3,2113.18,2486.47,2882.48,2525.54,1802.51,1008.39,565.91,20220309
41271,안산시 상록구,8,외국인,3.43,30.75,181.74,82.62,124.11,125.71,69.97,106.44,68.69,49.59,22.11,34.58,8.51,17.19,36.01,171.19,99.36,103.07,116.57,90.87,61.62,72.17,59.95,37.98,25.63,8.6,20220310
41273,안산시 단원구,10,내국인,1817.01,2738.4,3200.33,3852.04,3511.25,3620.56,4483.72,5227.94,5600.92,5538.86,4818.82,2537.23,1314.02,2007.51,2415.89,2541.14,3270.25,2673.84,2579.54,3163.7,4075.99,4567.52,4361.54,3570.37,1901.89,1007.46,20220311
41271,안산시 상록구,15,외국인,13.74,73.64,462.61,147.39,207.86,194.3,151.32,129.07,111.69,103.3,101.0,58.44,39.2,20.7,58.3,501.42,174.86,196.84,194.18,154.56,63.25,122.18,124.94,131.51,113.18,44.57,20220331
41271,안산시 상록구,13,외국인,10.33,35.97,251.82,128.84,224.28,224.52,132.11,112.96,104.22,73.49,68.22,73.86,13.61,10.25,39.47,259.96,126.85,163.36,143.61,133.77,101.09,107.89,81.98,118.45,66.43,12.02,20220319
41271,안산시 상록구,19,내국인,1475.37,2656.5,3536.86,3451.65,2500.4,2223.98,2548.27,3067.37,3617.21,3568.81,2916.51,1398.84,608.71,1468.65,2164.09,2642.0,2658.27,1976.55,1865.66,2162.29,2765.65,3242.86,2717.82,2062.2,1040.47,633.25,20220318
41273,안산시 단원구,2,외국인,3.41,5.08,259.14,690.47,690.32,531.81,282.27,247.63,248.82,238.67,120.94,56.33,22.97,5.08,13.63,97.96,170.78,226.86,280.88,190.48,171.81,182.5,157.96,118.91,68.62,14.45,20220313
41271,안산시 상록구,6,외국인,1.73,11.99,104.72,56.58,119.94,118.19,63.71,80.5,39.39,41.19,28.92,10.23,5.19,0.0,18.83,116.45,88.82,75.17,71.93,71.92,35.99,56.61,54.8,35.9,27.4,11.96,20220301
41271,안산시 상록구,12,내국인,2152.11,5010.97,3923.76,3218.97,2441.46,2119.23,2482.64,2994.7,3680.41,3671.59,3367.42,1597.57,921.92,2185.33,4234.77,3049.92,2222.35,1985.85,2143.33,2803.82,3419.87,3778.81,3572.48,2755.14,1544.86,943.56,20220315
