단지고유번호,필지고유번호,주소,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류,동수,세대수,사용승인일,정제된_주소,lat,lon
41271312169647,4127110400108950009,경기도 안산상록구 본오동 895-9,(895-9),,,3,1,10,1998-06-18,경기도 안산상록구 본오동 895-9,37.2907759,126.8591538
41271312169648,4127110400108950011,경기도 안산상록구 본오동 895-11,(895-11),,,3,1,8,2001-05-14,경기도 안산상록구 본오동 895-11,37.2907654,126.8594695
41271320317025,4127110400108950014,경기도 안산상록구 본오동 895-14,(895-14),,,3,1,6,2015-04-29,경기도 안산상록구 본오동 895-14,37.290603,126.8594611
41271320449981,4127110400108960004,경기도 안산상록구 본오동 896-4,주노빌리지,주노빌리지,주노빌리지,3,1,8,2024-02-28,경기도 안산상록구 본오동 896-4,37.2911542,126.8591744
41271320331399,4127110400108960005,경기도 안산상록구 본오동 896-5,본하우스,본하우스,본하우스,3,1,8,2016-01-18,경기도 안산상록구 본오동 896-5,37.291149,126.8593321
41271312169649,4127110400108960011,경기도 안산상록구 본오동 896-11,(896-11),,,3,1,12,2003-01-24,경기도 안산상록구 본오동 896-11,37.2909922,126.859166
41271320441454,4127110400108960012,경기도 안산상록구 본오동 896-12,로얄팰리스(896-12),로얄 팰리스,로얄 팰리스,3,1,6,2022-12-21,경기도 안산상록구 본오동 896-12,37.2909975,126.8590082
41271312169650,4127110400108960015,경기도 안산상록구 본오동 896-15,(896-15),,,3,1,11,2002-06-25,경기도 안산상록구 본오동 896-15,37.2910138,126.8585223
41271320410889,4127110400108970001,경기도 안산상록구 본오동 897-1,(897-1),,,3,1,8,2020-07-07,경기도 안산상록구 본오동 897-1,37.2915538,126.8588169
41271320446611,4127110400108970003,경기도 안산상록구 본오동 897-3,로얄카운티,로얄카운티,로얄카운티,3,1,8,2023-06-26,경기도 안산상록구 본오동 897-3,37.2915426,126.8591549
41271320438367,4127110400108970005,경기도 안산상록구 본오동 897-5,포레스트홈(897-5),,,3,1,8,2022-08-03,경기도 안산상록구 본오동 897-5,37.2915314,126.8594929
41271320322370,4127110400108970009,경기도 안산상록구 본오동 897-9,드림하우스,드림하우스,드림하우스,3,1,12,2015-07-08,경기도 안산상록구 본오동 897-9,37.2913818,126.8593159
41271320446612,4127110400108970010,경기도 안산상록구 본오동 897-10,제이원카운티,제이원카운티,제이원카운티,3,1,8,2023-06-26,경기도 안산상록구 본오동 897-10,37.2913874,126.8591469
41271312169651,4127110400108980003,경기도 안산상록구 본오동 898-3,(898-3),,,3,1,11,2002-04-24,경기도 안산상록구 본오동 898-3,37.2918741,126.8604591
41271320348188,4127110400108980004,경기도 안산상록구 본오동 898-4,대림THE캐슬(898-4번지),대림THE캐슬,대림THE캐슬,3,1,8,2017-03-02,경기도 안산상록구 본오동 898-4,37.2918685,126.8606281
41271320373371,4127110400108980005,경기도 안산상록구 본오동 898-5,흥인빌리지A동(898-5),,,3,1,8,2018-07-20,경기도 안산상록구 본오동 898-5,37.2918629,126.8607972
41271320176706,4127110400108980007,경기도 안산상록구 본오동 898-7,유진빌라,,,3,1,8,2013-05-13,경기도 안산상록구 본오동 898-7,37.2918517,126.8611354
41271320373372,4127110400108980010,경기도 안산상록구 본오동 898-10,흥인빌리지B동(898-10),,,3,1,8,2018-07-20,경기도 안산상록구 본오동 898-10,37.2917004,126.8607888
41271320182629,4127110400108980013,경기도 안산상록구 본오동 898-13,태광빌리지,,,3,1,8,2013-09-06,경기도 안산상록구 본오동 898-13,37.2917172,126.8602817
41271320152589,4127110400108990000,경기도 안산상록구 본오동 899,일월파크빌,일월파크빌,일월파크빌,3,1,8,2012-04-02,경기도 안산상록구 본오동 899,37.2915149,126.8599343
41271320319946,4127110400108990003,경기도 안산상록구 본오동 899-3,대명하늘채(899-3),대명하늘채,대명하늘채,3,1,8,2015-06-08,경기도 안산상록구 본오동 899-3,37.2914998,126.8604397
41271320360251,4127110400108990004,경기도 안산상록구 본오동 899-4,지유펠리체(899-4),,,3,1,8,2018-01-17,경기도 안산상록구 본오동 899-4,37.2914942,126.8606087
41271320355375,4127110400108990006,경기도 안산상록구 본오동 899-6,해인빌,,,3,1,8,2017-08-04,경기도 안산상록구 본오동 899-6,37.291483,126.8609467
41271320279104,4127110400109000001,경기도 안산상록구 본오동 900-1,준아트빌A,준아트빌,준아트빌,3,1,8,2013-12-23,경기도 안산상록구 본오동 900-1,37.2911241,126.8600815
41271312169220,4127110400109000002,경기도 안산상록구 본오동 900-2,다솜빌리지,다솜빌리지,다솜빌리지,3,1,8,2002-04-18,경기도 안산상록구 본오동 900-2,37.2911185,126.8602505
41271320347061,4127110400109000003,경기도 안산상록구 본오동 900-3,모아빌,모아빌,,3,1,8,2017-01-23,경기도 안산상록구 본오동 900-3,37.2911129,126.8604195
41271320433168,4127110400109000005,경기도 안산상록구 본오동 900-5,RicheVille,Riche Ville,Riche Ville,3,1,8,2022-03-29,경기도 안산상록구 본오동 900-5,37.2911017,126.8607576
41271320286354,4127110400109000006,경기도 안산상록구 본오동 900-6,서원럭스빌(900-6),,,3,1,8,2014-03-13,경기도 안산상록구 본오동 900-6,37.2910961,126.8609266
41271312169221,4127110400109000007,경기도 안산상록구 본오동 900-7,삼성플러스맨션,,,3,1,8,2002-02-04,경기도 안산상록구 본오동 900-7,37.2910885,126.8610934
41271312169222,4127110400109000013,경기도 안산상록구 본오동 900-13,(900-13),,,3,1,8,1995-06-09,경기도 안산상록구 본오동 900-13,37.2909564,126.8602421
41271320279040,4127110400109000014,경기도 안산상록구 본오동 900-14,준아트빌B,준아트빌,준아트빌,3,1,8,2013-12-23,경기도 안산상록구 본오동 900-14,37.290962,126.8600731
41271320346613,4127110400109010001,경기도 안산상록구 본오동 901-1,명성아트빌,명성아트빌,명성아트빌,3,1,8,2017-01-09,경기도 안산상록구 본오동 901-1,37.2907456,126.8600618
41271312169655,4127110400109010002,경기도 안산상록구 본오동 901-2,(901-2),,,3,1,15,2001-07-27,경기도 안산상록구 본오동 901-2,37.29074,126.8602308
41271320126629,4127110400109010005,경기도 안산상록구 본오동 901-5,대영파밀리에,대영 파밀리에,대영 파밀리에,3,1,8,2010-04-20,경기도 안산상록구 본오동 901-5,37.2907231,126.8607378
41271320343435,4127110400109010006,경기도 안산상록구 본오동 901-6,보라팰리스,보라팰리스,,3,1,8,2016-11-03,경기도 안산상록구 본오동 901-6,37.2907175,126.8609068
41271320427751,4127110400109010008,경기도 안산상록구 본오동 901-8,블루캐슬,,,3,1,8,2021-07-30,경기도 안산상록구 본오동 901-8,37.2905495,126.8610672
41271320166898,4127110400109010011,경기도 안산상록구 본오동 901-11,레인보우힐캐슬,레인보우힐캐슬,레인보우힐캐슬,3,1,13,2012-11-26,경기도 안산상록구 본오동 901-11,37.2905664,126.8605603
41271320180426,4127110400109010014,경기도 안산상록구 본오동 901-14,(901-14),,,3,1,10,2013-06-27,경기도 안산상록구 본오동 901-14,37.2905833,126.8600533
41271320354345,4127110400109010015,경기도 안산상록구 본오동 901-15,(901-15),,,3,1,9,2017-06-28,경기도 안산상록구 본오동 901-15,37.2905889,126.8598843
41271312169656,4127110400109030004,경기도 안산상록구 본오동 903-4,동양네오빌3차,,,3,1,8,2001-11-17,경기도 안산상록구 본오동 903-4,37.2917671,126.8637461
41271320442263,4127110400109040002,경기도 안산상록구 본오동 904-2,모아캐슬b동,모아캐슬b동,모아캐슬b동,3,1,7,2023-01-13,경기도 안산상록구 본오동 904-2,37.2912717,126.863232
41271320442312,4127110400109040003,경기도 안산상록구 본오동 904-3,모아캐슬a동,모아캐슬a동,모아캐슬a동,3,1,8,2023-01-13,경기도 안산상록구 본오동 904-3,37.2911365,126.863225
41271320130978,4127110400109040008,경기도 안산상록구 본오동 904-8,드림빌,,,3,1,4,2010-08-24,경기도 안산상록구 본오동 904-8,37.2906278,126.8636185
41271320442701,4127110400109040009,경기도 안산상록구 본오동 904-9,더스테이나인,더스테이나인,더스테이나인,3,1,8,2023-02-20,경기도 안산상록구 본오동 904-9,37.290463,126.8636632
41271312169658,4127110400109040018,경기도 안산상록구 본오동 904-18,청부아트빌,,,3,1,8,2002-05-20,경기도 안산상록구 본오동 904-18,37.2906212,126.8637178
41271320153831,4127110400109050000,경기도 안산상록구 본오동 905,신용파크빌,신용파크빌,신용파크빌,3,1,8,2012-05-02,경기도 안산상록구 본오동 905,37.2913936,126.8635119
41271320326775,4127110400109050001,경기도 안산상록구 본오동 905-1,버치힐,버치힐,버치힐,3,1,8,2015-10-27,경기도 안산상록구 본오동 905-1,37.2913869,126.8637093
41271320150709,4127110400109050002,경기도 안산상록구 본오동 905-2,수정하이츠빌,수정하이츠빌,수정하이츠빌,3,1,8,2012-03-12,경기도 안산상록구 본오동 905-2,37.2912492,126.8637047
41271320360935,4127110400109050004,경기도 안산상록구 본오동 905-4,해피타운,해피타운,해피타운,3,1,14,2018-02-14,경기도 안산상록구 본오동 905-4,37.2909705,126.86369
41271320420142,4127110400109050005,경기도 안산상록구 본오동 905-5,(905-5),,,3,1,8,2021-05-20,경기도 안산상록구 본오동 905-5,37.290833,126.8636801
41271320163983,4127110400109050006,경기도 안산상록구 본오동 905-6,JUNE'SB/D,세연빌딩,,3,1,14,2012-09-28,경기도 안산상록구 본오동 905-6,37.2908398,126.8634824
41271312169660,4127110400109060002,경기도 안산상록구 본오동 906-2,강남빌라(906-2),강남빌라,강남빌라,3,1,12,2003-01-09,경기도 안산상록구 본오동 906-2,37.291745,126.8643468
41271320142337,4127110400109060011,경기도 안산상록구 본오동 906-11,(906-11),동경아스톤빌,동경아스톤빌,3,1,8,2011-09-23,경기도 안산상록구 본오동 906-11,37.2915715,126.8646689
41271312169661,4127110400109060012,경기도 안산상록구 본오동 906-12,(906-12),,,3,1,10,2002-02-08,경기도 안산상록구 본오동 906-12,37.2915769,126.864505
41271320345215,4127110400109070003,경기도 안산상록구 본오동 907-3,그린빌,그린빌,그린빌,3,1,8,2016-12-21,경기도 안산상록구 본오동 907-3,37.2913595,126.8645346
41271320162627,4127110400109070006,경기도 안산상록구 본오동 907-6,한아름빌,,,3,1,8,2012-08-27,경기도 안산상록구 본오동 907-6,37.2911978,126.864526
41271300444494,4127110400109070007,경기도 안산상록구 본오동 907-7,거림빌라(907-7),,,3,1,8,2004-12-22,경기도 안산상록구 본오동 907-7,37.2912037,126.8643457
41271312169663,4127110400109070009,경기도 안산상록구 본오동 907-9,(907-9),,,3,1,13,2002-09-19,경기도 안산상록구 본오동 907-9,37.2912177,126.8639875
41271312169664,4127110400109080001,경기도 안산상록구 본오동 908-1,동서빌라트,,,3,1,8,2002-08-22,경기도 안산상록구 본오동 908-1,37.2909682,126.8644794
41271312169665,4127110400109090000,경기도 안산상록구 본오동 909,골든하이빌3차,골든하이빌3차,골든하이빌3차,3,1,8,2002-05-08,경기도 안산상록구 본오동 909,37.2906148,126.8639581
41271320396101,4127110400109090001,경기도 안산상록구 본오동 909-1,(909-1),,,3,1,12,2019-12-12,경기도 안산상록구 본오동 909-1,37.2906106,126.8641365
41271320386451,4127110400109090002,경기도 안산상록구 본오동 909-2,미소빌라,미소빌라,미소빌라,3,1,8,2019-05-09,경기도 안산상록구 본오동 909-2,37.2906047,126.8643111
41271320049777,4127110400109090003,경기도 안산상록구 본오동 909-3,동화빌라(909-3),동화빌라,동화빌라,3,1,8,2006-07-19,경기도 안산상록구 본오동 909-3,37.2905989,126.8644857
41271320072106,4127110400109100000,경기도 안산상록구 본오동 910,극동하이츠빌,,,3,1,8,2007-10-05,경기도 안산상록구 본오동 910,37.2909505,126.8649551
41271312169666,4127110400109100001,경기도 안산상록구 본오동 910-1,이화빌라,이화빌라,이화빌라,3,1,8,2002-07-25,경기도 안산상록구 본오동 910-1,37.2909465,126.8651306
41271320095365,4127110400109100004,경기도 안산상록구 본오동 910-4,세정빌라,세정빌라,세정빌라,3,1,8,2008-06-10,경기도 안산상록구 본오동 910-4,37.2909271,126.8656525
41271320334549,4127110400109100005,경기도 안산상록구 본오동 910-5,비발디파크,비발디파크,비발디파크,3,1,7,2016-04-15,경기도 안산상록구 본오동 910-5,37.2907757,126.8656448
41271320301440,4127110400109100007,경기도 안산상록구 본오동 910-7,베네치아(910-7번지),베네치아,베네치아,3,1,12,2014-10-16,경기도 안산상록구 본오동 910-7,37.2907852,126.8652975
41271320298019,4127110400109100009,경기도 안산상록구 본오동 910-9,라움캐슬,,,3,1,8,2014-09-02,경기도 안산상록구 본오동 910-9,37.2907989,126.8649471
41271312169667,4127110400109110000,경기도 안산상록구 본오동 911,(911-0),,,3,1,14,1995-11-16,경기도 안산상록구 본오동 911,37.2913434,126.8649649
41271312169669,4127110400109110005,경기도 안산상록구 본오동 911-5,(911-5),,,3,1,10,2002-10-11,경기도 안산상록구 본오동 911-5,37.2911621,126.8656619
41271320312516,4127110400109110006,경기도 안산상록구 본오동 911-6,아인스빌,,,3,1,8,2015-02-10,경기도 안산상록구 본오동 911-6,37.2911659,126.8654866
41271320126195,4127110400109110009,경기도 안산상록구 본오동 911-9,에버그린힐,에버그린힐,에버그린힐,3,1,8,2010-03-10,경기도 안산상록구 본오동 911-9,37.2911854,126.8649565
41271312169670,4127110400109120001,경기도 안산상록구 본오동 912-1,(912-1),,,3,1,14,2001-12-11,경기도 안산상록구 본오동 912-1,37.2917008,126.8656773
41271320301312,4127110400109120008,경기도 안산상록구 본오동 912-8,나경캐슬(912-8),나경캐슬,나경캐슬,3,1,12,2014-10-29,경기도 안산상록구 본오동 912-8,37.2913139,126.8659365
41271320295882,4127110400109130000,경기도 안산상록구 본오동 913,호암빌리지(913-0),,,3,1,8,2014-08-06,경기도 안산상록구 본오동 913,37.2905824,126.8649246
41271320437998,4127110400109130002,경기도 안산상록구 본오동 913-2,모니카빌2차,,,3,1,8,2022-07-12,경기도 안산상록구 본오동 913-2,37.290574,126.8652389
41271312169672,4127110400109130004,경기도 안산상록구 본오동 913-4,(913-4),,,3,1,7,1991-07-05,경기도 안산상록구 본오동 913-4,37.2905612,126.8656626
41271320107404,4127110400109130006,경기도 안산상록구 본오동 913-6,보금빌라,,,3,1,8,2008-12-11,경기도 안산상록구 본오동 913-6,37.2907633,126.8659081
41271320438529,4127110400109140009,경기도 안산상록구 본오동 914-9,(914-9),,,3,1,14,2022-08-11,경기도 안산상록구 본오동 914-9,37.2891321,126.8658435
41271320432462,4127110400109140010,경기도 안산상록구 본오동 914-10,CieloCastle,Cielo Castle,Cielo Castle,3,1,8,2022-02-21,경기도 안산상록구 본오동 914-10,37.2892653,126.8658479
41271312286791,4127110400109140011,경기도 안산상록구 본오동 914-11,금호베스트,,,3,1,8,2005-05-13,경기도 안산상록구 본오동 914-11,37.2893958,126.8658547
41271320322652,4127110400109140012,경기도 안산상록구 본오동 914-12,주노하우스,주노하우스,주노하우스,3,1,12,2015-07-16,경기도 안산상록구 본오동 914-12,37.2895266,126.8658615
41271320338785,4127110400109140014,경기도 안산상록구 본오동 914-14,(914-14),,,3,1,11,2016-06-20,경기도 안산상록구 본오동 914-14,37.2897881,126.8658747
41271320440238,4127110400109140015,경기도 안산상록구 본오동 914-15,(914-15),,,3,1,12,2022-10-27,경기도 안산상록구 본오동 914-15,37.2899184,126.8658815
41271320162128,4127110400109150000,경기도 안산상록구 본오동 915,(915-0),,,3,1,6,2012-08-07,경기도 안산상록구 본오동 915,37.2900755,126.8648909
41271320373951,4127110400109150010,경기도 안산상록구 본오동 915-10,(915-10),,,3,1,9,2018-08-07,경기도 안산상록구 본오동 915-10,37.2898998,126.8650289
41271320140759,4127110400109170003,경기도 안산상록구 본오동 917-3,브라운스톤빌(917-3),,,3,1,8,2011-07-07,경기도 안산상록구 본오동 917-3,37.2895216,126.8655558
41271320159147,4127110400109170004,경기도 안산상록구 본오동 917-4,덕용맨션,덕용맨션(나동),덕용맨션(나동),3,1,8,2012-06-18,경기도 안산상록구 본오동 917-4,37.2893312,126.8656112
41271320159138,4127110400109170005,경기도 안산상록구 본오동 917-5,덕용맨션,덕용맨션(가동),덕용맨션(가동),3,1,8,2012-06-18,경기도 안산상록구 본오동 917-5,37.2893506,126.8654764
41271320347062,4127110400109170006,경기도 안산상록구 본오동 917-6,크리스탈타운주택,,,3,1,9,2017-01-25,경기도 안산상록구 본오동 917-6,37.2891529,126.86558
41271312169676,4127110400109170008,경기도 안산상록구 본오동 917-8,경호빌라(917-8),경호빌라,경호빌라,3,1,8,2002-09-11,경기도 안산상록구 본오동 917-8,37.2891646,126.8652244
41271320116655,4127110400109170009,경기도 안산상록구 본오동 917-9,거림빌라(917-9),거림빌,거림빌,3,1,7,2009-04-14,경기도 안산상록구 본오동 917-9,37.2893011,126.865273
41271320331162,4127110400109170011,경기도 안산상록구 본오동 917-11,스타빌,,,3,1,8,2016-01-12,경기도 안산상록구 본오동 917-11,37.2895306,126.8652846
41271320130232,4127110400109180000,경기도 안산상록구 본오동 918,대명하이빌,대명하이빌,대명하이빌,3,1,8,2010-07-13,경기도 안산상록구 본오동 918,37.2889382,126.8648516
41271320416770,4127110400109180001,경기도 안산상록구 본오동 918-1,예나르,예나르,예나르,3,1,8,2021-01-27,경기도 안산상록구 본오동 918-1,37.2889341,126.8650237
41271320376486,4127110400109180002,경기도 안산상록구 본오동 918-2,은성캐슬,,,3,1,8,2018-10-31,경기도 안산상록구 본오동 918-2,37.2889286,126.865192
41271320176858,4127110400109180003,경기도 안산상록구 본오동 918-3,크리스탈타운,크리스탈타운,크리스탈타운,3,1,8,2013-05-14,경기도 안산상록구 본오동 918-3,37.288923,126.8653606
41271320432507,4127110400109180004,경기도 안산상록구 본오동 918-4,예원,예원,예원,3,1,8,2022-02-23,경기도 안산상록구 본오동 918-4,37.2889174,126.8655296
41271320439145,4127110400109180005,경기도 안산상록구 본오동 918-5,청림하우스,청림하우스,청림하우스,3,1,8,2022-09-08,경기도 안산상록구 본오동 918-5,37.2889117,126.8656989
41271320410822,4127110400109180006,경기도 안산상록구 본오동 918-6,예진빌라,예진빌라,예진빌라,3,1,8,2020-07-06,경기도 안산상록구 본오동 918-6,37.2889061,126.8658687
41271320161680,4127110400109190000,경기도 안산상록구 본오동 919,(919-0),,,3,1,14,1993-05-07,경기도 안산상록구 본오동 919,37.2892569,126.8640081
41271320312927,4127110400109190002,경기도 안산상록구 본오동 919-2,대덕타운,대덕타운,대덕타운,3,1,11,2015-02-17,경기도 안산상록구 본오동 919-2,37.2889843,126.8642095
41271320438390,4127110400109190003,경기도 안산상록구 본오동 919-3,센스빌,,,3,1,8,2022-08-04,경기도 안산상록구 본오동 919-3,37.2889569,126.8644083
41271320392163,4127110400109190005,경기도 안산상록구 본오동 919-5,다솜빌리지,다솜빌리지,다솜빌리지,3,1,7,2019-06-28,경기도 안산상록구 본오동 919-5,37.2887814,126.8645821
41271320349049,4127110400109190006,경기도 안산상록구 본오동 919-6,타미나빌리지,,,3,1,7,2017-03-30,경기도 안산상록구 본오동 919-6,37.2887861,126.8644228
41271320350735,4127110400109190010,경기도 안산상록구 본오동 919-10,그랑시아(919-10번지),그랑시아,그랑시아,3,1,8,2017-05-30,경기도 안산상록구 본오동 919-10,37.2890715,126.8638887
41271320165077,4127110400109210001,경기도 안산상록구 본오동 921-1,금성쉐르빌,금성쉐르빌,금성쉐르빌,3,1,8,2012-10-30,경기도 안산상록구 본오동 921-1,37.2897031,126.8641495
41271320066026,4127110400109210002,경기도 안산상록구 본오동 921-2,베스트빌(921-2),,,3,1,8,2007-04-26,경기도 안산상록구 본오동 921-2,37.2896981,126.8643069
41271320152167,4127110400109210003,경기도 안산상록구 본오동 921-3,(921-3),,,3,1,15,1993-06-17,경기도 안산상록구 본오동 921-3,37.2896931,126.8644645
41271320326776,4127110400109210008,경기도 안산상록구 본오동 921-8,(921-8),,,3,1,9,2015-10-15,경기도 안산상록구 본오동 921-8,37.2895418,126.8641228
41271312169680,4127110400109220006,경기도 안산상록구 본오동 922-6,現進,,,3,1,7,2001-10-26,경기도 안산상록구 본오동 922-6,37.2899147,126.8646413
41271320172937,4127110400109220007,경기도 안산상록구 본오동 922-7,지오트레벨,지오트레벨,지오트레벨,3,1,8,2013-03-18,경기도 안산상록구 본오동 922-7,37.2899173,126.864494
41271320340652,4127110400109220008,경기도 안산상록구 본오동 922-8,보강팰리스,보강팰리스,,3,1,8,2016-08-01,경기도 안산상록구 본오동 922-8,37.2899222,126.8643472
41271312169682,4127110400109220011,경기도 안산상록구 본오동 922-11,(922-11),,,3,1,7,2001-09-27,경기도 안산상록구 본오동 922-11,37.289939,126.8639068
41271312169684,4127110400109230007,경기도 안산상록구 본오동 923-7,성광빌라,,,3,1,8,2002-04-18,경기도 안산상록구 본오동 923-7,37.2895766,126.8637773
41271320124834,4127110400109230011,경기도 안산상록구 본오동 923-11,(923-11),,,3,1,8,2009-12-14,경기도 안산상록구 본오동 923-11,37.2895965,126.8635192
41271320348189,4127110400109240004,경기도 안산상록구 본오동 924-4,다온빌(924-4번지),다온빌,다온빌,3,1,8,2017-03-03,경기도 안산상록구 본오동 924-4,37.2898637,126.8628389
41271312169685,4127110400109240006,경기도 안산상록구 본오동 924-6,(924-6),,,3,1,8,2002-08-01,경기도 안산상록구 본오동 924-6,37.2896433,126.8629921
41271312169686,4127110400109240011,경기도 안산상록구 본오동 924-11,(924-11),,,3,1,11,2002-10-24,경기도 안산상록구 본오동 924-11,37.2892135,126.86307
41271320358348,4127110400109240012,경기도 안산상록구 본오동 924-12,(924-12),,,3,1,8,2017-11-24,경기도 안산상록구 본오동 924-12,37.289344,126.8629677
41271320359285,4127110400109240013,경기도 안산상록구 본오동 924-13,(924-13),,,3,1,10,2017-12-22,경기도 안산상록구 본오동 924-13,37.2894542,126.8628911
41271312169687,4127110400109240016,경기도 안산상록구 본오동 924-16,(924-16),,,3,1,10,2003-05-15,경기도 안산상록구 본오동 924-16,37.2897849,126.8626612
41271320071650,4127110400109260000,경기도 안산상록구 본오동 926,왕성빌리지,왕성빌리지,왕성빌리지,3,1,8,2007-08-21,경기도 안산상록구 본오동 926,37.2890072,126.8623549
41271312169689,4127110400109260003,경기도 안산상록구 본오동 926-3,(926-3),,,3,1,16,2001-05-23,경기도 안산상록구 본오동 926-3,37.2889909,126.8628937
41271320290767,4127110400109260005,경기도 안산상록구 본오동 926-5,퀸즈팰리스,퀸즈팰리스,퀸즈팰리스,3,1,11,2014-05-20,경기도 안산상록구 본오동 926-5,37.2889787,126.8632659
41271320095366,4127110400109260014,경기도 안산상록구 본오동 926-14,월드아트빌,,,3,1,8,2008-06-10,경기도 안산상록구 본오동 926-14,37.2888534,126.8623447
41271312169691,4127110400109270002,경기도 안산상록구 본오동 927-2,(927-2),,,3,1,18,2002-05-08,경기도 안산상록구 본오동 927-2,37.2892559,126.8610197
41271312169692,4127110400109270003,경기도 안산상록구 본오동 927-3,은송빌라B,,,3,1,8,2002-02-16,경기도 안산상록구 본오동 927-3,37.2890926,126.8610046
41271312169693,4127110400109270004,경기도 안산상록구 본오동 927-4,(927-4),,,3,1,8,2001-12-19,경기도 안산상록구 본오동 927-4,37.2890542,126.8613057
41271320304360,4127110400109270006,경기도 안산상록구 본오동 927-6,샛별빌리지,샛별빌리지,샛별빌리지,3,1,8,2014-11-19,경기도 안산상록구 본오동 927-6,37.2890435,126.8616211
41271312169694,4127110400109270007,경기도 안산상록구 본오동 927-7,(927-7),,,3,1,9,2001-07-21,경기도 안산상록구 본오동 927-7,37.2890382,126.8617788
41271320145480,4127110400109270008,경기도 안산상록구 본오동 927-8,(927-8),동서주택,동서주택,3,1,8,2011-11-15,경기도 안산상록구 본오동 927-8,37.2890328,126.8619364
41271320297830,4127110400109270009,경기도 안산상록구 본오동 927-9,호암빌리지(927-9),,,3,1,8,2014-09-03,경기도 안산상록구 본오동 927-9,37.2890251,126.8620915
41271312169695,4127110400109270010,경기도 안산상록구 본오동 927-10,대림아트빌(927-10),,,3,1,10,2002-04-04,경기도 안산상록구 본오동 927-10,37.2888672,126.8620858
41271320375463,4127110400109270015,경기도 안산상록구 본오동 927-15,대림THE갤러리,대림THE갤러리,,3,1,10,2018-10-02,경기도 안산상록구 본오동 927-15,37.2888947,126.8612976
41271320174784,4127110400109270017,경기도 안산상록구 본오동 927-17,주노휴먼빌,,,3,1,8,2013-04-22,경기도 안산상록구 본오동 927-17,37.2889054,126.8609907
41271312169696,4127110400109270019,경기도 안산상록구 본오동 927-19,(927-19),,,3,1,7,2002-04-18,경기도 안산상록구 본오동 927-19,37.2891048,126.8608404
41271320290921,4127110400109270020,경기도 안산상록구 본오동 927-20,해오름주택,,,3,1,11,2014-05-22,경기도 안산상록구 본오동 927-20,37.2892627,126.8608487
41271312169697,4127110400109270022,경기도 안산상록구 본오동 927-22,(927-22),,,3,1,8,2002-02-16,경기도 안산상록구 본오동 927-22,37.2890638,126.8611469
41271320091334,4127110400109280001,경기도 안산상록구 본오동 928-1,대영빌리지,대영빌리지,대영빌리지,3,1,8,2008-05-13,경기도 안산상록구 본오동 928-1,37.2893912,126.8614812
41271312169699,4127110400109280002,경기도 안산상록구 본오동 928-2,롯데하이빌,롯데하이빌,롯데하이빌,3,1,10,2002-08-23,경기도 안산상록구 본오동 928-2,37.2893844,126.8616839
41271320292099,4127110400109280004,경기도 안산상록구 본오동 928-4,서원아트빌,,,3,1,8,2014-06-10,경기도 안산상록구 본오동 928-4,37.2893693,126.8620868
41271312169701,4127110400109280005,경기도 안산상록구 본오동 928-5,(928-5),,,3,1,7,2001-07-12,경기도 안산상록구 본오동 928-5,37.2892315,126.8620794
41271320334874,4127110400109280006,경기도 안산상록구 본오동 928-6,아르보빌,아르보빌,아르보빌,3,1,8,2016-04-19,경기도 안산상록구 본오동 928-6,37.2892364,126.8618792
41271320357158,4127110400109280008,경기도 안산상록구 본오동 928-8,베네치아(928-8번지),,,3,1,8,2017-09-26,경기도 안산상록구 본오동 928-8,37.2892498,126.8614738
41271320100579,4127110400109290000,경기도 안산상록구 본오동 929,GS그린빌,GS그린빌,GS그린빌,3,1,8,2008-10-09,경기도 안산상록구 본오동 929,37.2897963,126.8612846
41271320310086,4127110400109290001,경기도 안산상록구 본오동 929-1,피카소힐(929-1),,,3,1,8,2015-01-12,경기도 안산상록구 본오동 929-1,37.2897932,126.8614514
41271320149749,4127110400109290004,경기도 안산상록구 본오동 929-4,(929-4),,,3,1,14,1992-10-28,경기도 안산상록구 본오동 929-4,37.2897766,126.8619581
41271320090884,4127110400109290005,경기도 안산상록구 본오동 929-5,대우센스빌2차,대우센스빌,대우센스빌,3,1,8,2008-05-02,경기도 안산상록구 본오동 929-5,37.2897689,126.8621247
41271320090307,4127110400109290008,경기도 안산상록구 본오동 929-8,에이스빌(929-8),에이스빌,에이스빌,3,1,8,2008-02-28,경기도 안산상록구 본오동 929-8,37.2896111,126.8617802
41271320090522,4127110400109290009,경기도 안산상록구 본오동 929-9,에이스빌(929-9),에이스빌,에이스빌,3,1,8,2008-03-21,경기도 안산상록구 본오동 929-9,37.2896167,126.8616114
41271320310096,4127110400109290010,경기도 안산상록구 본오동 929-10,피카소힐(929-10),피카소힐,피카소힐,3,1,8,2015-01-12,경기도 안산상록구 본오동 929-10,37.2896223,126.8614425
41271320276295,4127110400109300004,경기도 안산상록구 본오동 930-4,(930-4),,,3,1,16,2013-11-08,경기도 안산상록구 본오동 930-4,37.2901722,126.8619785
41271320175290,4127110400109300006,경기도 안산상록구 본오동 930-6,(930-6),,,3,1,8,2013-04-29,경기도 안산상록구 본오동 930-6,37.2899983,126.8621367
41271320312660,4127110400109300007,경기도 안산상록구 본오동 930-7,수피아캐슬,수피아캐슬,수피아캐슬,3,1,8,2015-02-12,경기도 안산상록구 본오동 930-7,37.2900016,126.8619698
