단지고유번호,필지고유번호,주소,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류,동수,세대수,사용승인일
41271312168950,4127110300113150008,경기도 안산상록구 사동 1315-8,(1315-8),,,3,1,8,2003-03-28
41271320172345,4127110300113150012,경기도 안산상록구 사동 1315-12,힐링하우스(1315-12),힐링하우스(B동),힐링하우스(B동),3,1,8,2013-02-28
41271320057291,4127110300113150014,경기도 안산상록구 사동 1315-14,(1315-14),,,3,1,13,2006-12-08
41271320285915,4127110300113150015,경기도 안산상록구 사동 1315-15,해누리빌(1315-15),,,3,1,12,2014-02-24
41271312168951,4127110300113150016,경기도 안산상록구 사동 1315-16,(1315-16),,,3,1,19,2003-02-21
41271312168952,4127110300113150017,경기도 안산상록구 사동 1315-17,(1315-17),,,3,1,13,2002-12-11
41271320376620,4127110300113150019,경기도 안산상록구 사동 1315-19,흥인,,,3,1,10,2018-11-02
41271320279098,4127110300113160001,경기도 안산상록구 사동 1316-1,블루힐(1316-1),,,3,1,8,2013-12-23
41271320342992,4127110300113160003,경기도 안산상록구 사동 1316-3,(1316-3),,,3,1,11,2016-10-26
41271312168953,4127110300113160004,경기도 안산상록구 사동 1316-4,(1316-4),,,3,1,18,2001-08-03
41271312168954,4127110300113160006,경기도 안산상록구 사동 1316-6,한일빌라(1316-6),,,3,1,8,2002-02-15
41271312168955,4127110300113160007,경기도 안산상록구 사동 1316-7,(1316-7),,,3,1,13,2002-05-15
41271312168956,4127110300113160010,경기도 안산상록구 사동 1316-10,하얀빌,,,3,1,8,2001-09-03
41271312168957,4127110300113170002,경기도 안산상록구 사동 1317-2,시온아트빌(1317-2),시온아트빌,시온아트빌,3,1,8,2002-04-16
41271312168958,4127110300113170004,경기도 안산상록구 사동 1317-4,도원아트빌,,,3,1,15,2002-10-09
41271320148956,4127110300113170006,경기도 안산상록구 사동 1317-6,블루하우스,,,3,1,8,2012-01-27
41271312168959,4127110300113170007,경기도 안산상록구 사동 1317-7,이손빌라트1차,이손빌라트,이손빌라트,3,1,8,2001-05-30
41271320326764,4127110300113170012,경기도 안산상록구 사동 1317-12,거림(1317-12),,,3,1,13,2015-10-28
41271320319738,4127110300113170013,경기도 안산상록구 사동 1317-13,거림(1317-13),,,3,1,13,2015-06-05
41271320374742,4127110300113170014,경기도 안산상록구 사동 1317-14,거림,거림,,3,1,12,2018-09-05
41271312168960,4127110300113170015,경기도 안산상록구 사동 1317-15,아원아트빌,아원아트빌,아원아트빌,3,1,8,2003-11-28
41271320064837,4127110300113170018,경기도 안산상록구 사동 1317-18,보금1차,,,3,1,7,2007-03-08
41271120130979,4127110300113180004,경기도 안산상록구 사동 1318-4,엘리지움,엘리지움,엘리지움,1,1,99,2010-08-26
41271120180456,4127110300113180006,경기도 안산상록구 사동 1318-6,한영엘리지움Ⅱ,엘리지움2차,엘리지움2차,1,1,41,2013-06-27
41271320342577,4127110300113190003,경기도 안산상록구 사동 1319-3,힐링하우스(1319-3),,,3,1,11,2016-10-07
41271320313976,4127110300113190004,경기도 안산상록구 사동 1319-4,(1319-4),,,3,1,11,2015-04-07
41271312168961,4127110300113190007,경기도 안산상록구 사동 1319-7,그레이스빌(A동),그레이스빌,그레이스빌,3,1,8,2002-08-02
41271320301568,4127110300113190008,경기도 안산상록구 사동 1319-8,데시앙(1319-8),,,3,1,12,2014-10-21
41271320438716,4127110300113190009,경기도 안산상록구 사동 1319-9,라온제나(RAONJENA),,,3,1,11,2022-08-23
41271312168962,4127110300113190015,경기도 안산상록구 사동 1319-15,건영에이스빌,,,3,1,8,2002-12-11
41271320354341,4127110300113190016,경기도 안산상록구 사동 1319-16,감골빌리지,,,3,1,8,2017-06-21
41271312168963,4127110300113190018,경기도 안산상록구 사동 1319-18,노블레스빌,,,3,1,8,2002-08-08
41271320181372,4127110300113190022,경기도 안산상록구 사동 1319-22,보금자리(1319-22),,,3,2,16,2013-07-22
41271312168964,4127110300113190023,경기도 안산상록구 사동 1319-23,시온아트빌V,시온아트빌V,시온아트빌V,3,1,8,2002-06-29
41271320050856,4127110300113190025,경기도 안산상록구 사동 1319-25,(1319-25),,,3,1,10,2006-08-01
41271312168965,4127110300113190026,경기도 안산상록구 사동 1319-26,풍산A,,,3,1,8,2002-06-21
41271320453783,4127110300113190028,경기도 안산상록구 사동 1319-28,엠타운A,엠타운A,엠타운A,3,1,8,2024-12-27
41271320453784,4127110300113190029,경기도 안산상록구 사동 1319-29,엠타운B,엠타운B,엠타운B,3,1,8,2024-12-27
41271312168966,4127110300113190033,경기도 안산상록구 사동 1319-33,그레이스빌(B동),그레이스빌,그레이스빌,3,1,8,2002-08-12
41271312168967,4127110300113190034,경기도 안산상록구 사동 1319-34,풍산B,,,3,1,8,2002-10-02
41271320381079,4127110300113200008,경기도 안산상록구 사동 1320-8,거림,거림,거림,3,1,13,2018-11-12
41271320145484,4127110300113200010,경기도 안산상록구 사동 1320-10,감골도시형주택(1320-10),사동 1320-10 공동주택(도시형생활주택),,3,1,22,2011-11-17
41271320163539,4127110300113200011,경기도 안산상록구 사동 1320-11,(1320-11),,,3,1,11,1995-05-18
41271320401613,4127110300113220001,경기도 안산상록구 사동 1322-1,(1322-1),,,3,1,15,2020-04-07
41271312168968,4127110300113220007,경기도 안산상록구 사동 1322-7,(1322-7),,,3,1,11,2002-05-03
41271320342255,4127110300113220011,경기도 안산상록구 사동 1322-11,호암빌리지(1322-11),,,3,1,8,2016-09-26
41271320412334,4127110300113230000,경기도 안산상록구 사동 1323,더힐하우스,더힐하우스,더힐하우스,3,1,8,2020-09-15
41271320380764,4127110300113230002,경기도 안산상록구 사동 1323-2,은진주택,은진주택,은진주택,3,1,10,2018-11-06
41271312168970,4127110300113230003,경기도 안산상록구 사동 1323-3,(1323-3),,,3,1,15,1993-06-19
41271320143410,4127110300113230005,경기도 안산상록구 사동 1323-5,(1323-5),,,3,1,15,1993-05-07
41271312168972,4127110300113230006,경기도 안산상록구 사동 1323-6,한성빌라(1323-6),,,3,1,8,2001-12-27
41271312168973,4127110300113230007,경기도 안산상록구 사동 1323-7,공원빌리지,,,3,1,8,2002-05-01
41271320346606,4127110300113230008,경기도 안산상록구 사동 1323-8,다솜주택(1323-8),,,3,1,9,2017-01-06
41271320297603,4127110300113230010,경기도 안산상록구 사동 1323-10,(1323-10),,,3,1,10,2014-08-13
41271320297256,4127110300113230012,경기도 안산상록구 사동 1323-12,지호빌(1323-12),,,3,1,12,2014-08-22
41271320323935,4127110300113230013,경기도 안산상록구 사동 1323-13,(1323-13),,,3,1,12,2015-09-07
41271320290874,4127110300113230015,경기도 안산상록구 사동 1323-15,리움하우스,,,3,1,8,2014-05-27
41271320071716,4127110300113240000,경기도 안산상록구 사동 1324,성운빌,성운빌1차,성운빌1차,3,1,7,2007-08-27
41271320438255,4127110300113240001,경기도 안산상록구 사동 1324-1,필하우스,필(feeㅣ)하우스,필(feeㅣ)하우스,3,1,7,2022-07-27
41271320278589,4127110300113240002,경기도 안산상록구 사동 1324-2,호암빌리지(1324-2),,,3,1,8,2013-12-06
41271312168974,4127110300113240003,경기도 안산상록구 사동 1324-3,(1324-3),,,3,1,8,2002-10-25
41271320376621,4127110300113240004,경기도 안산상록구 사동 1324-4,상록베스트빌,,,3,1,8,2018-11-02
41271312168975,4127110300113240007,경기도 안산상록구 사동 1324-7,(1324-7),,,3,1,8,1996-02-21
41271312168976,4127110300113240010,경기도 안산상록구 사동 1324-10,(1324-10),,,3,1,13,2003-12-09
41271320426898,4127110300113240011,경기도 안산상록구 사동 1324-11,BHcastle,,,3,1,7,2021-06-29
41271312168977,4127110300113240012,경기도 안산상록구 사동 1324-12,(1324-12),,,3,1,14,1993-02-02
41271312168978,4127110300113240013,경기도 안산상록구 사동 1324-13,(1324-13),,,3,1,7,2002-04-03
41271320285087,4127110300113250001,경기도 안산상록구 사동 1325-1,부자명가(1325-1),부자명가,,3,1,8,2014-01-28
41271312168979,4127110300113250002,경기도 안산상록구 사동 1325-2,(1325-2),,,3,1,8,2002-11-18
41271320341164,4127110300113250005,경기도 안산상록구 사동 1325-5,세종빌(1325-5),,,3,1,7,2016-08-26
41271320323936,4127110300113260001,경기도 안산상록구 사동 1326-1,강산쉐르빌,강산쉐르빌,강산쉐르빌,3,2,15,2015-09-09
41271320392206,4127110300113260003,경기도 안산상록구 사동 1326-3,TheHill(1326-3),,,3,1,12,2019-07-09
41271320323870,4127110300113260004,경기도 안산상록구 사동 1326-4,TreeHouse,트리하우스,트리하우스,3,1,12,2015-09-02
41271320411007,4127110300113260005,경기도 안산상록구 사동 1326-5,소은빌,,소은빌,3,2,14,2020-07-13
41271320333371,4127110300113260006,경기도 안산상록구 사동 1326-6,나경캐슬(1326-6),,,3,1,14,2016-03-18
41271320162931,4127110300113270001,경기도 안산상록구 사동 1327-1,VilleLiv,,,3,1,7,2012-08-30
41271320328503,4127110300113280002,경기도 안산상록구 사동 1328-2,TwoinTownA동(1328-2),,,3,1,8,2015-11-02
41271320328504,4127110300113280003,경기도 안산상록구 사동 1328-3,TowinTownB동(1328-3),,,3,1,8,2015-11-02
41271320349252,4127110300113290000,경기도 안산상록구 사동 1329,뉴서울하이츠,뉴서울하이츠,뉴서울하이츠,3,1,8,2017-04-07
41271320338775,4127110300113290001,경기도 안산상록구 사동 1329-1,대보미소家(1329-1),,,3,1,8,2016-06-16
41271320164907,4127110300113290002,경기도 안산상록구 사동 1329-2,(1329-2),,,3,1,8,1996-11-02
41271320338776,4127110300113290003,경기도 안산상록구 사동 1329-3,우정타운B동,우정타운B동,우정타운B동,3,1,8,2016-06-27
41271312168980,4127110300113290004,경기도 안산상록구 사동 1329-4,선우빌라A,선우빌라,선우빌라,3,1,10,2001-12-05
41271312168981,4127110300113290005,경기도 안산상록구 사동 1329-5,(1329-5),,,3,1,8,2002-11-25
41271320354342,4127110300113290006,경기도 안산상록구 사동 1329-6,JSTOWN(1329-6),,,3,1,10,2017-06-24
41271312168982,4127110300113290007,경기도 안산상록구 사동 1329-7,선우빌라B,선우빌라,선우빌라,3,1,10,2001-12-05
41271320338777,4127110300113290008,경기도 안산상록구 사동 1329-8,우정타운A동,우정타운A동,우정타운A동,3,1,8,2016-06-27
41271312168983,4127110300113290009,경기도 안산상록구 사동 1329-9,(1329-9),,,3,1,8,2002-02-05
41271312168984,4127110300113290010,경기도 안산상록구 사동 1329-10,(1329-10),,,3,1,8,2002-05-09
41271320066249,4127110300113290011,경기도 안산상록구 사동 1329-11,보금Ⅱ차,,,3,1,8,2007-05-03
41271320344429,4127110300113300000,경기도 안산상록구 사동 1330,홈네스트빌,홈네스트빌,홈네스트빌,3,1,8,2016-11-29
41271312168985,4127110300113300001,경기도 안산상록구 사동 1330-1,(1330-1),,,3,1,14,2003-09-22
41271320417622,4127110300113320001,경기도 안산상록구 사동 1332-1,지유펠리체,지유펠리체,지유펠리체,3,1,8,2021-03-05
41271312168986,4127110300113320002,경기도 안산상록구 사동 1332-2,(1332-2),,,3,1,15,1993-09-08
41271312168987,4127110300113320003,경기도 안산상록구 사동 1332-3,(1332-3),,,3,1,8,2002-11-12
41271320411373,4127110300113320004,경기도 안산상록구 사동 1332-4,라온제나,라온제나,라온제나,3,1,8,2020-07-31
41271320392137,4127110300113320005,경기도 안산상록구 사동 1332-5,VAMOS(바모스),VAMOS(바모스),VAMOS(바모스),3,1,8,2019-07-02
41271320365437,4127110300113320006,경기도 안산상록구 사동 1332-6,지유펠리체,지유펠리체,,3,1,8,2018-05-17
41271320446717,4127110300113320013,경기도 안산상록구 사동 1332-13,사랑해,사랑해,사랑해,3,1,8,2023-06-30
41271320417623,4127110300113320014,경기도 안산상록구 사동 1332-14,지유펠리체,지유펠리체,지유펠리체,3,1,8,2021-03-05
41271320174011,4127110300113330003,경기도 안산상록구 사동 1333-3,(1333-3),,,3,1,11,1992-04-29
41271320128043,4127110300113350000,경기도 안산상록구 사동 1335,(1335),,,3,1,7,1996-01-26
41271320401128,4127110300113350001,경기도 안산상록구 사동 1335-1,해인하우스,해인하우스,해인하우스,3,1,8,2020-03-19
41271320314487,4127110300113350004,경기도 안산상록구 사동 1335-4,리치빌,,,3,1,12,2015-04-15
41271320182141,4127110300113350008,경기도 안산상록구 사동 1335-8,(1335-8),,,3,1,12,2013-08-21
41271320440827,4127110300113350011,경기도 안산상록구 사동 1335-11,아르보빌(1335-11),아르보빌,아르보빌,3,1,8,2022-11-17
41271312168990,4127110300113350013,경기도 안산상록구 사동 1335-13,(1335-13),,,3,1,14,2002-08-26
41271320336484,4127110300113350014,경기도 안산상록구 사동 1335-14,늘푸른(1335-14),,,3,1,12,2016-05-25
41271320347557,4127110300113350016,경기도 안산상록구 사동 1335-16,(1335-16),,,3,1,10,2017-02-02
41271312168991,4127110300113360001,경기도 안산상록구 사동 1336-1,대광아트빌,대광아트빌,대광아트빌,3,1,10,2002-07-19
41271320441132,4127110300113360002,경기도 안산상록구 사동 1336-2,(1336-2),,,3,1,12,2022-12-01
41271320449617,4127110300113360004,경기도 안산상록구 사동 1336-4,금목센트레빌37차,,,3,1,7,2024-01-19
41271312168992,4127110300113360008,경기도 안산상록구 사동 1336-8,(1336-8),,,3,1,14,2002-12-22
41271312168993,4127110300113360009,경기도 안산상록구 사동 1336-9,(1336-9),,,3,1,14,2003-04-09
41271312168994,4127110300113360013,경기도 안산상록구 사동 1336-13,(1336-13),,,3,1,8,2002-10-23
41271320427484,4127110300113370001,경기도 안산상록구 사동 1337-1,스타일하우스,,,3,1,12,2021-07-16
41271312168995,4127110300113380008,경기도 안산상록구 사동 1338-8,대동빌라(1338-8),,,3,1,14,2003-08-05
41271320376201,4127110300113380010,경기도 안산상록구 사동 1338-10,은성빌(1338-10),,,3,1,8,2018-10-26
41271312168996,4127110300113380011,경기도 안산상록구 사동 1338-11,경현빌리지,,,3,1,19,2003-05-15
41271320400282,4127110300113380012,경기도 안산상록구 사동 1338-12,더힐하우스(1338-12),,,3,1,10,2020-02-10
41271312168997,4127110300113390011,경기도 안산상록구 사동 1339-11,(1339-11),,,3,1,7,2000-08-03
41271320417313,4127110300113400003,경기도 안산상록구 사동 1340-3,(1340-3),,,3,1,8,2021-02-19
41271320417314,4127110300113400006,경기도 안산상록구 사동 1340-6,(1340-6),,,3,1,8,2021-02-19
41271320313677,4127110300113400007,경기도 안산상록구 사동 1340-7,힐링하우스(1340-7),사랑채,,3,1,12,2015-03-25
41271320171631,4127110300113410001,경기도 안산상록구 사동 1341-1,(1341-1),,,3,1,14,1992-12-28
41271320442180,4127110300113410003,경기도 안산상록구 사동 1341-3,진아트빌,-,-,3,1,8,2023-01-13
41271312168999,4127110300113410004,경기도 안산상록구 사동 1341-4,동서아트빌,동서아트빌,동서아트빌,3,1,8,2002-07-02
41271312169000,4127110300113410005,경기도 안산상록구 사동 1341-5,(1341-5),,,3,1,15,1992-05-23
41271320178574,4127110300113410007,경기도 안산상록구 사동 1341-7,상록빌딩(1341-7),,,3,1,16,2013-06-04
41271100008841,4127110300113430000,경기도 안산상록구 사동 1343,현대2,상록수현대2차아파트,상록수현대2차아파트,1,11,520,1995-02-02
41271100008837,4127110300113440000,경기도 안산상록구 사동 1344,예누림,예누림,예누림,1,14,576,1994-05-14
41271100008835,4127110300113440001,경기도 안산상록구 사동 1344-1,신우,신우아파트,신우아파트,1,11,502,1994-10-10
41271100008833,4127110300113450000,경기도 안산상록구 사동 1345,SK선경,선경아파트,선경아파트,1,12,550,1994-07-28
41271100008836,4127110300113450001,경기도 안산상록구 사동 1345-1,요진,요진아파트,요진아파트,1,15,598,1994-08-31
41271100008840,4127110300113450002,경기도 안산상록구 사동 1345-2,현대1,상록수현대아파트,상록수현대아파트,1,11,478,1994-10-31
41271100008838,4127110300113460000,경기도 안산상록구 사동 1346,월드메르디앙,상록수타운월드아파트,상록수타운월드아파트,1,14,626,1993-10-23
41271320322707,4127110300113480005,경기도 안산상록구 사동 1348-5,힐데스하임C동,힐데스하임씨동,힐데스하임씨동,3,1,8,2015-07-21
41271320344430,4127110300113490001,경기도 안산상록구 사동 1349-1,상록넥스빌(1349-1),,,3,1,8,2016-12-07
41271320329440,4127110300113490003,경기도 안산상록구 사동 1349-3,동산주택,동산주택,동산주택,3,1,10,2015-12-01
41271312169008,4127110300113490004,경기도 안산상록구 사동 1349-4,진아하이츠빌라(1349-4),진아하이츠빌라,진아하이츠빌라,3,1,10,2002-08-30
41271320162151,4127110300113490005,경기도 안산상록구 사동 1349-5,스위트빌(1349-5),스위트빌,스위트빌,3,1,8,2012-08-06
41271312169009,4127110300113490006,경기도 안산상록구 사동 1349-6,수정빌라,수정빌라,수정빌라,3,1,8,2004-01-13
41271320285175,4127110300113490007,경기도 안산상록구 사동 1349-7,노블리안11차,노블리안 11차,노블리안 11차,3,1,8,2014-01-21
41271320173226,4127110300113490008,경기도 안산상록구 사동 1349-8,노블리안9차,노블리안 9차,노블리안 9차,3,1,8,2013-03-19
41271320373950,4127110300113490009,경기도 안산상록구 사동 1349-9,EASYHOUSE,EASY HOUSE,,3,1,8,2018-08-07
41271320358552,4127110300113490013,경기도 안산상록구 사동 1349-13,ECOHOUSE,ECO HOUSE,ECO HOUSE,3,1,8,2017-12-07
41271312169010,4127110300113490017,경기도 안산상록구 사동 1349-17,진아하이츠빌라(1349-17),진아하이츠빌라,진아하이츠빌라,3,1,10,2002-08-19
41271320277140,4127110300113490018,경기도 안산상록구 사동 1349-18,우진아트빌,,,3,1,8,2013-11-11
41271320346607,4127110300113500001,경기도 안산상록구 사동 1350-1,그린빌(1350-1),,,3,1,8,2017-01-04
41271320400283,4127110300113500002,경기도 안산상록구 사동 1350-2,자이빌,자이빌,자이빌,3,1,10,2020-02-11
41271320441278,4127110300113500004,경기도 안산상록구 사동 1350-4,레이크빌(1350-4),레이크빌,레이크빌,3,1,8,2022-12-12
41271320142202,4127110300113500005,경기도 안산상록구 사동 1350-5,휴먼빌,,,3,1,7,2011-09-06
41271320161056,4127110300113500010,경기도 안산상록구 사동 1350-10,리치빌,리치빌,리치빌,3,1,8,2012-06-28
41271320181361,4127110300113500011,경기도 안산상록구 사동 1350-11,트윈빌B,트윈빌B,트윈빌B,3,1,8,2013-07-22
41271320324418,4127110300113500012,경기도 안산상록구 사동 1350-12,파크빌A,파크빌A ,파크빌A,3,1,8,2015-09-21
41271320322404,4127110300113500013,경기도 안산상록구 사동 1350-13,힐데스하임B동,힐데스하임비동,힐데스하임비동,3,1,8,2015-07-10
41271320322369,4127110300113500014,경기도 안산상록구 사동 1350-14,힐데스하임A동,힐데스하임에이동,힐데스하임에이동,3,1,8,2015-07-10
41271320181358,4127110300113500016,경기도 안산상록구 사동 1350-16,트윈빌A,트윈빌A,트윈빌A,3,1,8,2013-07-22
41271320324419,4127110300113500019,경기도 안산상록구 사동 1350-19,파크빌B,파크빌B,파크빌B,3,1,8,2015-09-21
41271320334866,4127110300113510000,경기도 안산상록구 사동 1351,숲속애E동,숲속애,숲속애,3,1,8,2016-04-19
41271320321719,4127110300113510003,경기도 안산상록구 사동 1351-3,숲속애A동,숲속애,숲속애,3,1,8,2015-07-01
41271320321745,4127110300113510005,경기도 안산상록구 사동 1351-5,숲속애C동,숲속애,숲속애,3,1,8,2015-07-01
41271320321701,4127110300113510006,경기도 안산상록구 사동 1351-6,숲속애D동,숲속애,숲속애,3,1,8,2015-07-01
41271320321720,4127110300113510007,경기도 안산상록구 사동 1351-7,숲속애B동,숲속애,숲속애,3,1,8,2015-07-01
41271320347058,4127110300113510008,경기도 안산상록구 사동 1351-8,명품숲속愛가동,명품숲속愛,명품숲속愛,3,1,8,2017-01-24
41271320360778,4127110300113510009,경기도 안산상록구 사동 1351-9,트라움하우스B동,트라움하우스,트라움하우스,3,1,8,2018-02-07
41271320360779,4127110300113510010,경기도 안산상록구 사동 1351-10,트라움하우스A동,트라움하우스,트라움하우스,3,1,8,2018-02-07
41271320347059,4127110300113510011,경기도 안산상록구 사동 1351-11,명품숲속愛나동,명품숲속愛,명품숲속愛,3,1,8,2017-01-24
41271320334867,4127110300113510012,경기도 안산상록구 사동 1351-12,숲속애F동,숲속애,숲속애,3,1,8,2016-04-19
41271320162329,4127110300113520002,경기도 안산상록구 사동 1352-2,드림빌,드림빌,드림빌,3,1,16,2012-08-20
41271320383909,4127110300113520005,경기도 안산상록구 사동 1352-5,스카이캐슬(1352-5),,,3,1,8,2019-02-14
41271320440511,4127110300113520006,경기도 안산상록구 사동 1352-6,이룸그랑주테,,,3,1,8,2022-11-07
41271320445268,4127110300113520007,경기도 안산상록구 사동 1352-7,범이빌리지,범이빌리지,범이빌리지,3,1,8,2023-05-24
41271312169011,4127110300113520009,경기도 안산상록구 사동 1352-9,(1352-9),,,3,1,4,1993-09-24
41271320161987,4127110300113550000,경기도 안산상록구 사동 1355,가원(1355-0),가원빌,가원빌,3,1,4,2012-07-26
41271320161984,4127110300113550001,경기도 안산상록구 사동 1355-1,가원(1355-1),가원빌,가원빌,3,1,8,2012-07-26
41271320158901,4127110300113560000,경기도 안산상록구 사동 1356,정상캐슬,정상캐슬,정상캐슬,3,1,8,2012-06-14
41271312169012,4127110300113560002,경기도 안산상록구 사동 1356-2,하나하이츠빌라2(1356-2),하나하이츠빌라,하나하이츠빌라,3,1,10,2002-05-31
41271312169013,4127110300113560004,경기도 안산상록구 사동 1356-4,하나하이츠빌라1(1356-4),하나하이츠빌라,하나하이츠빌라,3,1,10,2002-05-31
41271320060180,4127110300113560006,경기도 안산상록구 사동 1356-6,(1356-6),,,3,1,10,2006-12-22
41271312169014,4127110300113560010,경기도 안산상록구 사동 1356-10,하나하이츠빌라5동(1356-10),하나하이츠빌라,하나하이츠빌라,3,1,8,2002-05-31
41271312169015,4127110300113560012,경기도 안산상록구 사동 1356-12,하나하이츠빌라(1356-12),하나하이츠빌라,하나하이츠빌라,3,1,10,2002-06-11
41271312169016,4127110300113560013,경기도 안산상록구 사동 1356-13,하나하이츠빌라3동(1356-13),하나하이츠빌라,하나하이츠빌라,3,1,10,2002-06-11
41271320443782,4127110300113570000,경기도 안산상록구 사동 1357,한스타빌,한스타빌,한스타빌,3,1,8,2023-04-12
41271220428222,4127110300113570004,경기도 안산상록구 사동 1357-4,대명하이빌,대명하이빌,대명하이빌,2,1,14,2021-08-23
41271320446487,4127110300113570006,경기도 안산상록구 사동 1357-6,로얄팰리스(1357-6),로얄팰리스,로얄팰리스,3,1,6,2023-06-22
41271320163028,4127110300113590000,경기도 안산상록구 사동 1359,(1359-0),,,3,1,12,1997-03-22
41271320431750,4127110300113590001,경기도 안산상록구 사동 1359-1,A레베랑스,,,3,1,8,2022-01-13
41271320431751,4127110300113590002,경기도 안산상록구 사동 1359-2,B레베랑스,,,3,1,8,2022-01-13
41271320431424,4127110300113590007,경기도 안산상록구 사동 1359-7,청담그랑쥬테1,,,3,1,8,2022-01-04
41271320431425,4127110300113590008,경기도 안산상록구 사동 1359-8,청담그랑주테2,,,3,1,4,2022-01-04
41271320420141,4127110300113600001,경기도 안산상록구 사동 1360-1,(1360-1),,,3,1,16,2017-02-03
41271320180429,4127110300113600002,경기도 안산상록구 사동 1360-2,라임하우스A동,,,3,1,8,2013-06-26
41271320331484,4127110300113600003,경기도 안산상록구 사동 1360-3,해피하우스(1360-3),해피하우스,해피하우스,3,1,8,2016-01-25
41271320180432,4127110300113600005,경기도 안산상록구 사동 1360-5,라임하우스B동,,,3,1,8,2013-06-26
41271320164904,4127110300113610005,경기도 안산상록구 사동 1361-5,한국(1361-5),,,3,1,21,2012-10-26
41271320182733,4127110300113610006,경기도 안산상록구 사동 1361-6,트라움하우스,트라움하우스,트라움하우스,3,1,8,2013-09-13
41271320428864,4127110300113630002,경기도 안산상록구 사동 1363-2,세종포레나,세종 포레나,세종 포레나,3,1,7,2021-09-17
41271320126225,4127110300113630003,경기도 안산상록구 사동 1363-3,단원블리스,,,3,1,8,2010-03-15
41271320126488,4127110300113630004,경기도 안산상록구 사동 1363-4,삼화드림빌A동,삼화드림빌,삼화드림빌,3,1,8,2010-04-05
41271320126489,4127110300113630005,경기도 안산상록구 사동 1363-5,삼화드림빌B동,삼화드림빌,삼화드림빌,3,1,8,2010-04-05
41271320336210,4127110300113640001,경기도 안산상록구 사동 1364-1,윤성리치빌,윤성리치빌,윤성리치빌,3,1,8,2016-05-17
41271320095850,4127110300113640004,경기도 안산상록구 사동 1364-4,썬빌라트2차,,,3,1,8,2008-06-19
41271320306693,4127110300113650002,경기도 안산상록구 사동 1365-2,스타홈,,,3,1,11,2015-01-06
41271320427939,4127110300113650004,경기도 안산상록구 사동 1365-4,센트레빌,,,3,1,8,2021-08-09
41271320127111,4127110300113650005,경기도 안산상록구 사동 1365-5,대덕하이츠빌,대덕하이츠빌,대덕하이츠빌,3,1,8,2010-05-03
41271320129771,4127110300113660000,경기도 안산상록구 사동 1366,거성힐하우스B동,거성 힐 하우스 B동,거성 힐 하우스 B동,3,1,8,2010-06-14
41271320374351,4127110300113660002,경기도 안산상록구 사동 1366-2,THE힐하우스,The 힐 하우스,The 힐 하우스,3,1,8,2018-08-23
41271320374352,4127110300113660003,경기도 안산상록구 사동 1366-3,THE힐하우스,The 힐 하우스,,3,1,8,2018-08-23
41271320090349,4127110300113660005,경기도 안산상록구 사동 1366-5,낙원하우스B동,낙원하우스,낙원하우스,3,1,7,2008-03-04
41271312169017,4127110300113660008,경기도 안산상록구 사동 1366-8,보금자리,,,3,1,16,2002-08-07
41271320090350,4127110300113660009,경기도 안산상록구 사동 1366-9,낙원하우스A동,낙원하우스,낙원하우스,3,1,8,2008-03-04
41271320130636,4127110300113660010,경기도 안산상록구 사동 1366-10,거성하우스A동,거성 힐 하우스 A동,거성 힐 하우스 A동,3,1,4,2010-07-26
41271312169018,4127110300113670000,경기도 안산상록구 사동 1367,(1367-0),,,3,1,6,1994-08-25
41271320115919,4127110300113670002,경기도 안산상록구 사동 1367-2,낙원하우스나동,낙원하우스 2차,낙원하우스 2차,3,1,8,2009-03-03
41271220431952,4127110300113670004,경기도 안산상록구 사동 1367-4,센트럴프라임,,,2,1,16,2022-01-21
41271320115920,4127110300113670007,경기도 안산상록구 사동 1367-7,낙원하우스가동,낙원하우스1차,낙원하우스1차,3,1,8,2009-03-03
41271320102934,4127110300113680000,경기도 안산상록구 사동 1368,두원네스트빌,,,3,1,8,2008-11-13
41271312169019,4127110300113680001,경기도 안산상록구 사동 1368-1,드림빌Ⅲ,,,3,1,8,2002-01-26
41271320448690,4127110300113680003,경기도 안산상록구 사동 1368-3,-,,,3,1,7,2023-11-23
41271320157284,4127110300113680004,경기도 안산상록구 사동 1368-4,서화펠리스,서화펠리스,서화펠리스,3,1,8,2012-06-05
41271320391763,4127110300113680005,경기도 안산상록구 사동 1368-5,이클래스,이클래스,이클래스,3,1,10,2019-06-17
41271312169020,4127110300113680009,경기도 안산상록구 사동 1368-9,(1368-9),,,3,1,13,2002-05-23
41271312169021,4127110300113690000,경기도 안산상록구 사동 1369,(1369),,,3,1,8,2003-04-03
41271312169022,4127110300113690001,경기도 안산상록구 사동 1369-1,(1369-1),,,3,1,8,2002-05-30
41271320388432,4127110300113690002,경기도 안산상록구 사동 1369-2,(1369-2),,,3,1,20,2019-05-27
41271312169023,4127110300113690003,경기도 안산상록구 사동 1369-3,드림빌(1369-3),,,3,1,8,2001-07-31
41271320073256,4127110300113690004,경기도 안산상록구 사동 1369-4,상록빌,상록빌라,상록빌라,3,1,8,2007-11-05
41271312169024,4127110300113690006,경기도 안산상록구 사동 1369-6,로얄빌라,,,3,1,8,2002-12-03
41271320143786,4127110300113690007,경기도 안산상록구 사동 1369-7,호암빌리지(1369-7),,,3,1,8,2011-10-26
41271312169025,4127110300113690008,경기도 안산상록구 사동 1369-8,(1369-8),,,3,1,14,2003-09-08
